# V, U, I, B, M_V
-4.633930867654779462e+01 -4.673009914491621686e+01 -4.551535342565058784e+01 -4.720817553022305901e+01 -9.787308676547795017e+00
-4.635075051645736011e+01 -4.674240959839630705e+01 -4.552651611311836888e+01 -4.721985497780320173e+01 -9.798750516457360504e+00
-4.643036156286990490e+01 -4.679928894672051598e+01 -4.561045084152809181e+01 -4.729531083958512738e+01 -9.878361562869905299e+00
-4.644023556580614809e+01 -4.680953731004102281e+01 -4.562016749125110238e+01 -4.730530824395443545e+01 -9.888235565806148486e+00
-4.644848262401484362e+01 -4.681827616272619963e+01 -4.562825001961536486e+01 -4.731369569038843537e+01 -9.896482624014844021e+00
-4.646076681343720338e+01 -4.683121108742697913e+01 -4.564030797390710603e+01 -4.732617248275764865e+01 -9.908766813437203780e+00
-4.647165056783318704e+01 -4.684273097184620838e+01 -4.565097867489402717e+01 -4.733723790409086973e+01 -9.919650567833187438e+00
-4.648242561232400050e+01 -4.687047331098882097e+01 -4.566335239096961374e+01 -4.735179282804035950e+01 -9.930425612324000895e+00
-4.652040535139902744e+01 -4.689713874537186911e+01 -4.570343050037192256e+01 -4.738775385710744104e+01 -9.968405351399027836e+00
-4.653481417353124527e+01 -4.691247415599197268e+01 -4.571757078793132223e+01 -4.740241520421114529e+01 -9.982814173531245672e+00
-4.655955787662577450e+01 -4.693891422085058451e+01 -4.574189564946841102e+01 -4.742761119951315152e+01 -1.000755787662577490e+01
-4.698050317703852130e+01 -4.723638845083331717e+01 -4.618938786480131853e+01 -4.782843233382114079e+01 -1.042850317703852170e+01
-4.694737788227068620e+01 -4.618502754651292008e+01 -4.751895948032781547e+01 -4.704907795925666392e+01 -1.039537788227068660e+01
-4.688038439561677251e+01 -4.619425432294238476e+01 -4.742140403899224310e+01 -4.703698854363754833e+01 -1.032838439561677291e+01
-4.686678403441747065e+01 -4.625142193307809890e+01 -4.735840139679217486e+01 -4.707978470989304043e+01 -1.031478403441747105e+01
-4.696934072021910822e+01 -4.628382341634487318e+01 -4.729411162499221177e+01 -4.716085939394340443e+01 -1.041734072021910862e+01
-4.689070153755000092e+01 -4.627966693915945484e+01 -4.717931451754276395e+01 -4.712663418705250251e+01 -1.033870153755000132e+01
-4.685493087045714589e+01 -4.628586685766239839e+01 -4.712174511327159365e+01 -4.711620949936867930e+01 -1.030293087045714628e+01
-4.684126602896093061e+01 -4.628809584599682125e+01 -4.709951140362833399e+01 -4.711221764316606198e+01 -1.028926602896093101e+01
-4.727990091454734767e+01 -4.649288601364905560e+01 -4.730269272142541581e+01 -4.746521073402420399e+01 -1.072790091454734807e+01
-4.769219282756095879e+01 -4.713998987517531702e+01 -4.737116587011706770e+01 -4.814478371516746336e+01 -1.114019282756095919e+01
-4.785413303368250837e+01 -4.746270186975028338e+01 -4.725525995416548142e+01 -4.855186168826699600e+01 -1.130213303368250877e+01
-4.788519570011494864e+01 -4.736749275552010374e+01 -4.733991579236497671e+01 -4.850209465065190528e+01 -1.133319570011494903e+01
-4.786073832066253431e+01 -4.732473509758756336e+01 -4.740271000890292186e+01 -4.841134123311535120e+01 -1.130873832066253470e+01
-4.762833844569479425e+01 -4.697095575725430905e+01 -4.752980595516105211e+01 -4.793025726646612839e+01 -1.107633844569479464e+01
-4.704533177215365924e+01 -4.632767942208705847e+01 -4.758444012499698061e+01 -4.718780216249817272e+01 -1.049333177215365964e+01
-4.602569851765299092e+01 -4.629068336905013581e+01 -4.523047510581217523e+01 -4.686816714944194473e+01 -9.473698517652991313e+00
-4.613232674411334955e+01 -4.635871867421552395e+01 -4.534324040678473011e+01 -4.696883412206308606e+01 -9.580326744113349946e+00
-4.613875268684078890e+01 -4.636551116451645527e+01 -4.534955410160848288e+01 -4.697536888441216263e+01 -9.586752686840789295e+00
-4.614839969034262879e+01 -4.639826470152519278e+01 -4.536227667144785869e+01 -4.699001655548496359e+01 -9.596399690342629185e+00
-4.615510814378790627e+01 -4.640544981811454761e+01 -4.536886962983507487e+01 -4.699686414425138281e+01 -9.603108143787906670e+00
-4.616835098534710369e+01 -4.641955221319357605e+01 -4.538187596409717628e+01 -4.701036348008454979e+01 -9.616350985347104086e+00
-4.617823215719337071e+01 -4.642981696295295535e+01 -4.539162626612079521e+01 -4.702037910896287087e+01 -9.626232157193371108e+00
-4.619667727703553339e+01 -4.644946747737491677e+01 -4.540975373097838030e+01 -4.703918114887948576e+01 -9.644677277035533791e+00
-4.618314970107901729e+01 -4.646130263677321892e+01 -4.538394622475033202e+01 -4.702920842107402422e+01 -9.631149701079017689e+00
-4.684997332274242154e+01 -4.674565746106707564e+01 -4.612621271170593218e+01 -4.764161728176821953e+01 -1.029797332274242194e+01
-4.665533470381105019e+01 -4.548830937212076719e+01 -4.712014760773407573e+01 -4.662462306307468651e+01 -1.010333470381105059e+01
-4.661143313596974025e+01 -4.548759474244391754e+01 -4.706348091638300701e+01 -4.660251620748447721e+01 -1.005943313596974065e+01
-4.656812779214112652e+01 -4.548114682351342708e+01 -4.700863901404397893e+01 -4.657825988608198031e+01 -1.001612779214112692e+01
-4.649274099328025045e+01 -4.547503850483813181e+01 -4.691030603506409591e+01 -4.653931539701329001e+01 -9.940740993280250848e+00
-4.643549192194508635e+01 -4.547193684730000740e+01 -4.683375509019747085e+01 -4.651126012857243808e+01 -9.883491921945086744e+00
-4.635938712561127772e+01 -4.546229154836763087e+01 -4.673182523593588655e+01 -4.647215103440623096e+01 -9.807387125611278123e+00
-4.629852432113466421e+01 -4.545966176900876121e+01 -4.664667949415481019e+01 -4.644430277491643722e+01 -9.746524321134664604e+00
-4.636350917797314253e+01 -4.550234827996197851e+01 -4.655118311631510863e+01 -4.650606224712366554e+01 -9.811509177973142926e+00
-4.634982790151373422e+01 -4.550444869993114594e+01 -4.653156300696131353e+01 -4.650106858386217112e+01 -9.797827901513734616e+00
-4.636408384543359773e+01 -4.551123895505337202e+01 -4.654893726333934012e+01 -4.651090188344888077e+01 -9.812083845433598128e+00
-4.656649025927669072e+01 -4.560387273831517518e+01 -4.666054443306211397e+01 -4.667666229899495534e+01 -1.001449025927669112e+01
-4.686611010908020347e+01 -4.593165917663696263e+01 -4.690378626709856746e+01 -4.702402090025260151e+01 -1.031411010908020387e+01
-4.715322987924391640e+01 -4.646689085928743168e+01 -4.693898699851963130e+01 -4.751271703515627109e+01 -1.060122987924391680e+01
-4.730192178401740932e+01 -4.670425461561401193e+01 -4.688215945698149767e+01 -4.780810973747590964e+01 -1.074992178401740972e+01
-4.726209676646641356e+01 -4.659441141230870898e+01 -4.696762458676292340e+01 -4.767956411695051600e+01 -1.071009676646641395e+01
-4.721178439047922382e+01 -4.651388218124548501e+01 -4.700155981756716983e+01 -4.756599164676150338e+01 -1.065978439047922421e+01
-4.717180190458013556e+01 -4.643573233138258871e+01 -4.703264206429487615e+01 -4.747734388389611127e+01 -1.061980190458013595e+01
-4.692876986142152163e+01 -4.585257370400558585e+01 -4.701750184292068013e+01 -4.700111569656215238e+01 -1.037676986142152202e+01
-4.681814029915169328e+01 -4.570134615691308966e+01 -4.695801254791251722e+01 -4.684969582346526096e+01 -1.026614029915169368e+01
-4.653465916235145983e+01 -4.553877335047297947e+01 -4.694897308211594122e+01 -4.658936213695210427e+01 -9.982659162351460225e+00
-4.528442476700193708e+01 -4.543819774874553730e+01 -4.452195808739199379e+01 -4.610035388697916403e+01 -8.732424767001937482e+00
-4.528442476700193708e+01 -4.543819774874553730e+01 -4.452195808739199379e+01 -4.610035388697916403e+01 -8.732424767001937482e+00
-4.529042542224139112e+01 -4.544464337194916936e+01 -4.452775322405368286e+01 -4.610652179207743018e+01 -8.738425422241391516e+00
-4.540673579756802525e+01 -4.551017784989173265e+01 -4.464969758302867575e+01 -4.621663082481812523e+01 -8.854735797568025646e+00
-4.540673579756802525e+01 -4.551017784989173265e+01 -4.464969758302867575e+01 -4.621663082481812523e+01 -8.854735797568025646e+00
-4.541098825797001126e+01 -4.551480374051869404e+01 -4.465380915484099944e+01 -4.622100289190022693e+01 -8.858988257970011659e+00
-4.541520571833665798e+01 -4.551938998972133987e+01 -4.465788741221143709e+01 -4.622533849979185305e+01 -8.863205718336658379e+00
-4.541764909868145139e+01 -4.552165205548877225e+01 -4.466034535913192371e+01 -4.622775786973335244e+01 -8.865649098681451790e+00
-4.542167222349383593e+01 -4.552602625616042076e+01 -4.466423612958494260e+01 -4.623189335044179415e+01 -8.869672223493836327e+00
-4.542573009197411693e+01 -4.553042024001447885e+01 -4.466818247938765296e+01 -4.623605283634996965e+01 -8.873730091974117329e+00
-4.543007153154732691e+01 -4.553498798577905404e+01 -4.467242160356333613e+01 -4.624046744245475793e+01 -8.878071531547327311e+00
-4.543384503131388641e+01 -4.553908737512738725e+01 -4.467607210926942685e+01 -4.624434531528543602e+01 -8.881845031313886807e+00
-4.543530360814529701e+01 -4.554051195130476515e+01 -4.467750697911698410e+01 -4.624581819166775176e+01 -8.883303608145297403e+00
-4.543940147839065702e+01 -4.554496247306534684e+01 -4.468147183671285205e+01 -4.625002893013704863e+01 -8.887401478390657417e+00
-4.544320294921217140e+01 -4.554908979830042881e+01 -4.468515034927886376e+01 -4.625393471476884599e+01 -8.891202949212171802e+00
-4.544682846651809172e+01 -4.555302493589869783e+01 -4.468865898702587458e+01 -4.625765936867531281e+01 -8.894828466518092114e+00
-4.545121566214920961e+01 -4.555763309487461044e+01 -4.469293365472105251e+01 -4.626213253936712277e+01 -8.899215662149210004e+00
-4.545274845968606314e+01 -4.555912854452208904e+01 -4.469444224646436226e+01 -4.626367977022099609e+01 -8.900748459686063541e+00
-4.545675736944175327e+01 -4.556284924651777146e+01 -4.470009509204848541e+01 -4.626705531883342815e+01 -8.904757369441753667e+00
-4.546015374686261623e+01 -4.556653501391899397e+01 -4.470337776584522516e+01 -4.627054596949344045e+01 -8.908153746862616629e+00
-4.546389053676817582e+01 -4.557058906600123294e+01 -4.470698985239843637e+01 -4.627438613190389560e+01 -8.911890536768176219e+00
-4.546725546077462354e+01 -4.557423866813999780e+01 -4.471024283734550409e+01 -4.627784382899719162e+01 -8.915255460774623941e+00
-4.547218805541036346e+01 -4.557940205058795158e+01 -4.471503944337072767e+01 -4.628288180246954653e+01 -8.920188055410363859e+00
-4.553772550006804209e+01 -4.561109711249099519e+01 -4.478413376753782416e+01 -4.634390187310008002e+01 -8.985725500068042493e+00
-4.554081031959469072e+01 -4.561437772905389920e+01 -4.478713087438513440e+01 -4.634705772012548408e+01 -8.988810319594691123e+00
-4.554409049335862392e+01 -4.561786545129648829e+01 -4.479031804607579659e+01 -4.635041319326339249e+01 -8.992090493358624315e+00
-4.555833034740636833e+01 -4.562385907051979927e+01 -4.480551011589337662e+01 -4.636233635039130263e+01 -9.006330347406368730e+00
-4.556274636214212848e+01 -4.562851030885269665e+01 -4.480980901127601612e+01 -4.636685048739239079e+01 -9.010746362142128874e+00
-4.556601189390843132e+01 -4.563200746899361349e+01 -4.481297979071890580e+01 -4.637019757351477267e+01 -9.014011893908431716e+00
-4.556937654982859698e+01 -4.563549473282910185e+01 -4.481627810916406673e+01 -4.637360845190219294e+01 -9.017376549828597376e+00
-4.557243899696675982e+01 -4.563877335677712210e+01 -4.481925212921137813e+01 -4.637674701997276117e+01 -9.020438996966760214e+00
-4.557682984992405295e+01 -4.564339596170562885e+01 -4.482352778293044082e+01 -4.638123439607873166e+01 -9.024829849924053349e+00
-4.564441225411382419e+01 -4.567144922939522900e+01 -4.489551796247197757e+01 -4.644352705510542023e+01 -9.092412254113824588e+00
-4.564772824873257662e+01 -4.567492949715109773e+01 -4.489875357795560262e+01 -4.644691077423374281e+01 -9.095728248732577015e+00
-4.565588637273911843e+01 -4.571706701969677056e+01 -4.491146157584964982e+01 -4.646254996485259881e+01 -9.103886372739118826e+00
-4.565936345481942737e+01 -4.572075657155955497e+01 -4.491486238830510302e+01 -4.646610725743257575e+01 -9.107363454819427773e+00
-4.566501295881572986e+01 -4.572650324458646054e+01 -4.492041855700745145e+01 -4.647181739134189371e+01 -9.113012958815730258e+00
-4.566901977119012201e+01 -4.573075362303404745e+01 -4.492433811223505558e+01 -4.647591608045183165e+01 -9.117019771190122412e+00
-4.567786795836931901e+01 -4.574013630863661461e+01 -4.493299472300689956e+01 -4.648496593335853788e+01 -9.125867958369319410e+00
-4.568459223687718662e+01 -4.574727173240845701e+01 -4.493958579187078328e+01 -4.649184676392380311e+01 -9.132592236877187020e+00
-4.569374813601022112e+01 -4.575697222031880784e+01 -4.494854614858677877e+01 -4.650120823601756115e+01 -9.141748136010221515e+00
-4.571111355726458214e+01 -4.577530598237274972e+01 -4.496553772698919715e+01 -4.651894739251276434e+01 -9.159113557264582539e+00
-4.569054331434539051e+01 -4.579685932556085959e+01 -4.493903262237662943e+01 -4.650434455847275217e+01 -9.138543314345390911e+00
-4.587413421416825798e+01 -4.594711146626664089e+01 -4.512538523864331808e+01 -4.668529374723281933e+01 -9.322134214168258382e+00
-4.608588985647227076e+01 -4.600498799785290771e+01 -4.536503395705069153e+01 -4.687668121651241648e+01 -9.533889856472271163e+00
-4.600972427340296633e+01 -4.531739799420939363e+01 -4.578493373412534595e+01 -4.637949861171745169e+01 -9.457724273402966730e+00
-4.612891316720122603e+01 -4.452678718602232522e+01 -4.665911336719336333e+01 -4.595470632764757113e+01 -9.576913167201226429e+00
-4.603572779507246793e+01 -4.450557349512359906e+01 -4.654903719196926204e+01 -4.589430339852773955e+01 -9.483727795072468325e+00
-4.598099586525705007e+01 -4.449423285682838980e+01 -4.648338671962977742e+01 -4.585996115464898537e+01 -9.428995865257050468e+00
-4.592057909935335402e+01 -4.449453426595340488e+01 -4.642022472556823942e+01 -4.583834983642592675e+01 -9.368579099353354422e+00
-4.585124699850079821e+01 -4.447886038583821033e+01 -4.633560251703228516e+01 -4.579523735431048692e+01 -9.299246998500798611e+00
-4.589495587310818792e+01 -4.452488315081335912e+01 -4.619097033744630920e+01 -4.584143827775098146e+01 -9.342955873108188314e+00
-4.581988810300025960e+01 -4.450558598955454670e+01 -4.610057330423365585e+01 -4.579428928291405043e+01 -9.267888103000260003e+00
-4.573779811852109134e+01 -4.448559786192645760e+01 -4.600017993449770870e+01 -4.574412996156380018e+01 -9.185798118521091737e+00
-4.563628396969774315e+01 -4.446757892001006240e+01 -4.587191422642511895e+01 -4.568685430672672254e+01 -9.084283969697743544e+00
-4.559030078889821880e+01 -4.445767103216883953e+01 -4.581344828145218173e+01 -4.566051482609430678e+01 -9.038300788898219196e+00
-4.555775951712666938e+01 -4.445085642549685900e+01 -4.577165613554220869e+01 -4.564216359308577609e+01 -9.005759517126669778e+00
-4.564089891983670810e+01 -4.453209067999515725e+01 -4.573177083943572541e+01 -4.574254275611743736e+01 -9.088898919836708501e+00
-4.563294612341551471e+01 -4.453328973771245103e+01 -4.572093712218239148e+01 -4.573933823973704449e+01 -9.080946123415515103e+00
-4.564027805266182725e+01 -4.453540525099967340e+01 -4.573000410743468791e+01 -4.574387759859100555e+01 -9.088278052661827644e+00
-4.566830854297226239e+01 -4.454358710027796775e+01 -4.576453614548184134e+01 -4.576133928132414042e+01 -9.116308542972262785e+00
-4.572442095877688928e+01 -4.456041920739770035e+01 -4.583306131506775216e+01 -4.579680261747447645e+01 -9.172420958776889677e+00
-4.589948058823392074e+01 -4.474190685411648616e+01 -4.597350762567637616e+01 -4.598575792709193877e+01 -9.347480588233921139e+00
-4.604059671617123684e+01 -4.495480287985569134e+01 -4.609161368016670934e+01 -4.616834915467013900e+01 -9.488596716171237233e+00
-4.606706056021853612e+01 -4.497020195917652785e+01 -4.612169584857494442e+01 -4.618903373441377624e+01 -9.515060560218536523e+00
-4.606469443274838227e+01 -4.496881874547736402e+01 -4.611901027108314111e+01 -4.618717985635662870e+01 -9.512694432748382667e+00
-4.606969262385808861e+01 -4.497370690164771645e+01 -4.612413934961103479e+01 -4.619203202303454248e+01 -9.517692623858089007e+00
-4.608614811851262516e+01 -4.498357966214457093e+01 -4.614269089548567138e+01 -4.620509739043349384e+01 -9.534148118512625558e+00
-4.609464029744096791e+01 -4.498858058003064286e+01 -4.615230628477627306e+01 -4.621177678531051214e+01 -9.542640297440968311e+00
-4.610776032548305636e+01 -4.499657284947990377e+01 -4.616703067892291301e+01 -4.622224179924884879e+01 -9.555760325483056761e+00
-4.611324579331437690e+01 -4.500156106606796413e+01 -4.617275706196433305e+01 -4.622739235779440747e+01 -9.561245793314377295e+00
-4.612078412804051197e+01 -4.500603682429093055e+01 -4.618126972817476883e+01 -4.623334717638940816e+01 -9.568784128040512371e+00
-4.612660987109513400e+01 -4.501645199094681971e+01 -4.618762587816619458e+01 -4.624090875012822011e+01 -9.574609871095134395e+00
-4.613029840019501648e+01 -4.501863734278045825e+01 -4.619178634598894462e+01 -4.624382096701880585e+01 -9.578298400195016882e+00
-4.608977691237099350e+01 -4.484745958660302279e+01 -4.619027598390204759e+01 -4.613262486910542748e+01 -9.537776912370993898e+00
-4.608888009824073606e+01 -4.484702794301963280e+01 -4.618925417742543971e+01 -4.613195639801620018e+01 -9.536880098240736459e+00
-4.608842193524417041e+01 -4.484680749699427338e+01 -4.618873211311995419e+01 -4.613161494481970948e+01 -9.536421935244170811e+00
-4.607887346636768910e+01 -4.484222421590666841e+01 -4.617784487196698251e+01 -4.612450716359185066e+01 -9.526873466367689502e+00
-4.605902360317457322e+01 -4.483522368804577951e+01 -4.615457978837082464e+01 -4.611090451536711043e+01 -9.507023603174573623e+00
-4.594179095931838219e+01 -4.465835882409585622e+01 -4.608749082957048415e+01 -4.595221978061537271e+01 -9.389790959318382590e+00
-4.594179095931838219e+01 -4.465835882409585622e+01 -4.608749082957048415e+01 -4.595221978061537271e+01 -9.389790959318382590e+00
-4.593061874963666469e+01 -4.465583582489138337e+01 -4.607400108251749771e+01 -4.594536753782931982e+01 -9.378618749636665086e+00
-4.589700606343477318e+01 -4.464733394589967475e+01 -4.603370054363419683e+01 -4.592414012302268134e+01 -9.345006063434773580e+00
-4.585963577548277925e+01 -4.463519435415928172e+01 -4.598930881564083251e+01 -4.589946430402891053e+01 -9.307635775482779650e+00
-4.596041731046760503e+01 -4.458487646396940107e+01 -4.626107701821658935e+01 -4.590239785201107026e+01 -9.408417310467605432e+00
-4.442283335907881536e+01 -4.434216792868863877e+01 -4.373959294798449093e+01 -4.518499519606501735e+01 -7.870833359078815761e+00
-4.442642964957735074e+01 -4.434635539682701477e+01 -4.374296871699030476e+01 -4.518882086231825213e+01 -7.874429649577351142e+00
-4.442642964957735074e+01 -4.434635539682701477e+01 -4.374296871699030476e+01 -4.518882086231825213e+01 -7.874429649577351142e+00
-4.442642964957735074e+01 -4.434635539682701477e+01 -4.374296871699030476e+01 -4.518882086231825213e+01 -7.874429649577351142e+00
-4.442847533135142868e+01 -4.434830934592906715e+01 -4.374492392262136775e+01 -4.519090547398525359e+01 -7.876475331351429077e+00
-4.443250425152577066e+01 -4.435299825547375718e+01 -4.374870692055145582e+01 -4.519519025224565212e+01 -7.880504251525771053e+00
-4.443250425152577066e+01 -4.435299825547375718e+01 -4.374870692055145582e+01 -4.519519025224565212e+01 -7.880504251525771053e+00
-4.443250425152577066e+01 -4.435299825547375718e+01 -4.374870692055145582e+01 -4.519519025224565212e+01 -7.880504251525771053e+00
-4.443591618713934110e+01 -4.435696688635388085e+01 -4.375191126329199420e+01 -4.519881807596736678e+01 -7.883916187139341503e+00
-4.443591618713934110e+01 -4.435696688635388085e+01 -4.375191126329199420e+01 -4.519881807596736678e+01 -7.883916187139341503e+00
-4.443591618713934110e+01 -4.435696688635388085e+01 -4.375191126329199420e+01 -4.519881807596736678e+01 -7.883916187139341503e+00
-4.443591618713934110e+01 -4.435696688635388085e+01 -4.375191126329199420e+01 -4.519881807596736678e+01 -7.883916187139341503e+00
-4.443917510829859907e+01 -4.436075564058519660e+01 -4.375497247276490498e+01 -4.520228253093821991e+01 -7.887175108298599469e+00
-4.444116100164034577e+01 -4.436264959367453287e+01 -4.375687182790500884e+01 -4.520430488419242465e+01 -7.889161001640346171e+00
-4.444116100164034577e+01 -4.436264959367453287e+01 -4.375687182790500884e+01 -4.520430488419242465e+01 -7.889161001640346171e+00
-4.444468210380563988e+01 -4.436674142629985340e+01 -4.376018020135882125e+01 -4.520804719417073159e+01 -7.892682103805640281e+00
-4.444468210380563988e+01 -4.436674142629985340e+01 -4.376018020135882125e+01 -4.520804719417073159e+01 -7.892682103805640281e+00
-4.444471233407738708e+01 -4.436675499096252651e+01 -4.376023567814261384e+01 -4.520806425565179865e+01 -7.892712334077387482e+00
