# V, U, I, B, M_V
-4.757473128405312934e+01 -4.820730518062229919e+01 -4.669928839656212460e+01 -4.849571066327507651e+01 -1.102273128405312974e+01
-4.758648918706907693e+01 -4.819319166090215845e+01 -4.672238828251277454e+01 -4.849996907631371101e+01 -1.103448918706907733e+01
-4.763653276863766450e+01 -4.818791335070268644e+01 -4.679422137472804621e+01 -4.853880077884256394e+01 -1.108453276863766490e+01
-4.766017058736555612e+01 -4.808165571902218716e+01 -4.722985804059657511e+01 -4.844340324869625647e+01 -1.110817058736555651e+01
-4.738657007736853188e+01 -4.797525660270318326e+01 -4.652385126524455927e+01 -4.829745157582606652e+01 -1.083457007736853228e+01
-4.731818550136441104e+01 -4.786951898252495852e+01 -4.647145648636217885e+01 -4.821925325663234219e+01 -1.076618550136441144e+01
-4.722543125664121533e+01 -4.774158697366775783e+01 -4.639228679153765711e+01 -4.812005205945862230e+01 -1.067343125664121573e+01
-4.724567801594077565e+01 -4.761699308599762048e+01 -4.688929298650360522e+01 -4.799856389764428855e+01 -1.069367801594077605e+01
-4.708006841683652510e+01 -4.763578038006288295e+01 -4.622827420128108145e+01 -4.798436887979792687e+01 -1.052806841683652550e+01
-4.702030407300152604e+01 -4.758989035461642203e+01 -4.616384982918719970e+01 -4.792810198778358455e+01 -1.046830407300152643e+01
-4.724615568246108666e+01 -4.758385870031027309e+01 -4.691526848210862255e+01 -4.798554128478574654e+01 -1.069415568246108705e+01
-4.712712983323407911e+01 -4.762444222739175359e+01 -4.629720074701707944e+01 -4.801878289257432186e+01 -1.057512983323407951e+01
-4.709257618578355675e+01 -4.757816028635460270e+01 -4.626614693239580589e+01 -4.798177384268998935e+01 -1.054057618578355715e+01
-4.706191724871032989e+01 -4.753193234488929875e+01 -4.624491840144875709e+01 -4.794811501975556212e+01 -1.050991724871033028e+01
-4.712211960239147857e+01 -4.751675560805195886e+01 -4.644205250825195463e+01 -4.795329442764082017e+01 -1.057011960239147896e+01
-4.708615592363405256e+01 -4.753675142054554925e+01 -4.626274419437364571e+01 -4.796917809334219385e+01 -1.053415592363405295e+01
-4.702692498628717033e+01 -4.748795243228732943e+01 -4.619875836862640028e+01 -4.791185692922291395e+01 -1.047492498628717073e+01
-4.713776624102653301e+01 -4.744862490319283665e+01 -4.662657180398415591e+01 -4.791061386611012551e+01 -1.058576624102653341e+01
-4.740700646366801152e+01 -4.775534862948948245e+01 -4.663336465289587807e+01 -4.826878964528123106e+01 -1.085500646366801192e+01
-4.716957220163624243e+01 -4.759136429287524095e+01 -4.634887803477913337e+01 -4.804741046864724296e+01 -1.061757220163624282e+01
-4.708987627737869985e+01 -4.741361511224838665e+01 -4.662379308399064826e+01 -4.784702203189621628e+01 -1.053787627737870025e+01
-4.693139496037861846e+01 -4.737806430338791586e+01 -4.610613925768443266e+01 -4.781356849973225565e+01 -1.037939496037861886e+01
-4.675083304410583906e+01 -4.724427299604339225e+01 -4.590757785284843351e+01 -4.764351305707648976e+01 -1.019883304410583946e+01
-4.546972484970878270e+01 -4.608189574310524961e+01 -4.457281260753404695e+01 -4.638963938373957774e+01 -8.917724849708783097e+00
-4.548198919237939464e+01 -4.609495239793676546e+01 -4.458487269079594029e+01 -4.640208989514558624e+01 -8.929989192379395035e+00
-4.554111181329335523e+01 -4.614053175479399727e+01 -4.464690783686073416e+01 -4.645826680737015835e+01 -8.989111813293355624e+00
-4.555924503537801940e+01 -4.617112243151463247e+01 -4.466569549554466789e+01 -4.647994591620019378e+01 -9.007245035378019793e+00
-4.557048090975582966e+01 -4.618288391721402775e+01 -4.467680806244007385e+01 -4.649131048137817857e+01 -9.018480909755830055e+00
-4.558653005629152943e+01 -4.619973541159986752e+01 -4.469267887856995003e+01 -4.650755309657178316e+01 -9.034530056291529831e+00
-4.560193647067983846e+01 -4.621574247493675358e+01 -4.470795247473060385e+01 -4.652310829290061633e+01 -9.049936470679838862e+00
-4.564723845810925695e+01 -4.625143225056814344e+01 -4.475531911878818647e+01 -4.656631970931859144e+01 -9.095238458109257351e+00
-4.571886249405082481e+01 -4.630764515466491815e+01 -4.483069967044970383e+01 -4.663491844899722594e+01 -9.166862494050825205e+00
-4.573336562948292539e+01 -4.632272536734835455e+01 -4.484508192559629691e+01 -4.664956512467620087e+01 -9.181365629482925783e+00
-4.575351116526888973e+01 -4.634361479922186788e+01 -4.486507494306013655e+01 -4.666989541282877951e+01 -9.201511165268890124e+00
-4.577752272234369002e+01 -4.636864932130755079e+01 -4.488888932445442492e+01 -4.669416380590388371e+01 -9.225522722343690418e+00
-4.691880197597321001e+01 -4.713459079509505756e+01 -4.614889143072807798e+01 -4.775772365450698231e+01 -1.036680197597321040e+01
-4.741631793614093482e+01 -4.742479258465803582e+01 -4.670842949228071461e+01 -4.821754530790173021e+01 -1.086431793614093522e+01
-4.708349992333107537e+01 -4.730196526699601378e+01 -4.633780483815299789e+01 -4.792983685117611969e+01 -1.053149992333107576e+01
-4.702413573500840727e+01 -4.731148628711999038e+01 -4.623745512506643252e+01 -4.787614336286565475e+01 -1.047213573500840766e+01
-4.691550882800919453e+01 -4.727403730935688486e+01 -4.611006748062457206e+01 -4.778114562534994292e+01 -1.036350882800919493e+01
-4.681507998880366728e+01 -4.723473277111776270e+01 -4.599282836025025745e+01 -4.769279997791088732e+01 -1.026307998880366767e+01
-4.684997596420810595e+01 -4.726892682499710929e+01 -4.602804498356684348e+01 -4.772754996237096492e+01 -1.029797596420810635e+01
-4.690193085665330841e+01 -4.732044646754076211e+01 -4.608068431768117534e+01 -4.777975069094735261e+01 -1.034993085665330881e+01
-4.693842265552422788e+01 -4.735629569055657129e+01 -4.611747585486158130e+01 -4.781610290092513083e+01 -1.038642265552422828e+01
-4.521798575138653575e+01 -4.575655451683285690e+01 -4.434230728883608208e+01 -4.612317141236302120e+01 -8.665985751386536151e+00
-4.522980965822736721e+01 -4.576879256450227018e+01 -4.435403444856946464e+01 -4.613509664877601324e+01 -8.677809658227367606e+00
-4.527354927301395549e+01 -4.580106590943191236e+01 -4.440016575211404870e+01 -4.617632706973398626e+01 -8.721549273013955883e+00
-4.528521853268011910e+01 -4.581351537946653707e+01 -4.441168512005021540e+01 -4.618818585174600599e+01 -8.733218532680119495e+00
-4.530018859206465720e+01 -4.582912274483164339e+01 -4.442652238799793452e+01 -4.620330996217207087e+01 -8.748188592064657598e+00
-4.538456056974748520e+01 -4.588938460117545048e+01 -4.451649541541387123e+01 -4.628299479469350786e+01 -8.832560569747485602e+00
-4.540422533646043490e+01 -4.590982137689179865e+01 -4.453601292629818431e+01 -4.630285359786616084e+01 -8.852225336460435301e+00
-4.541958866666999484e+01 -4.592582275861793306e+01 -4.455126780230741446e+01 -4.631838091331303531e+01 -8.867588666669995234e+00
-4.556069500650234971e+01 -4.607232021635161345e+01 -4.469144083751257313e+01 -4.646087198844475097e+01 -9.008695006502350111e+00
-4.675111611935756173e+01 -4.578925374728087405e+01 -4.690766524561938411e+01 -4.680924012056726724e+01 -1.019911611935756213e+01
-4.724771241684018719e+01 -4.688133981765211900e+01 -4.663273191241681559e+01 -4.797952149457344007e+01 -1.069571241684018759e+01
-4.704364403717804777e+01 -4.702125295931115545e+01 -4.634124865390971593e+01 -4.784016178220874593e+01 -1.049164403717804817e+01
-4.686241912064056692e+01 -4.695760165921892337e+01 -4.613606088385010651e+01 -4.768423759370281800e+01 -1.031041912064056731e+01
-4.677747976159117371e+01 -4.695014934907626980e+01 -4.601744609522313567e+01 -4.760888528120295859e+01 -1.022547976159117411e+01
-4.672856263229834894e+01 -4.694660239462593410e+01 -4.595806534857614878e+01 -4.756787373663602381e+01 -1.017656263229834934e+01
-4.668236871339698268e+01 -4.694181852028984281e+01 -4.590207092809745859e+01 -4.752921576748974530e+01 -1.013036871339698308e+01
-4.655942216951751078e+01 -4.689206167352616461e+01 -4.576029503596986103e+01 -4.742000385397296469e+01 -1.000742216951751118e+01
-4.658797786166567079e+01 -4.692007749979060804e+01 -4.578911740049786516e+01 -4.744845508796335309e+01 -1.003597786166567118e+01
-4.661801865487944951e+01 -4.694971698181375075e+01 -4.581937353479662534e+01 -4.747841894901524995e+01 -1.006601865487944991e+01
-4.664898887775387948e+01 -4.698031074203644408e+01 -4.585054318088918279e+01 -4.750931714912763937e+01 -1.009698887775387988e+01
-4.668188604207153247e+01 -4.701276921196401304e+01 -4.588367200499985188e+01 -4.754213011879152617e+01 -1.012988604207153287e+01
-4.453395655405156361e+01 -4.497855528852401363e+01 -4.367541287809315520e+01 -4.541714488703221519e+01 -7.981956554051564012e+00
-4.454061136265905674e+01 -4.498521840364701774e+01 -4.368206445899335932e+01 -4.542380030861681917e+01 -7.988611362659057136e+00
-4.454783645388044988e+01 -4.499275698317176619e+01 -4.368920783940059493e+01 -4.543109654472344516e+01 -7.995836453880450279e+00
-4.455275799660127234e+01 -4.499804597308312282e+01 -4.369403852119713605e+01 -4.543609983805228580e+01 -8.000757996601272737e+00
-4.455742381217145009e+01 -4.500305849428829674e+01 -4.369861856955876078e+01 -4.544084280932139563e+01 -8.005423812171450493e+00
-4.456465596644839877e+01 -4.501060049805278140e+01 -4.370576990327609934e+01 -4.544814532173638355e+01 -8.012655966448399170e+00
-4.456904915307512738e+01 -4.501531732892338056e+01 -4.371008298462982822e+01 -4.545261055956603968e+01 -8.017049153075127776e+00
-4.457487986835885607e+01 -4.502131687725676557e+01 -4.371587002513530251e+01 -4.545847882173153209e+01 -8.022879868358856470e+00
-4.457954345123739159e+01 -4.502632171304384201e+01 -4.372044910364130743e+01 -4.546321840340826270e+01 -8.027543451237391992e+00
-4.458611857589789906e+01 -4.503316121503218028e+01 -4.372695479752344738e+01 -4.546985374085362963e+01 -8.034118575897899461e+00
-4.468254169883615390e+01 -4.510121898415575714e+01 -4.382945355958528921e+01 -4.556041597464457027e+01 -8.130541698836154296e+00
-4.468733288950432581e+01 -4.510624663042170823e+01 -4.383418588004896321e+01 -4.556525975784013127e+01 -8.135332889504326204e+00
-4.469520419486302387e+01 -4.511421296207142717e+01 -4.384203100385094132e+01 -4.557315212243997848e+01 -8.143204194863024270e+00
-4.470104962310635699e+01 -4.512016507567078349e+01 -4.384784792904194717e+01 -4.557902138521963309e+01 -8.149049623106357387e+00
-4.471089405761985347e+01 -4.513043569823448564e+01 -4.385759061144386806e+01 -4.558896062846776687e+01 -8.158894057619853868e+00
-4.471750478266259421e+01 -4.513726715226289343e+01 -4.386414421127593499e+01 -4.559562101554986668e+01 -8.165504782662594607e+00
-4.472449035255714733e+01 -4.516286917944281498e+01 -4.387271975721455419e+01 -4.560886252480923275e+01 -8.172490352557147730e+00
-4.473355316589188391e+01 -4.517244207880763440e+01 -4.388168222200579294e+01 -4.561804976923813371e+01 -8.181553165891884305e+00
-4.473943202659279450e+01 -4.517845580242713766e+01 -4.388753454310784718e+01 -4.562396223999339639e+01 -8.187432026592794898e+00
-4.474576959792292996e+01 -4.518500748138177414e+01 -4.389381990950688817e+01 -4.563034988225681587e+01 -8.193769597922930359e+00
-4.475501056213333584e+01 -4.519476082805985584e+01 -4.390296006210196822e+01 -4.563971592529429699e+01 -8.203010562133336236e+00
-4.476386067080314035e+01 -4.520409735232838244e+01 -4.391171441545903775e+01 -4.564868481524929678e+01 -8.211860670803140749e+00
-4.477031586249879780e+01 -4.521075500199735586e+01 -4.391811891942126778e+01 -4.565518712184869798e+01 -8.218315862498798197e+00
-4.477920495784702126e+01 -4.522012672406616218e+01 -4.392691302060939051e+01 -4.566419414892300921e+01 -8.227204957847021660e+00
-4.488892482028995801e+01 -4.529494209358801982e+01 -4.404491449030701489e+01 -4.576693667714263825e+01 -8.336924820289958404e+00
-4.489498736659103884e+01 -4.530116743086045972e+01 -4.405093796609733658e+01 -4.577303663161237779e+01 -8.342987366591039233e+00
-4.490459704125522933e+01 -4.531109826399709561e+01 -4.406049300390908030e+01 -4.578272858579531146e+01 -8.352597041255229726e+00
-4.491694371893399307e+01 -4.532385328415409731e+01 -4.407277018530489698e+01 -4.579517990533061322e+01 -8.364943718933993466e+00
-4.493250726405585027e+01 -4.533988281353731509e+01 -4.408824281384183763e+01 -4.581085853885739567e+01 -8.380507264055850669e+00
-4.486795112410653985e+01 -4.531286393701230253e+01 -4.401485741852025058e+01 -4.575391465726289653e+01 -8.315951124106540249e+00
-4.511459199589502589e+01 -4.552728906721077351e+01 -4.426942091710975546e+01 -4.599431171110833105e+01 -8.562591995895026287e+00
-4.572262742771720667e+01 -4.593018810431686916e+01 -4.493762478331882448e+01 -4.656300353083683063e+01 -9.170627427717207070e+00
-4.612289871540750141e+01 -4.508352761532336928e+01 -4.628895657296030919e+01 -4.615568993417821275e+01 -9.570898715407501811e+00
-4.613167266530055599e+01 -4.509146706479816658e+01 -4.629795529557304690e+01 -4.616404814655778921e+01 -9.579672665300556389e+00
-4.646937222490145558e+01 -4.584710192240140714e+01 -4.637723725062777191e+01 -4.680488425157010113e+01 -9.917372224901455979e+00
-4.670896654454206498e+01 -4.611329246193503195e+01 -4.624524832313493050e+01 -4.727467615047868321e+01 -1.015696654454206538e+01
-4.670634487678140090e+01 -4.630189066062064995e+01 -4.609688900251074983e+01 -4.743329435007254347e+01 -1.015434487678140130e+01
-4.667526963485733660e+01 -4.639149977029775584e+01 -4.605957557694553373e+01 -4.743403593238240745e+01 -1.012326963485733700e+01
-4.659642217350841520e+01 -4.641381105538903995e+01 -4.589958493867981559e+01 -4.737477266480286175e+01 -1.004442217350841560e+01
-4.658453862371841581e+01 -4.643798737794242726e+01 -4.587861390013372187e+01 -4.736814709166826276e+01 -1.003253862371841620e+01
-4.644484897110795885e+01 -4.643655704767954262e+01 -4.573198435154146324e+01 -4.724903733582930698e+01 -9.892848971107959244e+00
-4.635048425278405659e+01 -4.641953866366751669e+01 -4.563005562725771114e+01 -4.716811980040139929e+01 -9.798484252784056991e+00
-4.637707828139903654e+01 -4.644565542063521946e+01 -4.565683278385225208e+01 -4.719464776964372987e+01 -9.825078281399036939e+00
-4.621834175729951255e+01 -4.638248747527620708e+01 -4.548617751448689006e+01 -4.705567014637588841e+01 -9.666341757299512949e+00
-4.623582351327787165e+01 -4.639981488313205205e+01 -4.550376162779823375e+01 -4.707313693631886053e+01 -9.683823513277872053e+00
-4.631438316753991558e+01 -4.646237375799204017e+01 -4.556015461345411666e+01 -4.714147199126281862e+01 -9.762383167539915974e+00
-4.633817618012346884e+01 -4.648580097786086185e+01 -4.558408026206848973e+01 -4.716520496393067674e+01 -9.786176180123469237e+00
-4.627155983583563170e+01 -4.646641019200466616e+01 -4.550684209591096163e+01 -4.710666017388957982e+01 -9.719559835835632100e+00
-4.629335586667365021e+01 -4.648792770413962927e+01 -4.552876788787087747e+01 -4.712841013783965849e+01 -9.741355866673650610e+00
-4.631043075375064433e+01 -4.650489595419287525e+01 -4.554590431172520937e+01 -4.714546852605599270e+01 -9.758430753750644726e+00
-4.632902333655198390e+01 -4.652325706561580176e+01 -4.556460448113196549e+01 -4.716402281496802118e+01 -9.777023336551984301e+00
-4.636121005647693494e+01 -4.655507487602068295e+01 -4.559695935390156762e+01 -4.719614830272785611e+01 -9.809210056476935335e+00
-4.646855639343084476e+01 -4.661449977946362822e+01 -4.571513055615741905e+01 -4.729531617361908502e+01 -9.916556393430845162e+00
-4.663327568763955355e+01 -4.669701767297114259e+01 -4.591480756642562255e+01 -4.745016592564789448e+01 -1.008127568763955395e+01
-4.370107984383970745e+01 -4.402688693487635874e+01 -4.286983311570309496e+01 -4.455899347854586523e+01 -7.149079843839707848e+00
-4.370107984383970745e+01 -4.402688693487635874e+01 -4.286983311570309496e+01 -4.455899347854586523e+01 -7.149079843839707848e+00
-4.370526659422608873e+01 -4.403069571642154756e+01 -4.287409967226864893e+01 -4.456310012694893885e+01 -7.153266594226089126e+00
-4.379924268515558339e+01 -4.409369223818795547e+01 -4.297446228461714668e+01 -4.465076795860940706e+01 -7.247242685155583786e+00
-4.379924268515558339e+01 -4.409369223818795547e+01 -4.297446228461714668e+01 -4.465076795860940706e+01 -7.247242685155583786e+00
-4.380421409317339254e+01 -4.409893359214882480e+01 -4.297936956819594911e+01 -4.465579561853775203e+01 -7.252214093173392939e+00
-4.380421409317339254e+01 -4.409893359214882480e+01 -4.297936956819594911e+01 -4.465579561853775203e+01 -7.252214093173392939e+00
-4.381180051554257204e+01 -4.410675764646376962e+01 -4.298689554354108822e+01 -4.466343178819479931e+01 -7.259800515542572441e+00
-4.381180051554257204e+01 -4.410675764646376962e+01 -4.298689554354108822e+01 -4.466343178819479931e+01 -7.259800515542572441e+00
-4.381722406090730004e+01 -4.411247295861956275e+01 -4.299224975963859663e+01 -4.466891615442426655e+01 -7.265224060907300441e+00
-4.381722406090730004e+01 -4.411247295861956275e+01 -4.299224975963859663e+01 -4.466891615442426655e+01 -7.265224060907300441e+00
-4.381722406090730004e+01 -4.411247295861956275e+01 -4.299224975963859663e+01 -4.466891615442426655e+01 -7.265224060907300441e+00
-4.382454911302897216e+01 -4.412002841761306371e+01 -4.299951631817912556e+01 -4.467628945144529951e+01 -7.272549113028972556e+00
-4.382592594828722810e+01 -4.412118846874318479e+01 -4.300094040551371677e+01 -4.467762053603977535e+01 -7.273925948287228493e+00
-4.383108506498555101e+01 -4.412662363736306048e+01 -4.300603394230246579e+01 -4.468283721186728741e+01 -7.279085064985551412e+00
-4.383108506498555101e+01 -4.412662363736306048e+01 -4.300603394230246579e+01 -4.468283721186728741e+01 -7.279085064985551412e+00
-4.383614666662712978e+01 -4.413195473363539634e+01 -4.301103150189931767e+01 -4.468795501656273217e+01 -7.284146666627130173e+00
-4.383877735428146138e+01 -4.413448000779935398e+01 -4.301369173924548761e+01 -4.469056423462257044e+01 -7.286777354281461783e+00
-4.384356921133292673e+01 -4.413952626993658868e+01 -4.301842310975119688e+01 -4.469540915156449756e+01 -7.291569211332927125e+00
-4.384356921133292673e+01 -4.413952626993658868e+01 -4.301842310975119688e+01 -4.469540915156449756e+01 -7.291569211332927125e+00
-4.384854726890665688e+01 -4.414476736909109178e+01 -4.302333860894420070e+01 -4.470044208064284419e+01 -7.296547268906657280e+00
-4.385107433970461699e+01 -4.414726162063671211e+01 -4.302586965725031121e+01 -4.470296251598392701e+01 -7.299074339704617387e+00
-4.385609214977839088e+01 -4.415254345034449557e+01 -4.303082467725133142e+01 -4.470803540986531033e+01 -7.304092149778391274e+00
-4.385746132809727271e+01 -4.415369601774802533e+01 -4.303224115096944757e+01 -4.470935884457732357e+01 -7.305461328097273110e+00
-4.386222955263271217e+01 -4.415871494127857488e+01 -4.303694976888983348e+01 -4.471417937775594709e+01 -7.310229552632712569e+00
-4.386222955263271217e+01 -4.415871494127857488e+01 -4.303694976888983348e+01 -4.471417937775594709e+01 -7.310229552632712569e+00
-4.386960978587828208e+01 -4.416632415772809139e+01 -4.304427194482266117e+01 -4.472160759773012018e+01 -7.317609785878282480e+00
-4.386960978587828208e+01 -4.416632415772809139e+01 -4.304427194482266117e+01 -4.472160759773012018e+01 -7.317609785878282480e+00
-4.387415748512110270e+01 -4.417110887722620305e+01 -4.304876327420011251e+01 -4.472620476772853237e+01 -7.322157485121103093e+00
-4.387415748512110270e+01 -4.417110887722620305e+01 -4.304876327420011251e+01 -4.472620476772853237e+01 -7.322157485121103093e+00
-4.388118620880140952e+01 -4.417835478795093707e+01 -4.305573696228019287e+01 -4.473327901799589057e+01 -7.329186208801409919e+00
-4.388118620880140952e+01 -4.417835478795093707e+01 -4.305573696228019287e+01 -4.473327901799589057e+01 -7.329186208801409919e+00
-4.388602435692052950e+01 -4.418344293465409578e+01 -4.306051563749255706e+01 -4.473816936237844999e+01 -7.334024356920529897e+00
-4.389059105128937688e+01 -4.418824452866148533e+01 -4.306502643543819886e+01 -4.474278510922439978e+01 -7.338591051289377276e+00
-4.389199455889817614e+01 -4.418942469050086430e+01 -4.306647882065444577e+01 -4.474414141387933341e+01 -7.339994558898176535e+00
-4.389920898123155268e+01 -4.419676255835776146e+01 -4.307366866391121363e+01 -4.475138213930158315e+01 -7.347208981231553082e+00
-4.389920898123155268e+01 -4.419676255835776146e+01 -4.307366866391121363e+01 -4.475138213930158315e+01 -7.347208981231553082e+00
-4.390402601327154031e+01 -4.420182670854391205e+01 -4.307842688027137257e+01 -4.475625078079922758e+01 -7.352026013271540705e+00
-4.390402601327154031e+01 -4.420182670854391205e+01 -4.307842688027137257e+01 -4.475625078079922758e+01 -7.352026013271540705e+00
-4.391073322549676305e+01 -4.420872534958583344e+01 -4.308508507134406784e+01 -4.476299817069979525e+01 -7.358733225496763453e+00
-4.391523154815841679e+01 -4.421345257025794950e+01 -4.308952890223458354e+01 -4.476754431178711968e+01 -7.363231548158417183e+00
-4.391523154815841679e+01 -4.421345257025794950e+01 -4.308952890223458354e+01 -4.476754431178711968e+01 -7.363231548158417183e+00
-4.391986450066479364e+01 -4.421832023206774664e+01 -4.309410596475397881e+01 -4.477222630502167533e+01 -7.367864500664794036e+00
-4.392763122413661847e+01 -4.422608024790971371e+01 -4.310186734829278521e+01 -4.477999132110824121e+01 -7.375631224136618869e+00
-4.392763122413661847e+01 -4.422608024790971371e+01 -4.310186734829278521e+01 -4.477999132110824121e+01 -7.375631224136618869e+00
-4.393210844144589089e+01 -4.423078331632531501e+01 -4.310629079945982056e+01 -4.478451573725145352e+01 -7.380108441445891287e+00
-4.393210844144589089e+01 -4.423078331632531501e+01 -4.310629079945982056e+01 -4.478451573725145352e+01 -7.380108441445891287e+00
-4.393854146329555022e+01 -4.423739943424629928e+01 -4.311267705046290644e+01 -4.479098720720917015e+01 -7.386541463295550614e+00
-4.394277088147497778e+01 -4.424184055931463888e+01 -4.311685605876098748e+01 -4.479526088058810274e+01 -7.390770881474978182e+00
-4.394277088147497778e+01 -4.424184055931463888e+01 -4.311685605876098748e+01 -4.479526088058810274e+01 -7.390770881474978182e+00
-4.394722251221779885e+01 -4.424651408663020646e+01 -4.312125484027526312e+01 -4.479975890390804238e+01 -7.395222512217799249e+00
-4.395373407036983338e+01 -4.425319858635550219e+01 -4.312772180119144139e+01 -4.480630681592911913e+01 -7.401734070369833773e+00
-4.406274260222922123e+01 -4.432058357545130178e+01 -4.324538300835889970e+01 -4.490680126130774852e+01 -7.510742602229221632e+00
-4.406419710516463795e+01 -4.432182954546638598e+01 -4.324689004721103913e+01 -4.490821321311955217e+01 -7.512197105164638344e+00
-4.406884988771764000e+01 -4.432658774878245822e+01 -4.325151642634470761e+01 -4.491288751497491205e+01 -7.516849887717640399e+00
-4.407501352936981220e+01 -4.433289033413903013e+01 -4.325764526360853068e+01 -4.491907952143202465e+01 -7.523013529369812602e+00
-4.407916004988072700e+01 -4.433712987469935740e+01 -4.326176848016018539e+01 -4.492324503323074936e+01 -7.527160049880727399e+00
-4.407916004988072700e+01 -4.433712987469935740e+01 -4.326176848016018539e+01 -4.492324503323074936e+01 -7.527160049880727399e+00
-4.408364177450834376e+01 -4.434171173150925682e+01 -4.326622511626236189e+01 -4.492774720263048494e+01 -7.531641774508344156e+00
-4.408911398242913293e+01 -4.436810713895950897e+01 -4.327425815841635171e+01 -4.494078793793244131e+01 -7.537113982429133330e+00
-4.409335511009081898e+01 -4.437248360697449101e+01 -4.327848124570876109e+01 -4.494506388236189309e+01 -7.541355110090819380e+00
-4.409760022590756989e+01 -4.437686364523638360e+01 -4.328270837432488349e+01 -4.494934371064681500e+01 -7.545600225907570291e+00
-4.409760022590756989e+01 -4.437686364523638360e+01 -4.328270837432488349e+01 -4.494934371064681500e+01 -7.545600225907570291e+00
-4.410451527246829073e+01 -4.438375487696635702e+01 -4.328961863919477082e+01 -4.495625121899870891e+01 -7.552515272468291130e+00
-4.410887573777312554e+01 -4.438825346384794557e+01 -4.329396072039696719e+01 -4.496064722827643578e+01 -7.556875737773125934e+00
-4.411296382771693914e+01 -4.439247052892012846e+01 -4.329803164124562898e+01 -4.496476851149358822e+01 -7.560963827716939534e+00
-4.411694847219878568e+01 -4.439658040378375148e+01 -4.330199961291935296e+01 -4.496878538829601979e+01 -7.564948472198786078e+00
-4.412310716855949977e+01 -4.440287433828720509e+01 -4.330812544384107809e+01 -4.497497271833194077e+01 -7.571107168559500167e+00
-4.412736008374790231e+01 -4.440725984802642756e+01 -4.331236075875484204e+01 -4.497925979177221478e+01 -7.575360083747902706e+00
-4.413185237809575767e+01 -4.441189161973951371e+01 -4.331683453659240968e+01 -4.498378802082562800e+01 -7.579852378095758070e+00
-4.413614623502019185e+01 -4.441631823793284184e+01 -4.332111076610801348e+01 -4.498811608531575956e+01 -7.584146235020192250e+00
-4.414291843959291839e+01 -4.442317647473448261e+01 -4.332786892106366849e+01 -4.499490735666351782e+01 -7.590918439592918787e+00
-4.414855960382253386e+01 -4.442879613368396008e+01 -4.333351905830034667e+01 -4.500054747167850877e+01 -7.596559603822534257e+00
