# UV luminosity at 1500 A for continuous SFR ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_l1500 [erg/s/Hz] ; log_l1500_2 ; log_l1500_3
time_yr,log_l1500,log_l1500_2,log_l1500_3
283000000.0,40.54,40.132,40.47
283100000.0,40.54,40.132,40.47
283200000.0,40.54,40.133,40.47
283300000.0,40.54,40.133,40.47
283400000.0,40.54,40.133,40.47
283500000.0,40.54,40.133,40.47
283600000.0,40.54,40.133,40.47
283700000.0,40.54,40.133,40.471
283800000.0,40.54,40.133,40.471
283900000.0,40.54,40.133,40.471
284000000.0,40.54,40.133,40.471
284100000.0,40.54,40.133,40.471
284200000.0,40.54,40.133,40.471
284300000.0,40.54,40.133,40.471
284400000.0,40.54,40.133,40.471
284500000.0,40.54,40.133,40.471
284600000.0,40.54,40.133,40.471
284700000.0,40.54,40.133,40.471
284800000.0,40.54,40.133,40.471
284900000.0,40.54,40.133,40.471
285000000.0,40.54,40.133,40.471
285100000.0,40.54,40.133,40.471
285200000.0,40.54,40.133,40.471
285300000.0,40.54,40.133,40.471
285400000.0,40.54,40.134,40.471
285500000.0,40.54,40.134,40.471
285600000.0,40.54,40.134,40.471
285700000.0,40.54,40.134,40.471
285800000.0,40.54,40.134,40.471
285900000.0,40.54,40.134,40.471
286000000.0,40.54,40.134,40.471
286100000.0,40.541,40.134,40.471
286200000.0,40.541,40.134,40.471
286300000.0,40.541,40.134,40.471
286400000.0,40.541,40.134,40.471
286500000.0,40.541,40.134,40.471
286600000.0,40.541,40.134,40.471
286700000.0,40.541,40.134,40.471
286800000.0,40.541,40.134,40.471
286900000.0,40.541,40.134,40.471
287000000.0,40.541,40.134,40.471
287100000.0,40.541,40.134,40.471
287200000.0,40.541,40.134,40.471
287300000.0,40.541,40.134,40.471
287400000.0,40.541,40.134,40.471
287500000.0,40.541,40.134,40.471
287600000.0,40.541,40.134,40.471
287700000.0,40.541,40.135,40.471
287800000.0,40.541,40.135,40.471
287900000.0,40.541,40.135,40.471
288000000.0,40.541,40.135,40.471
288100000.0,40.541,40.135,40.471
288200000.0,40.541,40.135,40.471
288300000.0,40.541,40.135,40.471
288400000.0,40.541,40.135,40.471
288500000.0,40.541,40.135,40.471
288600000.0,40.541,40.135,40.471
288700000.0,40.541,40.135,40.471
288800000.0,40.541,40.135,40.471
288900000.0,40.541,40.135,40.471
289000000.0,40.541,40.135,40.471
289100000.0,40.541,40.135,40.471
289200000.0,40.541,40.135,40.472
289300000.0,40.541,40.135,40.472
289400000.0,40.541,40.135,40.472
289500000.0,40.541,40.135,40.472
289600000.0,40.541,40.135,40.472
289700000.0,40.541,40.135,40.472
289800000.0,40.541,40.135,40.472
289900000.0,40.541,40.135,40.472
290000000.0,40.541,40.136,40.472
290100000.0,40.541,40.136,40.472
290200000.0,40.541,40.136,40.472
290300000.0,40.541,40.136,40.472
290400000.0,40.541,40.136,40.472
290500000.0,40.541,40.136,40.472
290600000.0,40.541,40.136,40.472
290700000.0,40.541,40.136,40.472
290800000.0,40.541,40.136,40.472
290900000.0,40.541,40.136,40.472
291000000.0,40.541,40.136,40.472
291100000.0,40.541,40.136,40.472
291200000.0,40.541,40.136,40.472
291300000.0,40.541,40.136,40.472
291400000.0,40.541,40.136,40.472
291500000.0,40.541,40.136,40.472
291600000.0,40.541,40.136,40.472
291700000.0,40.541,40.136,40.472
291800000.0,40.541,40.136,40.472
291900000.0,40.541,40.136,40.472
292000000.0,40.541,40.136,40.472
292100000.0,40.541,40.136,40.472
292200000.0,40.541,40.136,40.472
292300000.0,40.541,40.137,40.472
292400000.0,40.541,40.137,40.472
292500000.0,40.541,40.137,40.472
292600000.0,40.541,40.137,40.472
292700000.0,40.541,40.137,40.472
292800000.0,40.541,40.137,40.472
292900000.0,40.541,40.137,40.472
293000000.0,40.541,40.137,40.472
293100000.0,40.541,40.137,40.472
293200000.0,40.541,40.137,40.472
293300000.0,40.541,40.137,40.472
293400000.0,40.541,40.137,40.472
293500000.0,40.541,40.137,40.472
293600000.0,40.541,40.137,40.472
293700000.0,40.542,40.137,40.472
293800000.0,40.542,40.137,40.472
293900000.0,40.542,40.137,40.472
294000000.0,40.542,40.137,40.472
294100000.0,40.542,40.137,40.472
294200000.0,40.542,40.137,40.472
294300000.0,40.542,40.137,40.472
294400000.0,40.542,40.137,40.472
294500000.0,40.542,40.137,40.472
294600000.0,40.542,40.138,40.472
294700000.0,40.542,40.138,40.472
294800000.0,40.542,40.138,40.472
294900000.0,40.542,40.138,40.473
295000000.0,40.542,40.138,40.473
295100000.0,40.542,40.138,40.473
295200000.0,40.542,40.138,40.473
295300000.0,40.542,40.138,40.473
295400000.0,40.542,40.138,40.473
295500000.0,40.542,40.138,40.473
295600000.0,40.542,40.138,40.473
295700000.0,40.542,40.138,40.473
295800000.0,40.542,40.138,40.473
295900000.0,40.542,40.138,40.473
296000000.0,40.542,40.138,40.473
296100000.0,40.542,40.138,40.473
296200000.0,40.542,40.138,40.473
296300000.0,40.542,40.138,40.473
296400000.0,40.542,40.138,40.473
296500000.0,40.542,40.138,40.473
296600000.0,40.542,40.138,40.473
296700000.0,40.542,40.138,40.473
296800000.0,40.542,40.138,40.473
296900000.0,40.542,40.138,40.473
297000000.0,40.542,40.139,40.473
297100000.0,40.542,40.139,40.473
297200000.0,40.542,40.139,40.473
297300000.0,40.542,40.139,40.473
297400000.0,40.542,40.139,40.473
297500000.0,40.542,40.139,40.473
297600000.0,40.542,40.139,40.473
297700000.0,40.542,40.139,40.473
297800000.0,40.542,40.139,40.473
297900000.0,40.542,40.139,40.473
298000000.0,40.542,40.139,40.473
298100000.0,40.542,40.139,40.473
298200000.0,40.542,40.139,40.473
298300000.0,40.542,40.139,40.473
298400000.0,40.542,40.139,40.473
298500000.0,40.542,40.139,40.473
298600000.0,40.542,40.139,40.473
298700000.0,40.542,40.139,40.473
298800000.0,40.542,40.139,40.473
298900000.0,40.542,40.139,40.473
299000000.0,40.542,40.139,40.473
299100000.0,40.542,40.139,40.473
299200000.0,40.542,40.139,40.473
299300000.0,40.542,40.14,40.473
299400000.0,40.542,40.14,40.473
299500000.0,40.542,40.14,40.473
299600000.0,40.542,40.14,40.473
299700000.0,40.542,40.14,40.473
299800000.0,40.542,40.14,40.473
299900000.0,40.542,40.14,40.473
300000000.0,40.542,40.14,40.473
300100000.0,40.542,40.14,40.473
300200000.0,40.542,40.14,40.473
300300000.0,40.542,40.14,40.473
300400000.0,40.542,40.14,40.473
300500000.0,40.542,40.14,40.473
300600000.0,40.542,40.14,40.473
300700000.0,40.542,40.14,40.473
300800000.0,40.542,40.14,40.474
300900000.0,40.542,40.14,40.474
301000000.0,40.542,40.14,40.474
301100000.0,40.542,40.14,40.474
301200000.0,40.542,40.14,40.474
301300000.0,40.542,40.14,40.474
301400000.0,40.542,40.14,40.474
301500000.0,40.542,40.14,40.474
301600000.0,40.543,40.14,40.474
301700000.0,40.543,40.141,40.474
301800000.0,40.543,40.141,40.474
301900000.0,40.543,40.141,40.474
302000000.0,40.543,40.141,40.474
302100000.0,40.543,40.141,40.474
302200000.0,40.543,40.141,40.474
302300000.0,40.543,40.141,40.474
302400000.0,40.543,40.141,40.474
302500000.0,40.543,40.141,40.474
302600000.0,40.543,40.141,40.474
302700000.0,40.543,40.141,40.474
302800000.0,40.543,40.141,40.474
302900000.0,40.543,40.141,40.474
303000000.0,40.543,40.141,40.474
303100000.0,40.543,40.141,40.474
303200000.0,40.543,40.141,40.474
303300000.0,40.543,40.141,40.474
303400000.0,40.543,40.141,40.474
303500000.0,40.543,40.141,40.474
303600000.0,40.543,40.141,40.474
303700000.0,40.543,40.141,40.474
303800000.0,40.543,40.141,40.474
303900000.0,40.543,40.141,40.474
304000000.0,40.543,40.141,40.474
304100000.0,40.543,40.141,40.474
304200000.0,40.543,40.142,40.474
304300000.0,40.543,40.142,40.474
304400000.0,40.543,40.142,40.474
304500000.0,40.543,40.142,40.474
304600000.0,40.543,40.142,40.474
304700000.0,40.543,40.142,40.474
304800000.0,40.543,40.142,40.474
304900000.0,40.543,40.142,40.474
305000000.0,40.543,40.142,40.474
305100000.0,40.543,40.142,40.474
305200000.0,40.543,40.142,40.474
305300000.0,40.543,40.142,40.474
305400000.0,40.543,40.142,40.474
305500000.0,40.543,40.142,40.474
305600000.0,40.543,40.142,40.474
305700000.0,40.543,40.142,40.474
305800000.0,40.543,40.142,40.474
305900000.0,40.543,40.142,40.474
306000000.0,40.543,40.142,40.474
306100000.0,40.543,40.142,40.474
306200000.0,40.543,40.142,40.474
306300000.0,40.543,40.142,40.474
306400000.0,40.543,40.142,40.474
306500000.0,40.543,40.142,40.474
306600000.0,40.543,40.143,40.474
306700000.0,40.543,40.143,40.474
306800000.0,40.543,40.143,40.474
306900000.0,40.543,40.143,40.475
307000000.0,40.543,40.143,40.475
307100000.0,40.543,40.143,40.475
307200000.0,40.543,40.143,40.475
307300000.0,40.543,40.143,40.475
307400000.0,40.543,40.143,40.475
307500000.0,40.543,40.143,40.475
307600000.0,40.543,40.143,40.475
307700000.0,40.543,40.143,40.475
307800000.0,40.543,40.143,40.475
307900000.0,40.543,40.143,40.475
308000000.0,40.543,40.143,40.475
308100000.0,40.543,40.143,40.475
308200000.0,40.543,40.143,40.475
308300000.0,40.543,40.143,40.475
308400000.0,40.543,40.143,40.475
308500000.0,40.543,40.143,40.475
308600000.0,40.543,40.143,40.475
308700000.0,40.543,40.143,40.475
308800000.0,40.543,40.143,40.475
308900000.0,40.543,40.143,40.475
309000000.0,40.543,40.144,40.475
309100000.0,40.543,40.144,40.475
309200000.0,40.543,40.144,40.475
309300000.0,40.543,40.144,40.475
309400000.0,40.543,40.144,40.475
309500000.0,40.543,40.144,40.475
309600000.0,40.543,40.144,40.475
309700000.0,40.543,40.144,40.475
309800000.0,40.544,40.144,40.475
309900000.0,40.544,40.144,40.475
310000000.0,40.544,40.144,40.475
310100000.0,40.544,40.144,40.475
310200000.0,40.544,40.144,40.475
310300000.0,40.544,40.144,40.475
310400000.0,40.544,40.144,40.475
310500000.0,40.544,40.144,40.475
310600000.0,40.544,40.144,40.475
310700000.0,40.544,40.144,40.475
310800000.0,40.544,40.144,40.475
310900000.0,40.544,40.144,40.475
311000000.0,40.544,40.144,40.475
311100000.0,40.544,40.144,40.475
311200000.0,40.544,40.144,40.475
311300000.0,40.544,40.144,40.475
311400000.0,40.544,40.144,40.475
311500000.0,40.544,40.145,40.475
311600000.0,40.544,40.145,40.475
311700000.0,40.544,40.145,40.475
311800000.0,40.544,40.145,40.475
311900000.0,40.544,40.145,40.475
312000000.0,40.544,40.145,40.475
312100000.0,40.544,40.145,40.475
312200000.0,40.544,40.145,40.475
312300000.0,40.544,40.145,40.475
312400000.0,40.544,40.145,40.475
312500000.0,40.544,40.145,40.475
312600000.0,40.544,40.145,40.475
312700000.0,40.544,40.145,40.475
312800000.0,40.544,40.145,40.475
312900000.0,40.544,40.145,40.475
313000000.0,40.544,40.145,40.475
313100000.0,40.544,40.145,40.476
313200000.0,40.544,40.145,40.476
313300000.0,40.544,40.145,40.476
313400000.0,40.544,40.145,40.476
313500000.0,40.544,40.145,40.476
313600000.0,40.544,40.145,40.476
313700000.0,40.544,40.145,40.476
313800000.0,40.544,40.145,40.476
313900000.0,40.544,40.145,40.476
314000000.0,40.544,40.146,40.476
314100000.0,40.544,40.146,40.476
314200000.0,40.544,40.146,40.476
314300000.0,40.544,40.146,40.476
314400000.0,40.544,40.146,40.476
314500000.0,40.544,40.146,40.476
314600000.0,40.544,40.146,40.476
314700000.0,40.544,40.146,40.476
314800000.0,40.544,40.146,40.476
314900000.0,40.544,40.146,40.476
315000000.0,40.544,40.146,40.476
315100000.0,40.544,40.146,40.476
315200000.0,40.544,40.146,40.476
315300000.0,40.544,40.146,40.476
315400000.0,40.544,40.146,40.476
315500000.0,40.544,40.146,40.476
315600000.0,40.544,40.146,40.476
315700000.0,40.544,40.146,40.476
315800000.0,40.544,40.146,40.476
315900000.0,40.544,40.146,40.476
316000000.0,40.544,40.146,40.476
316100000.0,40.544,40.146,40.476
316200000.0,40.544,40.146,40.476
316300000.0,40.544,40.146,40.476
316400000.0,40.544,40.146,40.476
316500000.0,40.544,40.147,40.476
316600000.0,40.544,40.147,40.476
316700000.0,40.544,40.147,40.476
316800000.0,40.544,40.147,40.476
316900000.0,40.544,40.147,40.476
317000000.0,40.544,40.147,40.476
317100000.0,40.544,40.147,40.476
317200000.0,40.544,40.147,40.476
317300000.0,40.544,40.147,40.476
317400000.0,40.544,40.147,40.476
317500000.0,40.544,40.147,40.476
317600000.0,40.544,40.147,40.476
317700000.0,40.544,40.147,40.476
317800000.0,40.544,40.147,40.476
317900000.0,40.544,40.147,40.476
318000000.0,40.544,40.147,40.476
318100000.0,40.544,40.147,40.476
318200000.0,40.544,40.147,40.476
318300000.0,40.545,40.147,40.476
318400000.0,40.545,40.147,40.476
318500000.0,40.545,40.147,40.476
318600000.0,40.545,40.147,40.476
318700000.0,40.545,40.147,40.476
318800000.0,40.545,40.147,40.476
318900000.0,40.545,40.147,40.476
319000000.0,40.545,40.147,40.476
319100000.0,40.545,40.148,40.476
319200000.0,40.545,40.148,40.476
319300000.0,40.545,40.148,40.476
319400000.0,40.545,40.148,40.476
319500000.0,40.545,40.148,40.476
319600000.0,40.545,40.148,40.477
319700000.0,40.545,40.148,40.477
319800000.0,40.545,40.148,40.477
319900000.0,40.545,40.148,40.477
320000000.0,40.545,40.148,40.477
320100000.0,40.545,40.148,40.477
320200000.0,40.545,40.148,40.477
320300000.0,40.545,40.148,40.477
320400000.0,40.545,40.148,40.477
320500000.0,40.545,40.148,40.477
320600000.0,40.545,40.148,40.477
320700000.0,40.545,40.148,40.477
320800000.0,40.545,40.148,40.477
320900000.0,40.545,40.148,40.477
321000000.0,40.545,40.148,40.477
321100000.0,40.545,40.148,40.477
321200000.0,40.545,40.148,40.477
321300000.0,40.545,40.148,40.477
321400000.0,40.545,40.148,40.477
321500000.0,40.545,40.148,40.477
321600000.0,40.545,40.149,40.477
321700000.0,40.545,40.149,40.477
321800000.0,40.545,40.149,40.477
321900000.0,40.545,40.149,40.477
322000000.0,40.545,40.149,40.477
322100000.0,40.545,40.149,40.477
322200000.0,40.545,40.149,40.477
322300000.0,40.545,40.149,40.477
322400000.0,40.545,40.149,40.477
322500000.0,40.545,40.149,40.477
322600000.0,40.545,40.149,40.477
322700000.0,40.545,40.149,40.477
322800000.0,40.545,40.149,40.477
322900000.0,40.545,40.149,40.477
323000000.0,40.545,40.149,40.477
323100000.0,40.545,40.149,40.477
323200000.0,40.545,40.149,40.477
323300000.0,40.545,40.149,40.477
323400000.0,40.545,40.149,40.477
323500000.0,40.545,40.149,40.477
323600000.0,40.545,40.149,40.477
323700000.0,40.545,40.149,40.477
323800000.0,40.545,40.149,40.477
323900000.0,40.545,40.149,40.477
324000000.0,40.545,40.149,40.477
324100000.0,40.545,40.149,40.477
324200000.0,40.545,40.15,40.477
324300000.0,40.545,40.15,40.477
324400000.0,40.545,40.15,40.477
324500000.0,40.545,40.15,40.477
324600000.0,40.545,40.15,40.477
324700000.0,40.545,40.15,40.477
324800000.0,40.545,40.15,40.477
324900000.0,40.545,40.15,40.477
325000000.0,40.545,40.15,40.477
325100000.0,40.545,40.15,40.477
325200000.0,40.545,40.15,40.477
325300000.0,40.545,40.15,40.477
325400000.0,40.545,40.15,40.477
325500000.0,40.545,40.15,40.477
325600000.0,40.545,40.15,40.477
325700000.0,40.545,40.15,40.477
325800000.0,40.545,40.15,40.477
325900000.0,40.545,40.15,40.477
326000000.0,40.545,40.15,40.477
326100000.0,40.545,40.15,40.477
326200000.0,40.545,40.15,40.477
326300000.0,40.545,40.15,40.478
326400000.0,40.545,40.15,40.478
326500000.0,40.545,40.15,40.478
326600000.0,40.545,40.15,40.478
326700000.0,40.545,40.15,40.478
326800000.0,40.545,40.15,40.478
326900000.0,40.545,40.151,40.478
327000000.0,40.546,40.151,40.478
327100000.0,40.546,40.151,40.478
327200000.0,40.546,40.151,40.478
327300000.0,40.546,40.151,40.478
327400000.0,40.546,40.151,40.478
327500000.0,40.546,40.151,40.478
327600000.0,40.546,40.151,40.478
327700000.0,40.546,40.151,40.478
327800000.0,40.546,40.151,40.478
327900000.0,40.546,40.151,40.478
328000000.0,40.546,40.151,40.478
328100000.0,40.546,40.151,40.478
328200000.0,40.546,40.151,40.478
328300000.0,40.546,40.151,40.478
328400000.0,40.546,40.151,40.478
328500000.0,40.546,40.151,40.478
328600000.0,40.546,40.151,40.478
328700000.0,40.546,40.151,40.478
328800000.0,40.546,40.151,40.478
328900000.0,40.546,40.151,40.478
329000000.0,40.546,40.151,40.478
329100000.0,40.546,40.151,40.478
329200000.0,40.546,40.151,40.478
329300000.0,40.546,40.151,40.478
329400000.0,40.546,40.151,40.478
329500000.0,40.546,40.151,40.478
329600000.0,40.546,40.152,40.478
329700000.0,40.546,40.152,40.478
329800000.0,40.546,40.152,40.478
329900000.0,40.546,40.152,40.478
330000000.0,40.546,40.152,40.478
330100000.0,40.546,40.152,40.478
330200000.0,40.546,40.152,40.478
330300000.0,40.546,40.152,40.478
330400000.0,40.546,40.152,40.478
330500000.0,40.546,40.152,40.478
330600000.0,40.546,40.152,40.478
330700000.0,40.546,40.152,40.478
330800000.0,40.546,40.152,40.478
330900000.0,40.546,40.152,40.478
331000000.0,40.546,40.152,40.478
331100000.0,40.546,40.152,40.478
331200000.0,40.546,40.152,40.478
331300000.0,40.546,40.152,40.478
331400000.0,40.546,40.152,40.478
331500000.0,40.546,40.152,40.478
331600000.0,40.546,40.152,40.478
331700000.0,40.546,40.152,40.478
331800000.0,40.546,40.152,40.478
331900000.0,40.546,40.152,40.478
332000000.0,40.546,40.152,40.478
332100000.0,40.546,40.152,40.478
332200000.0,40.546,40.152,40.478
332300000.0,40.546,40.153,40.478
332400000.0,40.546,40.153,40.478
332500000.0,40.546,40.153,40.478
332600000.0,40.546,40.153,40.478
332700000.0,40.546,40.153,40.478
332800000.0,40.546,40.153,40.478
332900000.0,40.546,40.153,40.478
333000000.0,40.546,40.153,40.478
333100000.0,40.546,40.153,40.478
333200000.0,40.546,40.153,40.479
333300000.0,40.546,40.153,40.479
333400000.0,40.546,40.153,40.479
333500000.0,40.546,40.153,40.479
333600000.0,40.546,40.153,40.479
333700000.0,40.546,40.153,40.479
333800000.0,40.546,40.153,40.479
333900000.0,40.546,40.153,40.479
334000000.0,40.546,40.153,40.479
334100000.0,40.546,40.153,40.479
334200000.0,40.546,40.153,40.479
334300000.0,40.546,40.153,40.479
334400000.0,40.546,40.153,40.479
334500000.0,40.546,40.153,40.479
334600000.0,40.546,40.153,40.479
334700000.0,40.546,40.153,40.479
334800000.0,40.546,40.153,40.479
334900000.0,40.546,40.153,40.479
335000000.0,40.546,40.154,40.479
335100000.0,40.546,40.154,40.479
335200000.0,40.546,40.154,40.479
335300000.0,40.546,40.154,40.479
335400000.0,40.546,40.154,40.479
335500000.0,40.546,40.154,40.479
335600000.0,40.546,40.154,40.479
335700000.0,40.546,40.154,40.479
335800000.0,40.546,40.154,40.479
335900000.0,40.546,40.154,40.479
336000000.0,40.546,40.154,40.479
336100000.0,40.547,40.154,40.479
336200000.0,40.547,40.154,40.479
336300000.0,40.547,40.154,40.479
336400000.0,40.547,40.154,40.479
336500000.0,40.547,40.154,40.479
336600000.0,40.547,40.154,40.479
336700000.0,40.547,40.154,40.479
336800000.0,40.547,40.154,40.479
336900000.0,40.547,40.154,40.479
337000000.0,40.547,40.154,40.479
337100000.0,40.547,40.154,40.479
337200000.0,40.547,40.154,40.479
337300000.0,40.547,40.154,40.479
337400000.0,40.547,40.154,40.479
337500000.0,40.547,40.154,40.479
337600000.0,40.547,40.154,40.479
337700000.0,40.547,40.154,40.479
337800000.0,40.547,40.155,40.479
337900000.0,40.547,40.155,40.479
338000000.0,40.547,40.155,40.479
338100000.0,40.547,40.155,40.479
338200000.0,40.547,40.155,40.479
338300000.0,40.547,40.155,40.479
338400000.0,40.547,40.155,40.479
338500000.0,40.547,40.155,40.479
338600000.0,40.547,40.155,40.479
338700000.0,40.547,40.155,40.479
338800000.0,40.547,40.155,40.479
338900000.0,40.547,40.155,40.479
339000000.0,40.547,40.155,40.479
339100000.0,40.547,40.155,40.479
339200000.0,40.547,40.155,40.479
339300000.0,40.547,40.155,40.479
339400000.0,40.547,40.155,40.479
339500000.0,40.547,40.155,40.479
339600000.0,40.547,40.155,40.479
339700000.0,40.547,40.155,40.479
339800000.0,40.547,40.155,40.479
339900000.0,40.547,40.155,40.479
340000000.0,40.547,40.155,40.479
340100000.0,40.547,40.155,40.479
340200000.0,40.547,40.155,40.479
340300000.0,40.547,40.155,40.479
340400000.0,40.547,40.155,40.48
340500000.0,40.547,40.155,40.48
340600000.0,40.547,40.155,40.48
340700000.0,40.547,40.156,40.48
340800000.0,40.547,40.156,40.48
340900000.0,40.547,40.156,40.48
341000000.0,40.547,40.156,40.48
341100000.0,40.547,40.156,40.48
341200000.0,40.547,40.156,40.48
341300000.0,40.547,40.156,40.48
341400000.0,40.547,40.156,40.48
341500000.0,40.547,40.156,40.48
341600000.0,40.547,40.156,40.48
341700000.0,40.547,40.156,40.48
341800000.0,40.547,40.156,40.48
341900000.0,40.547,40.156,40.48
342000000.0,40.547,40.156,40.48
342100000.0,40.547,40.156,40.48
342200000.0,40.547,40.156,40.48
342300000.0,40.547,40.156,40.48
342400000.0,40.547,40.156,40.48
342500000.0,40.547,40.156,40.48
342600000.0,40.547,40.156,40.48
342700000.0,40.547,40.156,40.48
342800000.0,40.547,40.156,40.48
342900000.0,40.547,40.156,40.48
343000000.0,40.547,40.156,40.48
343100000.0,40.547,40.156,40.48
343200000.0,40.547,40.156,40.48
343300000.0,40.547,40.156,40.48
343400000.0,40.547,40.156,40.48
343500000.0,40.547,40.156,40.48
343600000.0,40.547,40.156,40.48
343700000.0,40.547,40.157,40.48
343800000.0,40.547,40.157,40.48
343900000.0,40.547,40.157,40.48
344000000.0,40.547,40.157,40.48
344100000.0,40.547,40.157,40.48
344200000.0,40.547,40.157,40.48
344300000.0,40.547,40.157,40.48
344400000.0,40.547,40.157,40.48
344500000.0,40.547,40.157,40.48
344600000.0,40.547,40.157,40.48
344700000.0,40.547,40.157,40.48
344800000.0,40.547,40.157,40.48
344900000.0,40.547,40.157,40.48
345000000.0,40.547,40.157,40.48
345100000.0,40.547,40.157,40.48
345200000.0,40.547,40.157,40.48
345300000.0,40.547,40.157,40.48
345400000.0,40.547,40.157,40.48
345500000.0,40.547,40.157,40.48
345600000.0,40.547,40.157,40.48
345700000.0,40.547,40.157,40.48
345800000.0,40.547,40.157,40.48
345900000.0,40.548,40.157,40.48
346000000.0,40.548,40.157,40.48
346100000.0,40.548,40.157,40.48
346200000.0,40.548,40.157,40.48
346300000.0,40.548,40.157,40.48
346400000.0,40.548,40.157,40.48
346500000.0,40.548,40.157,40.48
346600000.0,40.548,40.157,40.48
346700000.0,40.548,40.158,40.48
346800000.0,40.548,40.158,40.48
346900000.0,40.548,40.158,40.48
347000000.0,40.548,40.158,40.48
347100000.0,40.548,40.158,40.48
347200000.0,40.548,40.158,40.48
347300000.0,40.548,40.158,40.48
347400000.0,40.548,40.158,40.48
347500000.0,40.548,40.158,40.48
347600000.0,40.548,40.158,40.48
347700000.0,40.548,40.158,40.48
347800000.0,40.548,40.158,40.48
347900000.0,40.548,40.158,40.48
348000000.0,40.548,40.158,40.481
348100000.0,40.548,40.158,40.481
348200000.0,40.548,40.158,40.481
348300000.0,40.548,40.158,40.481
348400000.0,40.548,40.158,40.481
348500000.0,40.548,40.158,40.481
348600000.0,40.548,40.158,40.481
348700000.0,40.548,40.158,40.481
348800000.0,40.548,40.158,40.481
348900000.0,40.548,40.158,40.481
349000000.0,40.548,40.158,40.481
349100000.0,40.548,40.158,40.481
349200000.0,40.548,40.158,40.481
349300000.0,40.548,40.158,40.481
349400000.0,40.548,40.158,40.481
349500000.0,40.548,40.158,40.481
349600000.0,40.548,40.158,40.481
349700000.0,40.548,40.159,40.481
349800000.0,40.548,40.159,40.481
349900000.0,40.548,40.159,40.481
350000000.0,40.548,40.159,40.481
350100000.0,40.548,40.159,40.481
350200000.0,40.548,40.159,40.481
350300000.0,40.548,40.159,40.481
350400000.0,40.548,40.159,40.481
350500000.0,40.548,40.159,40.481
350600000.0,40.548,40.159,40.481
350700000.0,40.548,40.159,40.481
350800000.0,40.548,40.159,40.481
350900000.0,40.548,40.159,40.481
351000000.0,40.548,40.159,40.481
351100000.0,40.548,40.159,40.481
351200000.0,40.548,40.159,40.481
351300000.0,40.548,40.159,40.481
351400000.0,40.548,40.159,40.481
351500000.0,40.548,40.159,40.481
351600000.0,40.548,40.159,40.481
351700000.0,40.548,40.159,40.481
351800000.0,40.548,40.159,40.481
351900000.0,40.548,40.159,40.481
352000000.0,40.548,40.159,40.481
352100000.0,40.548,40.159,40.481
352200000.0,40.548,40.159,40.481
352300000.0,40.548,40.159,40.481
352400000.0,40.548,40.159,40.481
352500000.0,40.548,40.159,40.481
352600000.0,40.548,40.159,40.481
352700000.0,40.548,40.16,40.481
352800000.0,40.548,40.16,40.481
352900000.0,40.548,40.16,40.481
353000000.0,40.548,40.16,40.481
353100000.0,40.548,40.16,40.481
353200000.0,40.548,40.16,40.481
353300000.0,40.548,40.16,40.481
353400000.0,40.548,40.16,40.481
353500000.0,40.548,40.16,40.481
353600000.0,40.548,40.16,40.481
353700000.0,40.548,40.16,40.481
353800000.0,40.548,40.16,40.481
353900000.0,40.548,40.16,40.481
354000000.0,40.548,40.16,40.481
354100000.0,40.548,40.16,40.481
354200000.0,40.548,40.16,40.481
354300000.0,40.548,40.16,40.481
354400000.0,40.548,40.16,40.481
354500000.0,40.548,40.16,40.481
354600000.0,40.548,40.16,40.481
354700000.0,40.548,40.16,40.481
354800000.0,40.548,40.16,40.481
354900000.0,40.548,40.16,40.481
355000000.0,40.548,40.16,40.481
355100000.0,40.548,40.16,40.481
355200000.0,40.548,40.16,40.481
355300000.0,40.548,40.16,40.481
355400000.0,40.548,40.16,40.481
355500000.0,40.548,40.16,40.481
355600000.0,40.548,40.16,40.481
355700000.0,40.548,40.16,40.481
355800000.0,40.548,40.161,40.481
355900000.0,40.548,40.161,40.482
356000000.0,40.548,40.161,40.482
356100000.0,40.548,40.161,40.482
356200000.0,40.548,40.161,40.482
356300000.0,40.549,40.161,40.482
356400000.0,40.549,40.161,40.482
356500000.0,40.549,40.161,40.482
356600000.0,40.549,40.161,40.482
356700000.0,40.549,40.161,40.482
356800000.0,40.549,40.161,40.482
356900000.0,40.549,40.161,40.482
357000000.0,40.549,40.161,40.482
357100000.0,40.549,40.161,40.482
357200000.0,40.549,40.161,40.482
357300000.0,40.549,40.161,40.482
357400000.0,40.549,40.161,40.482
357500000.0,40.549,40.161,40.482
357600000.0,40.549,40.161,40.482
357700000.0,40.549,40.161,40.482
357800000.0,40.549,40.161,40.482
357900000.0,40.549,40.161,40.482
358000000.0,40.549,40.161,40.482
358100000.0,40.549,40.161,40.482
358200000.0,40.549,40.161,40.482
358300000.0,40.549,40.161,40.482
358400000.0,40.549,40.161,40.482
358500000.0,40.549,40.161,40.482
358600000.0,40.549,40.161,40.482
358700000.0,40.549,40.161,40.482
358800000.0,40.549,40.161,40.482
358900000.0,40.549,40.162,40.482
359000000.0,40.549,40.162,40.482
359100000.0,40.549,40.162,40.482
359200000.0,40.549,40.162,40.482
359300000.0,40.549,40.162,40.482
359400000.0,40.549,40.162,40.482
359500000.0,40.549,40.162,40.482
359600000.0,40.549,40.162,40.482
