# V, U, I, B, M_V
-4.539723201538794228e+01 -4.532593940787662490e+01 -4.540969121778712747e+01 -4.600223864151425346e+01 -8.845232015387942681e+00
-4.534468339569041717e+01 -4.530417791136965633e+01 -4.527671011636459752e+01 -4.596674445089575300e+01 -8.792683395690417569e+00
-4.528502100183957424e+01 -4.524176751940854047e+01 -4.518558353979152997e+01 -4.589092381077890082e+01 -8.733021001839574637e+00
-4.523113363353171934e+01 -4.517069021265182016e+01 -4.521165416670142179e+01 -4.584317088800776929e+01 -8.679133633531719738e+00
-4.518230111715209318e+01 -4.509328337594713787e+01 -4.513143456495189554e+01 -4.576316738099485093e+01 -8.630301117152093582e+00
-4.521629428807780471e+01 -4.510463198510119298e+01 -4.513899237397723141e+01 -4.579531175236005680e+01 -8.664294288077805106e+00
-4.517264713823803390e+01 -4.505153531746125140e+01 -4.514996680757674596e+01 -4.574108465179185856e+01 -8.620647138238034302e+00
-4.512687511409127694e+01 -4.497683995452680961e+01 -4.510280149013184570e+01 -4.567338484577362578e+01 -8.574875114091277339e+00
-4.528407414803082531e+01 -4.467197434349657925e+01 -4.566836002910386583e+01 -4.558627397683483196e+01 -8.732074148030825711e+00
-4.515241158833038781e+01 -4.465026724021352322e+01 -4.542097196688168737e+01 -4.550812116979401623e+01 -8.600411588330388213e+00
-4.511030797140548287e+01 -4.465592034117786824e+01 -4.533357007842796094e+01 -4.551508333421757868e+01 -8.558307971405483272e+00
-4.509584607087434449e+01 -4.468286130804820289e+01 -4.514215262118792538e+01 -4.553415213204455370e+01 -8.543846070874344889e+00
-4.508254716612994883e+01 -4.469287168208906280e+01 -4.515718501382525574e+01 -4.553643986889112938e+01 -8.530547166129949233e+00
-4.555093348535058340e+01 -4.528750778609875027e+01 -4.497967166071309464e+01 -4.627413240111692261e+01 -8.998933485350583794e+00
-4.544191750978435351e+01 -4.529123224290624705e+01 -4.494680267870080570e+01 -4.619017544845269185e+01 -8.889917509784353911e+00
-4.392970841615692024e+01 -4.431743929195425835e+01 -4.310677253569288325e+01 -4.479771059992302185e+01 -7.377708416156920634e+00
-4.393850296104255904e+01 -4.432697536261233040e+01 -4.311533278705322658e+01 -4.480670654209419013e+01 -7.386502961042559434e+00
-4.394806612849997407e+01 -4.433712357280698058e+01 -4.312468229073333248e+01 -4.481644023729981541e+01 -7.396066128499974468e+00
-4.395820889416572186e+01 -4.434795633787267377e+01 -4.313459290695608672e+01 -4.482678135670184361e+01 -7.406208894165722256e+00
-4.396371328957486213e+01 -4.435384818711835209e+01 -4.313997880934905282e+01 -4.483239167147517890e+01 -7.411713289574862529e+00
-4.397347310160909473e+01 -4.436426356997750986e+01 -4.314951785071188084e+01 -4.484233995528434491e+01 -7.421473101609095124e+00
-4.398491494151866021e+01 -4.437657402345760715e+01 -4.316068053817966188e+01 -4.485401940286450184e+01 -7.432914941518660612e+00
-4.406452598793119790e+01 -4.443345337178180898e+01 -4.324461526658939192e+01 -4.492947526464642749e+01 -7.512525987931198301e+00
-4.407439999086744820e+01 -4.444370173510230870e+01 -4.325433191631240248e+01 -4.493947266901572846e+01 -7.522399990867448594e+00
-4.408264704907614373e+01 -4.445244058778749263e+01 -4.326241444467666497e+01 -4.494786011544973547e+01 -7.530647049076144128e+00
-4.409493123849849638e+01 -4.446537551248827924e+01 -4.327447239896840614e+01 -4.496033690781894165e+01 -7.542931238498496782e+00
-4.410581499289448715e+01 -4.447689539690750138e+01 -4.328514309995532727e+01 -4.497140232915216984e+01 -7.553814992894487546e+00
-4.411659003738529350e+01 -4.450463773605012108e+01 -4.329751681603091384e+01 -4.498595725310165960e+01 -7.564590037385293897e+00
-4.415456977646032044e+01 -4.453130317043316921e+01 -4.333759492543322267e+01 -4.502191828216872693e+01 -7.602569776460320838e+00
-4.416897859859253828e+01 -4.454663858105327279e+01 -4.335173521299261523e+01 -4.503657962927243830e+01 -7.616978598592538674e+00
-4.419372230168706039e+01 -4.457307864591187752e+01 -4.337606007452970402e+01 -4.506177562457445163e+01 -7.641722301687060792e+00
-4.461466760209981430e+01 -4.487055287589461727e+01 -4.382355228986261864e+01 -4.546259675888244089e+01 -8.062667602099814701e+00
-4.458154230733198631e+01 -4.381919197157422019e+01 -4.515312390538910847e+01 -4.468324238431796402e+01 -8.029542307331986706e+00
-4.451454882067807262e+01 -4.382841874800368487e+01 -4.505556846405354321e+01 -4.467115296869884844e+01 -7.962548820678073014e+00
-4.450094845947876365e+01 -4.388558635813939901e+01 -4.499256582185346787e+01 -4.471394913495434054e+01 -7.948948459478764050e+00
-4.460350514528040833e+01 -4.391798784140617329e+01 -4.492827605005351188e+01 -4.479502381900470454e+01 -8.051505145280408726e+00
-4.452486596261130103e+01 -4.391383136422075495e+01 -4.481347894260406406e+01 -4.476079861211378841e+01 -7.972865962611301427e+00
-4.448909529551844599e+01 -4.392003128272369850e+01 -4.475590953833289376e+01 -4.475037392442997941e+01 -7.937095295518446392e+00
-4.447543045402223072e+01 -4.392226027105812136e+01 -4.473367582868963410e+01 -4.474638206822736208e+01 -7.923430454022231118e+00
-4.491406533960864067e+01 -4.412705043871035571e+01 -4.493685714648670881e+01 -4.509937515908550409e+01 -8.362065339608641068e+00
-4.532635725262225179e+01 -4.477415430023661713e+01 -4.500533029517836781e+01 -4.577894814022876346e+01 -8.774357252622252190e+00
-4.548829745874380137e+01 -4.509686629481158349e+01 -4.488942437922677442e+01 -4.618602611332829611e+01 -8.936297458743801769e+00
-4.551936012517624874e+01 -4.500165718058140385e+01 -4.497408021742627682e+01 -4.613625907571319829e+01 -8.967360125176249142e+00
-4.549490274572383441e+01 -4.495889952264886347e+01 -4.503687443396422196e+01 -4.604550565817665131e+01 -8.942902745723834812e+00
-4.526250287075609435e+01 -4.460512018231560916e+01 -4.516397038022234511e+01 -4.556442169152742849e+01 -8.710502870756094751e+00
-4.467949619721494514e+01 -4.396184384714835858e+01 -4.521860455005828072e+01 -4.482196658755946572e+01 -8.127496197214945539e+00
-4.365986294271428392e+01 -4.392484779411142881e+01 -4.286463953087346113e+01 -4.450233157450324484e+01 -7.107862942714284316e+00
-4.376649116917464255e+01 -4.399288309927682405e+01 -4.297740483184603022e+01 -4.460299854712438616e+01 -7.214491169174642948e+00
-4.377291711190208900e+01 -4.399967558957775537e+01 -4.298371852666978299e+01 -4.460953330947346274e+01 -7.220917111902089403e+00
-4.378256411540392179e+01 -4.403242912658648578e+01 -4.299644109650914459e+01 -4.462418098054626370e+01 -7.230564115403922187e+00
-4.378927256884920638e+01 -4.403961424317584772e+01 -4.300303405489636788e+01 -4.463102856931267581e+01 -7.237272568849206777e+00
-4.380251541040840380e+01 -4.405371663825487616e+01 -4.301604038915847639e+01 -4.464452790514584990e+01 -7.250515410408404193e+00
-4.381239658225467082e+01 -4.406398138801425546e+01 -4.302579069118209532e+01 -4.465454353402417098e+01 -7.260396582254671216e+00
-4.383084170209681929e+01 -4.408363190243620977e+01 -4.304391815603968041e+01 -4.467334557394078587e+01 -7.278841702096819688e+00
-4.381731412614031029e+01 -4.409546706183451192e+01 -4.301811064981163213e+01 -4.466337284613531722e+01 -7.265314126140310691e+00
-4.448413774780371455e+01 -4.437982188612836865e+01 -4.376037713676723229e+01 -4.527578170682951253e+01 -7.932137747803714944e+00
-4.428949912887234319e+01 -4.312247379718206730e+01 -4.475431203279537584e+01 -4.425878748813598662e+01 -7.737499128872343590e+00
-4.424559756103103325e+01 -4.312175916750521765e+01 -4.469764534144430712e+01 -4.423668063254577731e+01 -7.693597561031033649e+00
-4.420229221720241952e+01 -4.311531124857472719e+01 -4.464280343910527904e+01 -4.421242431114328042e+01 -7.650292217202419920e+00
-4.412690541834155056e+01 -4.310920292989941771e+01 -4.454447046012539602e+01 -4.417347982207459012e+01 -7.574905418341550956e+00
-4.406965634700637224e+01 -4.310610127236130751e+01 -4.446791951525877096e+01 -4.414542455363373818e+01 -7.517656347006372641e+00
-4.399355155067257783e+01 -4.309645597342893097e+01 -4.436598966099718666e+01 -4.410631545946753107e+01 -7.441551550672578230e+00
-4.393268874619596431e+01 -4.309382619407006132e+01 -4.428084391921611029e+01 -4.407846719997773732e+01 -7.380688746195964711e+00
-4.399767360303442842e+01 -4.313651270502327151e+01 -4.418534754137640164e+01 -4.414022667218496565e+01 -7.445673603034428822e+00
-4.398399232657503433e+01 -4.313861312499244605e+01 -4.416572743202260654e+01 -4.413523300892347123e+01 -7.431992326575034724e+00
-4.399824827049489784e+01 -4.314540338011465792e+01 -4.418310168840064023e+01 -4.414506630851018087e+01 -7.446248270494898236e+00
-4.420065468433798372e+01 -4.323803716337647529e+01 -4.429470885812341407e+01 -4.431082672405625544e+01 -7.648654684337984122e+00
-4.450027453414150358e+01 -4.356582360169825563e+01 -4.453795069215985336e+01 -4.465818532531389451e+01 -7.948274534141503977e+00
-4.478739430430521651e+01 -4.410105528434873179e+01 -4.457315142358091720e+01 -4.514688146021757120e+01 -8.235394304305216906e+00
-4.493608620907870943e+01 -4.433841904067531203e+01 -4.451632388204279778e+01 -4.544227416253720264e+01 -8.384086209078709828e+00
-4.489626119152771366e+01 -4.422857583737000198e+01 -4.460178901182422351e+01 -4.531372854201180900e+01 -8.344261191527714061e+00
-4.484594881554051682e+01 -4.414804660630677802e+01 -4.463572424262846994e+01 -4.520015607182280348e+01 -8.293948815540517217e+00
-4.480596632964143566e+01 -4.406989675644388882e+01 -4.466680648935617626e+01 -4.511150830895741137e+01 -8.253966329641436062e+00
-4.456293428648281463e+01 -4.348673812906688596e+01 -4.465166626798198024e+01 -4.463528012162343828e+01 -8.010934286482815025e+00
-4.445230472421299339e+01 -4.333551058197438977e+01 -4.459217697297381733e+01 -4.448386024852656107e+01 -7.900304724212993790e+00
-4.416882358741275283e+01 -4.317293777553427958e+01 -4.458313750717724133e+01 -4.422352656201340437e+01 -7.616823587412753227e+00
-4.291858919206323719e+01 -4.307236217380683740e+01 -4.215612251245329389e+01 -4.373451831204046414e+01 -6.366589192063237590e+00
-4.291858919206323719e+01 -4.307236217380683740e+01 -4.215612251245329389e+01 -4.373451831204046414e+01 -6.366589192063237590e+00
-4.292458984730268412e+01 -4.307880779701046947e+01 -4.216191764911498296e+01 -4.374068621713873029e+01 -6.372589847302684518e+00
-4.304090022262932536e+01 -4.314434227495301855e+01 -4.228386200808997586e+01 -4.385079524987942534e+01 -6.488900222629325754e+00
-4.304090022262932536e+01 -4.314434227495301855e+01 -4.228386200808997586e+01 -4.385079524987942534e+01 -6.488900222629325754e+00
-4.304515268303131137e+01 -4.314896816557998704e+01 -4.228797357990229955e+01 -4.385516731696152704e+01 -6.493152683031311767e+00
-4.304937014339795098e+01 -4.315355441478263998e+01 -4.229205183727273720e+01 -4.385950292485315316e+01 -6.497370143397951381e+00
-4.305181352374275150e+01 -4.315581648055007236e+01 -4.229450978419322382e+01 -4.386192229479463833e+01 -6.499813523742751897e+00
-4.305583664855512893e+01 -4.316019068122172087e+01 -4.229840055464624271e+01 -4.386605777550308716e+01 -6.503836648555129329e+00
-4.305989451703541704e+01 -4.316458466507577185e+01 -4.230234690444895307e+01 -4.387021726141126976e+01 -6.507894517035417437e+00
-4.306423595660862702e+01 -4.316915241084035415e+01 -4.230658602862462914e+01 -4.387463186751605804e+01 -6.512235956608627419e+00
-4.306800945637517941e+01 -4.317325180018868735e+01 -4.231023653433072695e+01 -4.387850974034673612e+01 -6.516009456375179809e+00
-4.306946803320659711e+01 -4.317467637636606526e+01 -4.231167140417828421e+01 -4.387998261672904476e+01 -6.517468033206597511e+00
-4.307356590345195002e+01 -4.317912689812665405e+01 -4.231563626177415216e+01 -4.388419335519834874e+01 -6.521565903451950419e+00
-4.307736737427347151e+01 -4.318325422336172892e+01 -4.231931477434016386e+01 -4.388809913983014610e+01 -6.525367374273471910e+00
-4.308099289157938472e+01 -4.318718936095999084e+01 -4.232282341208716048e+01 -4.389182379373661291e+01 -6.528992891579385116e+00
-4.308538008721050261e+01 -4.319179751993591054e+01 -4.232709807978235261e+01 -4.389629696442842288e+01 -6.533380087210503007e+00
-4.308691288474736325e+01 -4.319329296958338205e+01 -4.232860667152565526e+01 -4.389784419528228909e+01 -6.534912884747363648e+00
-4.309092179450304627e+01 -4.319701367157907157e+01 -4.233425951710977841e+01 -4.390121974389472825e+01 -6.538921794503046669e+00
-4.309431817192390923e+01 -4.320069943898029408e+01 -4.233754219090651816e+01 -4.390471039455474056e+01 -6.542318171923909631e+00
-4.309805496182946882e+01 -4.320475349106253304e+01 -4.234115427745973648e+01 -4.390855055696519571e+01 -6.546054961829469221e+00
-4.310141988583592365e+01 -4.320840309320129791e+01 -4.234440726240680419e+01 -4.391200825405849173e+01 -6.549419885835924049e+00
-4.310635248047166357e+01 -4.321356647564924458e+01 -4.234920386843202778e+01 -4.391704622753084664e+01 -6.554352480471663966e+00
-4.317188992512933510e+01 -4.324526153755229529e+01 -4.241829819259912426e+01 -4.397806629816138013e+01 -6.619889925129335495e+00
-4.317497474465598373e+01 -4.324854215411519931e+01 -4.242129529944642741e+01 -4.398122214518677708e+01 -6.622974744655984125e+00
-4.317825491841990981e+01 -4.325202987635778129e+01 -4.242448247113709670e+01 -4.398457761832468549e+01 -6.626254918419910211e+00
-4.319249477246766844e+01 -4.325802349558109938e+01 -4.243967454095467673e+01 -4.399650077545260274e+01 -6.640494772467668838e+00
-4.319691078720342858e+01 -4.326267473391399676e+01 -4.244397343633731623e+01 -4.400101491245369090e+01 -6.644910787203428981e+00
-4.320017631896972432e+01 -4.326617189405490649e+01 -4.244714421578020591e+01 -4.400436199857607278e+01 -6.648176318969724718e+00
-4.320354097488988998e+01 -4.326965915789039485e+01 -4.245044253422535974e+01 -4.400777287696349305e+01 -6.651540974889890379e+00
-4.320660342202805992e+01 -4.327293778183842221e+01 -4.245341655427267824e+01 -4.401091144503405417e+01 -6.654603422028060322e+00
-4.321099427498535306e+01 -4.327756038676692896e+01 -4.245769220799174093e+01 -4.401539882114001756e+01 -6.658994274985353456e+00
-4.327857667917512430e+01 -4.330561365445652910e+01 -4.252968238753327057e+01 -4.407769148016672034e+01 -6.726576679175124696e+00
-4.328189267379386962e+01 -4.330909392221240495e+01 -4.253291800301689563e+01 -4.408107519929504292e+01 -6.729892673793870017e+00
-4.329005079780041854e+01 -4.335123144475807067e+01 -4.254562600091094993e+01 -4.409671438991389181e+01 -6.738050797800418934e+00
-4.329352787988071327e+01 -4.335492099662084797e+01 -4.254902681336639603e+01 -4.410027168249386875e+01 -6.741527879880713670e+00
-4.329917738387702997e+01 -4.336066766964776065e+01 -4.255458298206875156e+01 -4.410598181640318671e+01 -6.747177383877030366e+00
-4.330318419625142212e+01 -4.336491804809534045e+01 -4.255850253729634858e+01 -4.411008050551313175e+01 -6.751184196251422520e+00
-4.331203238343061912e+01 -4.337430073369790762e+01 -4.256715914806819256e+01 -4.411913035841983799e+01 -6.760032383430619518e+00
-4.331875666193848673e+01 -4.338143615746975712e+01 -4.257375021693207628e+01 -4.412601118898510322e+01 -6.766756661938487127e+00
-4.332791256107151412e+01 -4.339113664538010795e+01 -4.258271057364807888e+01 -4.413537266107886126e+01 -6.775912561071514517e+00
-4.334527798232588225e+01 -4.340947040743404983e+01 -4.259970215205049726e+01 -4.415311181757406445e+01 -6.793277982325882647e+00
-4.332470773940669062e+01 -4.343102375062215259e+01 -4.257319704743792954e+01 -4.413850898353403807e+01 -6.772707739406691019e+00
-4.350829863922955099e+01 -4.358127589132793389e+01 -4.275954966370461818e+01 -4.431945817229411944e+01 -6.956298639229551384e+00
-4.372005428153356377e+01 -4.363915242291420071e+01 -4.299919838211199163e+01 -4.451084564157370949e+01 -7.168054281533564165e+00
-4.364388869846426644e+01 -4.295156241927068663e+01 -4.341909815918664606e+01 -4.401366303677875180e+01 -7.091888698464266838e+00
-4.376307759226251903e+01 -4.216095161108362532e+01 -4.429327779225466344e+01 -4.358887075270886413e+01 -7.211077592262519431e+00
-4.366989222013376803e+01 -4.213973792018489917e+01 -4.418320161703054794e+01 -4.352846782358903255e+01 -7.117892220133768433e+00
-4.361516029031834307e+01 -4.212839728188968280e+01 -4.411755114469107752e+01 -4.349412557971028548e+01 -7.063160290318343471e+00
-4.355474352441465413e+01 -4.212869869101470499e+01 -4.405438915062953242e+01 -4.347251426148722686e+01 -7.002743524414654530e+00
-4.348541142356209832e+01 -4.211302481089951044e+01 -4.396976694209357817e+01 -4.342940177937178703e+01 -6.933411423562098719e+00
-4.352912029816948802e+01 -4.215904757587465213e+01 -4.382513476250760220e+01 -4.347560270281228156e+01 -6.977120298169488422e+00
-4.345405252806155971e+01 -4.213975041461584681e+01 -4.373473772929494885e+01 -4.342845370797534343e+01 -6.902052528061560110e+00
-4.337196254358239145e+01 -4.211976228698775060e+01 -4.363434435955900881e+01 -4.337829438662510029e+01 -6.819962543582391845e+00
-4.327044839475903615e+01 -4.210174334507136251e+01 -4.350607865148641906e+01 -4.332101873178800844e+01 -6.718448394759036546e+00
-4.322446521395951891e+01 -4.209183545723013964e+01 -4.344761270651347473e+01 -4.329467925115559979e+01 -6.672465213959519303e+00
-4.319192394218796238e+01 -4.208502085055815911e+01 -4.340582056060350169e+01 -4.327632801814707619e+01 -6.639923942187962780e+00
-4.327506334489800821e+01 -4.216625510505645025e+01 -4.336593526449701130e+01 -4.337670718117873037e+01 -6.723063344898008609e+00
-4.326711054847680771e+01 -4.216745416277375114e+01 -4.335510154724368448e+01 -4.337350266479834460e+01 -6.715110548476808106e+00
-4.327444247772312735e+01 -4.216956967606097351e+01 -4.336416853249598802e+01 -4.337804202365229855e+01 -6.722442477723127752e+00
-4.330247296803356249e+01 -4.217775152533926075e+01 -4.339870057054313435e+01 -4.339550370638544052e+01 -6.750472968033562893e+00
-4.335858538383818228e+01 -4.219458363245899335e+01 -4.346722574012905227e+01 -4.343096704253576945e+01 -6.806585383838182679e+00
-4.353364501329521374e+01 -4.237607127917777916e+01 -4.360767205073767627e+01 -4.361992235215323888e+01 -6.981645013295214142e+00
-4.367476114123253694e+01 -4.258896730491699145e+01 -4.372577810522800235e+01 -4.380251357973143911e+01 -7.122761141232537341e+00
-4.370122498527983623e+01 -4.260436638423782796e+01 -4.375586027363624453e+01 -4.382319815947507635e+01 -7.149224985279836631e+00
-4.369885885780967527e+01 -4.260298317053866413e+01 -4.375317469614444121e+01 -4.382134428141792881e+01 -7.146858857809675669e+00
-4.370385704891938161e+01 -4.260787132670901656e+01 -4.375830377467232779e+01 -4.382619644809584258e+01 -7.151857048919382009e+00
-4.372031254357392527e+01 -4.261774408720587104e+01 -4.377685532054697148e+01 -4.383926181549479395e+01 -7.168312543573925666e+00
-4.372880472250226802e+01 -4.262274500509193587e+01 -4.378647070983757317e+01 -4.384594121037181225e+01 -7.176804722502268419e+00
-4.374192475054435647e+01 -4.263073727454120387e+01 -4.380119510398421312e+01 -4.385640622431014890e+01 -7.189924750544356868e+00
-4.374741021837567700e+01 -4.263572549112926424e+01 -4.380692148702563316e+01 -4.386155678285570048e+01 -7.195410218375677402e+00
-4.375494855310180498e+01 -4.264020124935221645e+01 -4.381543415323606183e+01 -4.386751160145070827e+01 -7.202948553101805373e+00
-4.376077429615642700e+01 -4.265061641600811981e+01 -4.382179030322748758e+01 -4.387507317518952021e+01 -7.208774296156427397e+00
-4.376446282525631659e+01 -4.265280176784175126e+01 -4.382595077105023762e+01 -4.387798539208010595e+01 -7.212462825256316989e+00
-4.372394133743228650e+01 -4.248162401166432289e+01 -4.382444040896334769e+01 -4.376678929416672759e+01 -7.171941337432286900e+00
-4.372304452330202196e+01 -4.248119236808093291e+01 -4.382341860248673271e+01 -4.376612082307750029e+01 -7.171044523302022355e+00
-4.372258636030547052e+01 -4.248097192205556638e+01 -4.382289653818125430e+01 -4.376577936988100248e+01 -7.170586360305470919e+00
-4.371303789142898211e+01 -4.247638864096796141e+01 -4.381200929702828262e+01 -4.375867158865315076e+01 -7.161037891428982505e+00
-4.369318802823586623e+01 -4.246938811310707251e+01 -4.378874421343212475e+01 -4.374506894042841054e+01 -7.141188028235866625e+00
-4.357595538437966809e+01 -4.229252324915714212e+01 -4.372165525463178426e+01 -4.358638420567665861e+01 -7.023955384379668487e+00
-4.357595538437966809e+01 -4.229252324915714212e+01 -4.372165525463178426e+01 -4.358638420567665861e+01 -7.023955384379668487e+00
-4.356478317469796480e+01 -4.229000024995268348e+01 -4.370816550757879781e+01 -4.357953196289061282e+01 -7.012783174697965194e+00
-4.353117048849605908e+01 -4.228149837096097485e+01 -4.366786496869549694e+01 -4.355830454808398144e+01 -6.979170488496059477e+00
-4.349380020054407936e+01 -4.226935877922058182e+01 -4.362347324070213261e+01 -4.353362872909021064e+01 -6.941800200544079757e+00
-4.359458173552890514e+01 -4.221904088903069407e+01 -4.389524144327787525e+01 -4.353656227707237036e+01 -7.042581735528905540e+00
-4.205699778414011547e+01 -4.197633235374993887e+01 -4.137375737304579104e+01 -4.281915962112631746e+01 -5.504997784140115868e+00
-4.206059407463865085e+01 -4.198051982188830777e+01 -4.137713314205160486e+01 -4.282298528737954513e+01 -5.508594074638651250e+00
-4.206059407463865085e+01 -4.198051982188830777e+01 -4.137713314205160486e+01 -4.282298528737954513e+01 -5.508594074638651250e+00
-4.206059407463865085e+01 -4.198051982188830777e+01 -4.137713314205160486e+01 -4.282298528737954513e+01 -5.508594074638651250e+00
-4.206263975641272168e+01 -4.198247377099036726e+01 -4.137908834768266786e+01 -4.282506989904654660e+01 -5.510639756412722079e+00
-4.206666867658707076e+01 -4.198716268053505729e+01 -4.138287134561274883e+01 -4.282935467730695223e+01 -5.514668676587071161e+00
-4.206666867658707076e+01 -4.198716268053505729e+01 -4.138287134561274883e+01 -4.282935467730695223e+01 -5.514668676587071161e+00
-4.206666867658707076e+01 -4.198716268053505729e+01 -4.138287134561274883e+01 -4.282935467730695223e+01 -5.514668676587071161e+00
-4.207008061220064121e+01 -4.199113131141517385e+01 -4.138607568835329431e+01 -4.283298250102866689e+01 -5.518080612200641610e+00
-4.207008061220064121e+01 -4.199113131141517385e+01 -4.138607568835329431e+01 -4.283298250102866689e+01 -5.518080612200641610e+00
-4.207008061220064121e+01 -4.199113131141517385e+01 -4.138607568835329431e+01 -4.283298250102866689e+01 -5.518080612200641610e+00
-4.207008061220064121e+01 -4.199113131141517385e+01 -4.138607568835329431e+01 -4.283298250102866689e+01 -5.518080612200641610e+00
-4.207333953335989918e+01 -4.199492006564648250e+01 -4.138913689782619798e+01 -4.283644695599950580e+01 -5.521339533359899576e+00
-4.207532542670163878e+01 -4.199681401873583297e+01 -4.139103625296630184e+01 -4.283846930925371765e+01 -5.523325426701639174e+00
-4.207532542670163878e+01 -4.199681401873583297e+01 -4.139103625296630184e+01 -4.283846930925371765e+01 -5.523325426701639174e+00
-4.207884652886693999e+01 -4.200090585136115351e+01 -4.139434462642012136e+01 -4.284221161923202459e+01 -5.526846528866940389e+00
-4.207884652886693999e+01 -4.200090585136115351e+01 -4.139434462642012136e+01 -4.284221161923202459e+01 -5.526846528866940389e+00
-4.207887675913868009e+01 -4.200091941602381951e+01 -4.139440010320391394e+01 -4.284222868071309875e+01 -5.526876759138680484e+00
