# V, U, I, B, M_V
-4.911505134418468543e+01 -4.934892335920256556e+01 -4.895798307587690346e+01 -4.985650535917940829e+01 -1.256305134418468583e+01
-4.909767517688757010e+01 -4.931201009033497940e+01 -4.891697588639832617e+01 -4.982343565689188125e+01 -1.254567517688757050e+01
-4.908641845605971810e+01 -4.928318956631098757e+01 -4.888463836543014196e+01 -4.979800780591872922e+01 -1.253441845605971849e+01
-4.910264946079875870e+01 -4.925268237242539726e+01 -4.898106999194193634e+01 -4.980728800018768254e+01 -1.255064946079875909e+01
-4.907352048511087617e+01 -4.919805411506735737e+01 -4.896495315323429054e+01 -4.976276290876123198e+01 -1.252152048511087656e+01
-4.903821419280998128e+01 -4.915888520964402630e+01 -4.886341558532195251e+01 -4.973084885177630099e+01 -1.248621419280998168e+01
-4.905967653620923130e+01 -4.918047835532299672e+01 -4.880950362901551642e+01 -4.978365535601685110e+01 -1.250767653620923170e+01
-4.895591262343383931e+01 -4.913817346386834117e+01 -4.861733468260578661e+01 -4.971114699993474773e+01 -1.240391262343383971e+01
-4.880322642032123781e+01 -4.898253541599768113e+01 -4.862129609212904313e+01 -4.953460906678191122e+01 -1.225122642032123821e+01
-4.877615349433384040e+01 -4.896181846883209232e+01 -4.847953501340998628e+01 -4.951945146655286578e+01 -1.222415349433384080e+01
-4.881390417682030147e+01 -4.897497046281196020e+01 -4.857614154162155273e+01 -4.953923808581350130e+01 -1.226190417682030187e+01
-4.883071223789362136e+01 -4.898141686259589278e+01 -4.849877547888944207e+01 -4.957939004443922926e+01 -1.227871223789362176e+01
-4.883203490343021258e+01 -4.893759456462115054e+01 -4.852946618147653624e+01 -4.954786725792924074e+01 -1.228003490343021298e+01
-4.883021773837376145e+01 -4.893529421756155529e+01 -4.853089562328612061e+01 -4.954627327311189333e+01 -1.227821773837376185e+01
-4.880102705214542880e+01 -4.889987785412359500e+01 -4.855361881882214448e+01 -4.951606529950033320e+01 -1.224902705214542920e+01
-4.883467762629952347e+01 -4.887463101499822926e+01 -4.863854570218549611e+01 -4.951896725448123959e+01 -1.228267762629952387e+01
-4.888489578088906740e+01 -4.891950607276955054e+01 -4.862650850702359406e+01 -4.958966561304509924e+01 -1.233289578088906779e+01
-4.884982746858649705e+01 -4.888198109123391077e+01 -4.858528655735919699e+01 -4.954207342477572240e+01 -1.229782746858649745e+01
-4.884765348326007484e+01 -4.883237266641433649e+01 -4.861517463352575419e+01 -4.950956046651608489e+01 -1.229565348326007523e+01
-4.884031840211270747e+01 -4.883338638078934935e+01 -4.858790692617792217e+01 -4.952662652668873022e+01 -1.228831840211270787e+01
-4.883922160142392954e+01 -4.879305164108085791e+01 -4.864663369839404794e+01 -4.950380265898613175e+01 -1.228722160142392994e+01
-4.891346647485401888e+01 -4.854256896865059900e+01 -4.903704193246262122e+01 -4.939046638360170505e+01 -1.236146647485401928e+01
-4.892773734932685414e+01 -4.854714562816410961e+01 -4.906588368373466125e+01 -4.939910980072703950e+01 -1.237573734932685454e+01
-4.881902940794380186e+01 -4.853893335424406530e+01 -4.877245045513546273e+01 -4.936312476394206783e+01 -1.226702940794380225e+01
-4.880971665922071168e+01 -4.855587013414697850e+01 -4.863667656748325641e+01 -4.938656434441638510e+01 -1.225771665922071207e+01
-4.902510489283010742e+01 -4.865010197873452569e+01 -4.877623528706216405e+01 -4.953503570559271907e+01 -1.247310489283010781e+01
-4.910730838819666388e+01 -4.900075900934308493e+01 -4.851507225722020422e+01 -4.986444007637174280e+01 -1.255530838819666428e+01
-4.909475023252629455e+01 -4.890650918575082073e+01 -4.858361031686180809e+01 -4.981570136004072680e+01 -1.254275023252629495e+01
-4.856560684648399473e+01 -4.824942516810462223e+01 -4.858567293929052511e+01 -4.897913821644974064e+01 -1.201360684648399513e+01
-4.796987288022741325e+01 -4.821797152961866573e+01 -4.721696528705219720e+01 -4.878889400203073023e+01 -1.141787288022741365e+01
-4.797387641217159171e+01 -4.822284649026811110e+01 -4.722063002785900920e+01 -4.879316656626806292e+01 -1.142187641217159211e+01
-4.797958128719847792e+01 -4.822962758362332636e+01 -4.722588343322254900e+01 -4.879922465716909130e+01 -1.142758128719847832e+01
-4.803025536917496652e+01 -4.827094919530307493e+01 -4.727600379824785648e+01 -4.884946653397845751e+01 -1.147825536917496692e+01
-4.803422353201988670e+01 -4.827568216186559624e+01 -4.727966429212726496e+01 -4.885367617031901943e+01 -1.148222353201988710e+01
-4.804215033599386686e+01 -4.828488398248499180e+01 -4.728702385060465474e+01 -4.886203885981761630e+01 -1.149015033599386726e+01
-4.804819766806147641e+01 -4.829208202695127028e+01 -4.729260720621869041e+01 -4.886844982614065458e+01 -1.149619766806147680e+01
-4.805075192131020145e+01 -4.829665703189402137e+01 -4.729733806971233179e+01 -4.887196808671202319e+01 -1.149875192131020185e+01
-4.805848511348727925e+01 -4.830556636528407921e+01 -4.730451600543277380e+01 -4.888010771777446450e+01 -1.150648511348727965e+01
-4.810301329558648575e+01 -4.833928945579631886e+01 -4.734917145819348150e+01 -4.892376511087596214e+01 -1.155101329558648615e+01
-4.810884691974221994e+01 -4.834612605038042688e+01 -4.735457860492753923e+01 -4.892991800881611653e+01 -1.155684691974222034e+01
-4.811805979751397899e+01 -4.835676774298377723e+01 -4.736314773102797915e+01 -4.893960601824198875e+01 -1.156605979751397939e+01
-4.817876042197276831e+01 -4.841550782188666346e+01 -4.742562350524725190e+01 -4.900172366598226148e+01 -1.162676042197276871e+01
-4.818829865413399460e+01 -4.842633297340755405e+01 -4.743458544683888078e+01 -4.901170711396054713e+01 -1.163629865413399500e+01
-4.819498224053909752e+01 -4.843376629535733002e+01 -4.744090068813891037e+01 -4.901867141589423227e+01 -1.164298224053909792e+01
-4.820344701945350607e+01 -4.844350584304388008e+01 -4.744884550706915149e+01 -4.902755354077663696e+01 -1.165144701945350647e+01
-4.821424842915738651e+01 -4.845559575712505307e+01 -4.745907378729065584e+01 -4.903879466882514038e+01 -1.166224842915738691e+01
-4.822898153313327896e+01 -4.847255212087634391e+01 -4.747292392471256051e+01 -4.905425062449261731e+01 -1.167698153313327936e+01
-4.839289514651462554e+01 -4.862257003105827380e+01 -4.763509802073254207e+01 -4.921922384973137810e+01 -1.184089514651462594e+01
-4.847600242931229531e+01 -4.793182765893287467e+01 -4.885716649304785619e+01 -4.876559531591323093e+01 -1.192400242931229570e+01
-4.842066540845056721e+01 -4.793252562815416695e+01 -4.876012470827529199e+01 -4.874775353051504823e+01 -1.186866540845056761e+01
-4.833979573285789400e+01 -4.793990355859858710e+01 -4.860947570157265574e+01 -4.873165224000884166e+01 -1.178779573285789439e+01
-4.826127934525199237e+01 -4.794141500894646413e+01 -4.845355455676522638e+01 -4.870817497406099505e+01 -1.170927934525199277e+01
-4.832714749301733548e+01 -4.795790816630799469e+01 -4.840171962038969156e+01 -4.874911146915815152e+01 -1.177514749301733588e+01
-4.829636695550669856e+01 -4.795863194552899245e+01 -4.834393442676416441e+01 -4.873934069104323896e+01 -1.174436695550669896e+01
-4.842911707984033853e+01 -4.798084958747124062e+01 -4.841678221747245203e+01 -4.880068833948296714e+01 -1.187711707984033893e+01
-4.898426955936831462e+01 -4.854349029730443021e+01 -4.861766927988757914e+01 -4.948836311619474060e+01 -1.243226955936831502e+01
-4.910339549065388098e+01 -4.867863159916369398e+01 -4.857648708039501173e+01 -4.970312619600865389e+01 -1.255139549065388138e+01
-4.912426644673929133e+01 -4.869561632398035300e+01 -4.863565988428356945e+01 -4.971088567543300485e+01 -1.257226644673929172e+01
-4.911706805022359390e+01 -4.866376270386773939e+01 -4.869211897513079634e+01 -4.965762172477547409e+01 -1.256506805022359430e+01
-4.904469321961475714e+01 -4.857822770098526632e+01 -4.874879610888293513e+01 -4.950472360955891560e+01 -1.249269321961475754e+01
-4.887646431870091135e+01 -4.835177916004796117e+01 -4.873963088706710067e+01 -4.925621539374161983e+01 -1.232446431870091175e+01
-4.850125070065963939e+01 -4.804752061980782685e+01 -4.880500099541856684e+01 -4.886099783759397042e+01 -1.194925070065963979e+01
-4.788854278826804034e+01 -4.802816682500910872e+01 -4.716256240551491175e+01 -4.868816614103834439e+01 -1.133654278826804074e+01
-4.789431632555057661e+01 -4.803457985882015890e+01 -4.716795724089952557e+01 -4.869421911784560564e+01 -1.134231632555057701e+01
-4.790196366883095180e+01 -4.806110524255755934e+01 -4.717736453371273342e+01 -4.870587305757936036e+01 -1.134996366883095220e+01
-4.790428277451617589e+01 -4.806380571938866808e+01 -4.717951820236929450e+01 -4.870832392763191621e+01 -1.135228277451617629e+01
-4.791092636713551656e+01 -4.807145952269799949e+01 -4.718567987264481900e+01 -4.871532748248979772e+01 -1.135892636713551695e+01
-4.791596186523172918e+01 -4.807708297931788621e+01 -4.719044103656203504e+01 -4.872056721756006681e+01 -1.136396186523172958e+01
-4.792259002879160334e+01 -4.808471036773539709e+01 -4.719659298941085268e+01 -4.872755141590836558e+01 -1.137059002879160374e+01
-4.801180213311050693e+01 -4.813990550690188286e+01 -4.728780553231966621e+01 -4.881400982305478919e+01 -1.145980213311050733e+01
-4.801960142389812347e+01 -4.814860907957690728e+01 -4.729513058609381915e+01 -4.882216224036439201e+01 -1.146760142389812387e+01
-4.803018575008319857e+01 -4.816009747749077974e+01 -4.730514929706757954e+01 -4.883316096691417130e+01 -1.147818575008319897e+01
-4.808900107346235586e+01 -4.820201728693977117e+01 -4.736375392320049826e+01 -4.889076797331721025e+01 -1.153700107346235626e+01
-4.808756454924497348e+01 -4.824806192884233269e+01 -4.735449528010575193e+01 -4.889668013381182021e+01 -1.153556454924497388e+01
-4.855713398380402168e+01 -4.810090001005231386e+01 -4.800151457564702895e+01 -4.919077536697925268e+01 -1.200513398380402208e+01
-4.821857995436346300e+01 -4.744546890344500412e+01 -4.866612437046590145e+01 -4.843336507871466523e+01 -1.166657995436346340e+01
-4.818483824230614232e+01 -4.744264891359890157e+01 -4.861245575476841907e+01 -4.841937349622885023e+01 -1.163283824230614272e+01
-4.810707939852288462e+01 -4.744043652137327172e+01 -4.848226633980092970e+01 -4.839047748463622156e+01 -1.155507939852288501e+01
-4.816494099799481887e+01 -4.746201151230308568e+01 -4.838481257224361798e+01 -4.843762594314975445e+01 -1.161294099799481927e+01
-4.808403246063829073e+01 -4.745396924625030977e+01 -4.825580640033494717e+01 -4.840309295460595251e+01 -1.153203246063829113e+01
-4.802864573650440150e+01 -4.745940921154068803e+01 -4.816563003187512493e+01 -4.839037059642251393e+01 -1.147664573650440190e+01
-4.807512979727953706e+01 -4.747507421224428015e+01 -4.808384880920608850e+01 -4.841805997284146201e+01 -1.152312979727953746e+01
-4.806074570477861130e+01 -4.747930269193560093e+01 -4.805765229462758725e+01 -4.841552041746836466e+01 -1.150874570477861170e+01
-4.807960146503265975e+01 -4.748172593670331310e+01 -4.808720609807223667e+01 -4.842379598661695184e+01 -1.152760146503266014e+01
-4.826677020360286008e+01 -4.754631972859782252e+01 -4.823502416006589755e+01 -4.854768103531331747e+01 -1.171477020360286048e+01
-4.859847398660541984e+01 -4.796457907997888981e+01 -4.844588621103820003e+01 -4.895717074428097959e+01 -1.204647398660542024e+01
-4.865835443833829288e+01 -4.805496372345452016e+01 -4.844788871200957914e+01 -4.904973257465073999e+01 -1.210635443833829328e+01
-4.863011400441502019e+01 -4.798533860439178511e+01 -4.848290877446654434e+01 -4.898252277074757899e+01 -1.207811400441502059e+01
-4.859890695436769192e+01 -4.788895262559673682e+01 -4.851395493992689012e+01 -4.890870365562535227e+01 -1.204690695436769232e+01
-4.859875854663375350e+01 -4.788901125126918146e+01 -4.851365857776811907e+01 -4.890871391716573413e+01 -1.204675854663375389e+01
-4.855424588197641356e+01 -4.778756984594121349e+01 -4.850810708619497547e+01 -4.882557068409528256e+01 -1.200224588197641395e+01
-4.850450743563359879e+01 -4.768609313348942891e+01 -4.848453895820436799e+01 -4.873905508306030754e+01 -1.195250743563359919e+01
-4.837235298679076578e+01 -4.758347783828695299e+01 -4.837261506451172011e+01 -4.861251949508925918e+01 -1.182035298679076618e+01
-4.810732446009890140e+01 -4.749231258999511596e+01 -4.827126193841387902e+01 -4.843463348852858275e+01 -1.155532446009890180e+01
-4.744730572512934685e+01 -4.744596431433903660e+01 -4.676989081542199500e+01 -4.820860592940967138e+01 -1.089530572512934725e+01
-4.745058907856169839e+01 -4.744985929588480644e+01 -4.677289580180908501e+01 -4.821211123419868727e+01 -1.089858907856169878e+01
-4.745396446554397585e+01 -4.745390029658362607e+01 -4.677592964649645069e+01 -4.821573944576491755e+01 -1.090196446554397625e+01
-4.745396446554397585e+01 -4.745390029658362607e+01 -4.677592964649645069e+01 -4.821573944576491755e+01 -1.090196446554397625e+01
-4.745723975226778180e+01 -4.745781909441446089e+01 -4.677887443090209985e+01 -4.821925925308208605e+01 -1.090523975226778219e+01
-4.746040428194894645e+01 -4.746160317259607808e+01 -4.678172048497182089e+01 -4.822265928298005377e+01 -1.090840428194894685e+01
-4.746208704070313900e+01 -4.746336385978450778e+01 -4.678336397770430466e+01 -4.822440676273218685e+01 -1.091008704070313939e+01
-4.746542648862667590e+01 -4.746735447891377646e+01 -4.678636835911795089e+01 -4.822799371622465969e+01 -1.091342648862667630e+01
-4.746542648862667590e+01 -4.746735447891377646e+01 -4.678636835911795089e+01 -4.822799371622465969e+01 -1.091342648862667630e+01
-4.746851821365253699e+01 -4.747104694142790038e+01 -4.678915069872653021e+01 -4.823131385893128709e+01 -1.091651821365253738e+01
-4.749021717308725243e+01 -4.747756906637559382e+01 -4.681135176745349469e+01 -4.824863363692237073e+01 -1.093821717308725283e+01
-4.749181509406611923e+01 -4.747931703409567206e+01 -4.681284559322737948e+01 -4.825033944466242986e+01 -1.093981509406611963e+01
-4.749499627130443713e+01 -4.748316702669742995e+01 -4.681570821208623556e+01 -4.825376836219029286e+01 -1.094299627130443753e+01
-4.754365324098170476e+01 -4.750950626389963816e+01 -4.686352692508079087e+01 -4.830125008872081338e+01 -1.099165324098170515e+01
-4.754663386310569706e+01 -4.751300551791011628e+01 -4.686623356503449855e+01 -4.830443867015930692e+01 -1.099463386310569746e+01
-4.754663386310569706e+01 -4.751300551791011628e+01 -4.686623356503449855e+01 -4.830443867015930692e+01 -1.099463386310569746e+01
-4.755034460837271126e+01 -4.751708438261415779e+01 -4.686970560552343557e+01 -4.830830875345050401e+01 -1.099834460837271166e+01
-4.755452183714395886e+01 -4.752190914571588820e+01 -4.687353670208750600e+01 -4.831277383044002960e+01 -1.100252183714395926e+01
-4.755452183714395886e+01 -4.752190914571588820e+01 -4.687353670208750600e+01 -4.831277383044002960e+01 -1.100252183714395926e+01
-4.755734454237774855e+01 -4.752521837447549302e+01 -4.687610194984242185e+01 -4.831579167335242886e+01 -1.100534454237774895e+01
-4.756114015202151535e+01 -4.753464353789875929e+01 -4.687917903580191847e+01 -4.832411194174977709e+01 -1.100914015202151575e+01
-4.756388790106578313e+01 -4.753784684144144279e+01 -4.688167839934062897e+01 -4.832703692800930639e+01 -1.101188790106578352e+01
-4.756818504089280708e+01 -4.754276621407890246e+01 -4.688563051132209125e+01 -4.833160804173283509e+01 -1.101618504089280748e+01
-4.756818504089280708e+01 -4.754276621407890246e+01 -4.688563051132209125e+01 -4.833160804173283509e+01 -1.101618504089280748e+01
-4.757129356271011034e+01 -4.754619067763592710e+01 -4.688858819500168096e+01 -4.833481549318420178e+01 -1.101929356271011073e+01
-4.757388640773483246e+01 -4.754920955871281762e+01 -4.689094825748811957e+01 -4.833757419998175209e+01 -1.102188640773483286e+01
-4.762606350627756768e+01 -4.757299742150141952e+01 -4.694309786572257792e+01 -4.838749076515348690e+01 -1.107406350627756808e+01
-4.762875982226559302e+01 -4.757604372868332376e+01 -4.694557397831406576e+01 -4.839033922042460034e+01 -1.107675982226559341e+01
-4.763018403019253810e+01 -4.757766020838974441e+01 -4.694691070586581816e+01 -4.839185517516833102e+01 -1.107818403019253850e+01
-4.763272468701117646e+01 -4.758052924661221539e+01 -4.694924451861339065e+01 -4.839453859697989913e+01 -1.108072468701117685e+01
-4.763546358638279798e+01 -4.758362117991333662e+01 -4.695176093176490895e+01 -4.839743100634315454e+01 -1.108346358638279838e+01
-4.763880726251357345e+01 -4.758712826164892107e+01 -4.695487447455762720e+01 -4.840090567782088726e+01 -1.108680726251357385e+01
-4.764127619197276431e+01 -4.758991414782145313e+01 -4.695714376991987393e+01 -4.840351232183123642e+01 -1.108927619197276471e+01
-4.764501720659630735e+01 -4.759414087661207304e+01 -4.696060882917287671e+01 -4.840747174242515172e+01 -1.109301720659630774e+01
-4.764731093723496258e+01 -4.759672718859613383e+01 -4.696271800108051764e+01 -4.840989263278972032e+01 -1.109531093723496298e+01
-4.765092660333375818e+01 -4.762891444926431461e+01 -4.696952341996975377e+01 -4.841959388206483084e+01 -1.109892660333375858e+01
-4.765321906108221128e+01 -4.763154055917603813e+01 -4.697163924870103102e+01 -4.842202269059690423e+01 -1.110121906108221168e+01
-4.763469894367667479e+01 -4.761473161434010137e+01 -4.696608721278131071e+01 -4.840804233883936547e+01 -1.108269894367667519e+01
-4.763837740714382107e+01 -4.761889962678363730e+01 -4.696950762394163803e+01 -4.841194328211213360e+01 -1.108637740714382147e+01
-4.764051500054775801e+01 -4.762135996339723221e+01 -4.697150018315103637e+01 -4.841421909656724409e+01 -1.108851500054775840e+01
-4.764278794847832899e+01 -4.762397528974218375e+01 -4.697361920490338605e+01 -4.841663870038555473e+01 -1.109078794847832938e+01
-4.764599892469820475e+01 -4.762732858006067715e+01 -4.697663139633225171e+01 -4.841997537470980717e+01 -1.109399892469820514e+01
-4.764833496184186856e+01 -4.762997725126500370e+01 -4.697885926171126414e+01 -4.842243514378569813e+01 -1.109633496184186896e+01
-4.765090532711496962e+01 -4.763293256637929574e+01 -4.698125659794559539e+01 -4.842517033408994820e+01 -1.109890532711497002e+01
-4.765775386213564957e+01 -4.764073232895608356e+01 -4.698763788367729433e+01 -4.843243950519821794e+01 -1.110575386213564997e+01
-4.766081833219557495e+01 -4.764425130198010550e+01 -4.699049779067677690e+01 -4.843569868199372763e+01 -1.110881833219557535e+01
-4.766450043085507104e+01 -4.764847756209256602e+01 -4.699393480930370970e+01 -4.843961395790911695e+01 -1.111250043085507144e+01
-4.766971287027003967e+01 -4.765445671392217974e+01 -4.699880163341223493e+01 -4.844515505268457645e+01 -1.111771287027004007e+01
-4.771235187809013212e+01 -4.767784613916206382e+01 -4.704046505193143446e+01 -4.848493581370490801e+01 -1.116035187809013252e+01
-4.772553179556049230e+01 -4.769321420758729602e+01 -4.705278895192235922e+01 -4.849897598674835564e+01 -1.117353179556049270e+01
-4.777768234760668520e+01 -4.774881354902915831e+01 -4.708957648151216091e+01 -4.854843056213170627e+01 -1.122568234760668560e+01
-4.784733285219638788e+01 -4.783358627188930967e+01 -4.716713756757523868e+01 -4.862816181790900316e+01 -1.129533285219638827e+01
-4.804941782775961201e+01 -4.791308105405551743e+01 -4.736893843315630193e+01 -4.881350751740791338e+01 -1.149741782775961241e+01
-4.820042873433084196e+01 -4.759929632570438685e+01 -4.769301417462681059e+01 -4.877478121909767594e+01 -1.164842873433084236e+01
-4.786225272845023682e+01 -4.676202690066452305e+01 -4.819968740645607141e+01 -4.798892260109820995e+01 -1.131025272845023721e+01
-4.807098176921857657e+01 -4.678104123468833109e+01 -4.847820117545930430e+01 -4.808618148264875458e+01 -1.151898176921857697e+01
-4.797623127079383210e+01 -4.676491051941803789e+01 -4.835202649079781168e+01 -4.803484538989615515e+01 -1.142423127079383249e+01
-4.791044606223028524e+01 -4.677113025514802302e+01 -4.826651447096043768e+01 -4.801466249328703384e+01 -1.135844606223028563e+01
-4.783922021774778699e+01 -4.676230502497277541e+01 -4.816510541548998958e+01 -4.797942732764178686e+01 -1.128722021774778739e+01
-4.774630067736728734e+01 -4.674724184168081109e+01 -4.803041140240815565e+01 -4.793277805127445390e+01 -1.119430067736728773e+01
-4.772452415780701784e+01 -4.676121060101762339e+01 -4.782983572210768131e+01 -4.793265670027768977e+01 -1.117252415780701824e+01
-4.764768875265942683e+01 -4.674920903851189280e+01 -4.771767265533783586e+01 -4.789595410814237653e+01 -1.109568875265942722e+01
-4.759959083231602506e+01 -4.674114355569749080e+01 -4.764608007216047270e+01 -4.787304793553470716e+01 -1.104759083231602546e+01
-4.757639934252067349e+01 -4.674916853614499246e+01 -4.761302918928591765e+01 -4.787157728018350866e+01 -1.102439934252067388e+01
-4.763750236849608655e+01 -4.679570071967739153e+01 -4.758098726997382499e+01 -4.793166557748699574e+01 -1.108550236849608694e+01
-4.763772603607513645e+01 -4.679575553800361121e+01 -4.758130361070200820e+01 -4.793178493023339115e+01 -1.108572603607513685e+01
-4.765193005414623428e+01 -4.679925427811431859e+01 -4.760133797751998230e+01 -4.793938791071587957e+01 -1.109993005414623468e+01
-4.768601823369024117e+01 -4.680779253320945088e+01 -4.764898936478446956e+01 -4.795782268260320791e+01 -1.113401823369024157e+01
-4.772959622295805104e+01 -4.682158703291912616e+01 -4.770794911041740249e+01 -4.798321648420837704e+01 -1.117759622295805144e+01
-4.780312450201734009e+01 -4.691140662028941932e+01 -4.774781146412337307e+01 -4.806813734314411590e+01 -1.125112450201734049e+01
-4.780622830791478606e+01 -4.691386686017931851e+01 -4.775118316394080864e+01 -4.807092230910696884e+01 -1.125422830791478646e+01
-4.780822655000616095e+01 -4.691460474360305000e+01 -4.775380264385192675e+01 -4.807215932956993498e+01 -1.125622655000616135e+01
-4.781645860371796175e+01 -4.691996259578358774e+01 -4.776360671269042513e+01 -4.807854848946232096e+01 -1.126445860371796215e+01
-4.782627097225507384e+01 -4.692360803500550048e+01 -4.777642956582397460e+01 -4.808464576641267740e+01 -1.127427097225507424e+01
-4.783430674377021319e+01 -4.692660887984553142e+01 -4.778690444041244234e+01 -4.808965461325797719e+01 -1.128230674377021359e+01
-4.783961596713783138e+01 -4.692859917391142943e+01 -4.779381232526682055e+01 -4.809297160704858243e+01 -1.128761596713783177e+01
-4.785086080297131161e+01 -4.693283468978773953e+01 -4.780840973955693585e+01 -4.810001701309671773e+01 -1.129886080297131201e+01
-4.786339680737381741e+01 -4.694010008249399846e+01 -4.782361218314158435e+01 -4.810928624591149827e+01 -1.131139680737381781e+01
-4.786710841133079697e+01 -4.694197596951048013e+01 -4.782811904110666035e+01 -4.811195771551608402e+01 -1.131510841133079737e+01
-4.787183039267429052e+01 -4.694377444773741814e+01 -4.783421606618291122e+01 -4.811493614663457663e+01 -1.131983039267429092e+01
-4.788352965439181474e+01 -4.693593032498105799e+01 -4.785090888019219335e+01 -4.811581690342919160e+01 -1.133152965439181514e+01
-4.788658422431047512e+01 -4.693931228444689197e+01 -4.785395626865778951e+01 -4.811896276852220211e+01 -1.133458422431047552e+01
-4.789110460503764699e+01 -4.694097280774958847e+01 -4.785977471749387036e+01 -4.812179498505021513e+01 -1.133910460503764739e+01
-4.783084537081093401e+01 -4.684781209584153316e+01 -4.783915710381410946e+01 -4.803815653169549904e+01 -1.127884537081093441e+01
-4.783267338919957012e+01 -4.684828498117294515e+01 -4.784159111808148168e+01 -4.803918689346694038e+01 -1.128067338919957052e+01
-4.783107215804164980e+01 -4.684787073077507102e+01 -4.783945914581919112e+01 -4.803828431908817720e+01 -1.127907215804165020e+01
-4.782978133679801402e+01 -4.684995871795440081e+01 -4.783679861171955139e+01 -4.803888000032591776e+01 -1.127778133679801442e+01
-4.782529175430831003e+01 -4.684880324610858082e+01 -4.783080777412428120e+01 -4.803635682461439416e+01 -1.127329175430831043e+01
-4.782529175430831003e+01 -4.684880324610858082e+01 -4.783080777412428120e+01 -4.803635682461439416e+01 -1.127329175430831043e+01
-4.782659831387670124e+01 -4.685050992197999165e+01 -4.783189172417056056e+01 -4.803796496197223576e+01 -1.127459831387670164e+01
-4.781740194870992866e+01 -4.685101018309843823e+01 -4.781846240205781129e+01 -4.803437982378768112e+01 -1.126540194870992906e+01
-4.779985562842765034e+01 -4.684656983635169070e+01 -4.779487090063133792e+01 -4.802461609467200532e+01 -1.124785562842765074e+01
-4.779755717269303261e+01 -4.684627975726800742e+01 -4.779159944732669629e+01 -4.802352487179256002e+01 -1.124555717269303301e+01
-4.779976128767241050e+01 -4.684683357421327798e+01 -4.779457283756650554e+01 -4.802474615914228195e+01 -1.124776128767241090e+01
-4.779437712186461340e+01 -4.684803856239789610e+01 -4.778626693169783124e+01 -4.802317905814452104e+01 -1.124237712186461380e+01
-4.779169610069607188e+01 -4.684751239222477892e+01 -4.778256179593817166e+01 -4.802177642429803228e+01 -1.123969610069607228e+01
-4.771161254809715757e+01 -4.679026048137949800e+01 -4.779600902618714287e+01 -4.794484882365423317e+01 -1.115961254809715797e+01
-4.771161254809715757e+01 -4.679026048137949800e+01 -4.779600902618714287e+01 -4.794484882365423317e+01 -1.115961254809715797e+01
