# V, U, I, B, M_V
-4.497962972632581824e+01 -4.436426762498645360e+01 -4.547124708870051535e+01 -4.519263040180139512e+01 -8.427629726325818638e+00
-4.508218641212745581e+01 -4.439666910825322077e+01 -4.540695731690056647e+01 -4.527370508585175912e+01 -8.530186412127456208e+00
-4.500354722945834851e+01 -4.439251263106781664e+01 -4.529216020945111154e+01 -4.523947987896085010e+01 -8.451547229458348909e+00
-4.496777656236550058e+01 -4.439871254957074598e+01 -4.523459080517994835e+01 -4.522905519127703400e+01 -8.415776562365500979e+00
-4.495411172086927820e+01 -4.440094153790517595e+01 -4.521235709553668869e+01 -4.522506333507442378e+01 -8.402111720869278599e+00
-4.539274660645570236e+01 -4.460573170555741029e+01 -4.541553841333376340e+01 -4.557805642593255868e+01 -8.840746606455702761e+00
-4.580503851946930638e+01 -4.525283556708366461e+01 -4.548401156202542950e+01 -4.625762940707581805e+01 -9.253038519469306777e+00
-4.596697872559086306e+01 -4.557554756165863807e+01 -4.536810564607382901e+01 -4.666470738017535780e+01 -9.414978725590863462e+00
-4.599804139202329623e+01 -4.548033844742845133e+01 -4.545276148427333140e+01 -4.661494034256025998e+01 -9.446041392023296623e+00
-4.597358401257088900e+01 -4.543758078949591095e+01 -4.551555570081127655e+01 -4.652418692502369879e+01 -9.421584012570889399e+00
-4.574118413760314183e+01 -4.508380144916266374e+01 -4.564265164706939260e+01 -4.604310295837447597e+01 -9.189184137603142233e+00
-4.515817746406199973e+01 -4.444052511399541316e+01 -4.569728581690533531e+01 -4.530064785440652031e+01 -8.606177464062000126e+00
-4.413854420956133850e+01 -4.440352906095847629e+01 -4.334332079772052282e+01 -4.498101284135029232e+01 -7.586544209561338903e+00
-4.424517243602169003e+01 -4.447156436612387864e+01 -4.345608609869308481e+01 -4.508167981397144075e+01 -7.693172436021690430e+00
-4.425159837874914359e+01 -4.447835685642480996e+01 -4.346239979351683047e+01 -4.508821457632051732e+01 -7.699598378749143990e+00
-4.426124538225096927e+01 -4.451111039343354037e+01 -4.347512236335620628e+01 -4.510286224739331118e+01 -7.709245382250969669e+00
-4.426795383569625386e+01 -4.451829551002290231e+01 -4.348171532174342246e+01 -4.510970983615973040e+01 -7.715953835696254259e+00
-4.428119667725545838e+01 -4.453239790510192364e+01 -4.349472165600553097e+01 -4.512320917199289738e+01 -7.729196677255458781e+00
-4.429107784910171830e+01 -4.454266265486131715e+01 -4.350447195802914280e+01 -4.513322480087122557e+01 -7.739077849101718698e+00
-4.430952296894388098e+01 -4.456231316928325725e+01 -4.352259942288674210e+01 -4.515202684078783335e+01 -7.757522968943881381e+00
-4.429599539298735777e+01 -4.457414832868156651e+01 -4.349679191665869382e+01 -4.514205411298237891e+01 -7.743995392987358173e+00
-4.496281901465076203e+01 -4.485850315297543034e+01 -4.423905840361428687e+01 -4.575446297367656712e+01 -8.410819014650762426e+00
-4.476818039571939778e+01 -4.360115506402912189e+01 -4.523299329964242332e+01 -4.473746875498304121e+01 -8.216180395719398177e+00
-4.472427882787808784e+01 -4.360044043435226513e+01 -4.517632660829135460e+01 -4.471536189939283190e+01 -8.172278827878088237e+00
-4.468097348404946700e+01 -4.359399251542178177e+01 -4.512148470595232652e+01 -4.469110557799032790e+01 -8.128973484049467402e+00
-4.460558668518860514e+01 -4.358788419674647230e+01 -4.502315172697244350e+01 -4.465216108892164470e+01 -8.053586685188605543e+00
-4.454833761385343394e+01 -4.358478253920835499e+01 -4.494660078210582554e+01 -4.462410582048079277e+01 -7.996337613853434334e+00
-4.447223281751962531e+01 -4.357513724027598556e+01 -4.484467092784423414e+01 -4.458499672631458566e+01 -7.920232817519625712e+00
-4.441137001304301890e+01 -4.357250746091711591e+01 -4.475952518606315778e+01 -4.455714846682479191e+01 -7.859370013043019298e+00
-4.447635486988148301e+01 -4.361519397187032610e+01 -4.466402880822344912e+01 -4.461890793903202024e+01 -7.924354869881483410e+00
-4.446267359342208891e+01 -4.361729439183950063e+01 -4.464440869886965402e+01 -4.461391427577052582e+01 -7.910673593422089311e+00
-4.447692953734194532e+01 -4.362408464696171961e+01 -4.466178295524769482e+01 -4.462374757535722836e+01 -7.924929537341945718e+00
-4.467933595118503121e+01 -4.371671843022352277e+01 -4.477339012497046156e+01 -4.478950799090331003e+01 -8.127335951185031604e+00
-4.497895580098855817e+01 -4.404450486854530311e+01 -4.501663195900690795e+01 -4.513686659216094910e+01 -8.426955800988558565e+00
-4.526607557115227110e+01 -4.457973655119577927e+01 -4.505183269042797178e+01 -4.562556272706462579e+01 -8.714075571152271493e+00
-4.541476747592576402e+01 -4.481710030752235951e+01 -4.499500514888984526e+01 -4.592095542938426433e+01 -8.862767475925764415e+00
-4.537494245837476115e+01 -4.470725710421706367e+01 -4.508047027867127099e+01 -4.579240980885885648e+01 -8.822942458374761543e+00
-4.532463008238757141e+01 -4.462672787315383260e+01 -4.511440550947553163e+01 -4.567883733866985096e+01 -8.772630082387571804e+00
-4.528464759648848315e+01 -4.454857802329094341e+01 -4.514548775620323084e+01 -4.559018957580445885e+01 -8.732647596488483543e+00
-4.504161555332987632e+01 -4.396541939591393344e+01 -4.513034753482904193e+01 -4.511396138847049997e+01 -8.489615553329876718e+00
-4.493098599106004798e+01 -4.381419184882144435e+01 -4.507085823982086481e+01 -4.496254151537361565e+01 -8.378985991060048377e+00
-4.464750485425980742e+01 -4.365161904238132706e+01 -4.506181877402429592e+01 -4.470220782886045185e+01 -8.095504854259807814e+00
-4.339727045891028467e+01 -4.355104344065388489e+01 -4.263480377930035559e+01 -4.421319957888751873e+01 -6.845270458910285072e+00
-4.339727045891028467e+01 -4.355104344065388489e+01 -4.263480377930035559e+01 -4.421319957888751873e+01 -6.845270458910285072e+00
-4.340327111414974581e+01 -4.355748906385751695e+01 -4.264059891596203755e+01 -4.421936748398578487e+01 -6.851271114149746211e+00
-4.351958148947637994e+01 -4.362302354180008024e+01 -4.276254327493702334e+01 -4.432947651672647282e+01 -6.967581489476380341e+00
-4.351958148947637994e+01 -4.362302354180008024e+01 -4.276254327493702334e+01 -4.432947651672647282e+01 -6.967581489476380341e+00
-4.352383394987836596e+01 -4.362764943242703453e+01 -4.276665484674935414e+01 -4.433384858380857452e+01 -6.971833949878366354e+00
-4.352805141024500557e+01 -4.363223568162969457e+01 -4.277073310411979179e+01 -4.433818419170020064e+01 -6.976051410245005968e+00
-4.353049479058980609e+01 -4.363449774739711984e+01 -4.277319105104027841e+01 -4.434060356164170003e+01 -6.978494790589806485e+00
-4.353451791540219062e+01 -4.363887194806877545e+01 -4.277708182149329730e+01 -4.434473904235014174e+01 -6.982517915402191022e+00
-4.353857578388247163e+01 -4.364326593192282644e+01 -4.278102817129600055e+01 -4.434889852825832435e+01 -6.986575783882472024e+00
-4.354291722345568161e+01 -4.364783367768740163e+01 -4.278526729547167662e+01 -4.435331313436311262e+01 -6.990917223455682006e+00
-4.354669072322223400e+01 -4.365193306703573484e+01 -4.278891780117778154e+01 -4.435719100719379071e+01 -6.994690723222234396e+00
-4.354814930005365170e+01 -4.365335764321311984e+01 -4.279035267102534590e+01 -4.435866388357609935e+01 -6.996149300053652098e+00
-4.355224717029901171e+01 -4.365780816497370154e+01 -4.279431752862120675e+01 -4.436287462204540333e+01 -7.000247170299012112e+00
-4.355604864112052610e+01 -4.366193549020877640e+01 -4.279799604118721135e+01 -4.436678040667720779e+01 -7.004048641120526497e+00
-4.355967415842643220e+01 -4.366587062780703832e+01 -4.280150467893421506e+01 -4.437050506058366750e+01 -7.007674158426432598e+00
-4.356406135405755720e+01 -4.367047878678296513e+01 -4.280577934662940010e+01 -4.437497823127547747e+01 -7.012061354057557594e+00
-4.356559415159441784e+01 -4.367197423643044374e+01 -4.280728793837270985e+01 -4.437652546212934368e+01 -7.013594151594418236e+00
-4.356960306135009375e+01 -4.367569493842612616e+01 -4.281294078395683300e+01 -4.437990101074177574e+01 -7.017603061350094151e+00
-4.357299943877095671e+01 -4.367938070582734866e+01 -4.281622345775357275e+01 -4.438339166140180225e+01 -7.020999438770957113e+00
-4.357673622867652341e+01 -4.368343475790958053e+01 -4.281983554430678396e+01 -4.438723182381225030e+01 -7.024736228676523808e+00
-4.358010115268297113e+01 -4.368708436004835960e+01 -4.282308852925385878e+01 -4.439068952090553921e+01 -7.028101152682971531e+00
-4.358503374731871816e+01 -4.369224774249629917e+01 -4.282788513527907526e+01 -4.439572749437790122e+01 -7.033033747318718554e+00
-4.365057119197639679e+01 -4.372394280439934988e+01 -4.289697945944617885e+01 -4.445674756500843472e+01 -7.098571191976397188e+00
-4.365365601150303121e+01 -4.372722342096225390e+01 -4.289997656629347489e+01 -4.445990341203383167e+01 -7.101656011503031607e+00
-4.365693618526697151e+01 -4.373071114320484298e+01 -4.290316373798415128e+01 -4.446325888517174008e+01 -7.104936185266971904e+00
-4.367117603931472303e+01 -4.373670476242815397e+01 -4.291835580780173132e+01 -4.447518204229965022e+01 -7.119176039314723425e+00
-4.367559205405048317e+01 -4.374135600076105135e+01 -4.292265470318437082e+01 -4.447969617930073838e+01 -7.123592054050483569e+00
-4.367885758581677891e+01 -4.374485316090196818e+01 -4.292582548262725339e+01 -4.448304326542312026e+01 -7.126857585816779306e+00
-4.368222224173695167e+01 -4.374834042473744944e+01 -4.292912380107240722e+01 -4.448645414381054763e+01 -7.130222241736952071e+00
-4.368528468887511451e+01 -4.375161904868547680e+01 -4.293209782111973283e+01 -4.448959271188110165e+01 -7.133284688875114909e+00
-4.368967554183241475e+01 -4.375624165361397644e+01 -4.293637347483879552e+01 -4.449408008798707215e+01 -7.137675541832415149e+00
-4.375725794602217178e+01 -4.378429492130358369e+01 -4.300836365438033226e+01 -4.455637274701377493e+01 -7.205257946022172177e+00
-4.376057394064092421e+01 -4.378777518905945243e+01 -4.301159926986394311e+01 -4.455975646614209751e+01 -7.208573940640924604e+00
-4.376873206464747312e+01 -4.382991271160512525e+01 -4.302430726775800451e+01 -4.457539565676094639e+01 -7.216732064647473521e+00
-4.377220914672776786e+01 -4.383360226346790967e+01 -4.302770808021345772e+01 -4.457895294934093045e+01 -7.220209146727768257e+00
-4.377785865072407745e+01 -4.383934893649480813e+01 -4.303326424891580615e+01 -4.458466308325023419e+01 -7.225858650724077847e+00
-4.378186546309847671e+01 -4.384359931494238793e+01 -4.303718380414341027e+01 -4.458876177236017924e+01 -7.229865463098477107e+00
-4.379071365027768081e+01 -4.385298200054496220e+01 -4.304584041491524715e+01 -4.459781162526688547e+01 -7.238713650277681211e+00
-4.379743792878554132e+01 -4.386011742431681171e+01 -4.305243148377913087e+01 -4.460469245583215070e+01 -7.245437928785541715e+00
-4.380659382791857581e+01 -4.386981791222716254e+01 -4.306139184049513347e+01 -4.461405392792591584e+01 -7.254593827918576210e+00
-4.382395924917292973e+01 -4.388815167428110442e+01 -4.307838341889755185e+01 -4.463179308442111193e+01 -7.271959249172930129e+00
-4.380338900625373810e+01 -4.390970501746920718e+01 -4.305187831428498413e+01 -4.461719025038109976e+01 -7.251389006253738501e+00
-4.398697990607661268e+01 -4.405995715817498137e+01 -4.323823093055167277e+01 -4.479813943914117402e+01 -7.434979906076613076e+00
-4.419873554838061835e+01 -4.411783368976124819e+01 -4.347787964895903912e+01 -4.498952690842075697e+01 -7.646735548380618752e+00
-4.412256996531131392e+01 -4.343024368611773411e+01 -4.389777942603369354e+01 -4.449234430362579928e+01 -7.570569965311314320e+00
-4.424175885910956652e+01 -4.263963287793067281e+01 -4.477195905910171803e+01 -4.406755201955591161e+01 -7.689758859109566913e+00
-4.414857348698082262e+01 -4.261841918703196086e+01 -4.466188288387760963e+01 -4.400714909043608714e+01 -7.596573486980823020e+00
-4.409384155716539055e+01 -4.260707854873673739e+01 -4.459623241153812501e+01 -4.397280684655733296e+01 -7.541841557165390952e+00
-4.403342479126170161e+01 -4.260737995786175247e+01 -4.453307041747659412e+01 -4.395119552833427434e+01 -7.481424791261702012e+00
-4.396409269040915291e+01 -4.259170607774656503e+01 -4.444844820894063275e+01 -4.390808304621884162e+01 -7.412092690409153306e+00
-4.400780156501654261e+01 -4.263772884272170671e+01 -4.430381602935465679e+01 -4.395428396965932905e+01 -7.455801565016543009e+00
-4.393273379490860719e+01 -4.261843168146289429e+01 -4.421341899614201054e+01 -4.390713497482239802e+01 -7.380733794908607592e+00
-4.385064381042943893e+01 -4.259844355383481229e+01 -4.411302562640606340e+01 -4.385697565347215487e+01 -7.298643810429439327e+00
-4.374912966160608363e+01 -4.258042461191841710e+01 -4.398475991833347365e+01 -4.379969999863506303e+01 -7.197129661606084028e+00
-4.370314648080656639e+01 -4.257051672407718712e+01 -4.392629397336052932e+01 -4.377336051800266148e+01 -7.151146480806566785e+00
-4.367060520903500986e+01 -4.256370211740521370e+01 -4.388450182745054917e+01 -4.375500928499412368e+01 -7.118605209035010262e+00
-4.375374461174506280e+01 -4.264493637190351194e+01 -4.384461653134407300e+01 -4.385538844802578495e+01 -7.201744611745063196e+00
-4.374579181532386229e+01 -4.264613542962079862e+01 -4.383378281409073196e+01 -4.385218393164539208e+01 -7.193791815323862693e+00
-4.375312374457018194e+01 -4.264825094290802099e+01 -4.384284979934304260e+01 -4.385672329049935314e+01 -7.201123744570182339e+00
-4.378115423488061708e+01 -4.265643279218632244e+01 -4.387738183739018893e+01 -4.387418497323249511e+01 -7.229154234880617480e+00
-4.383726665068522976e+01 -4.267326489930604083e+01 -4.394590700697609975e+01 -4.390964830938281693e+01 -7.285266650685230161e+00
-4.401232628014226833e+01 -4.285475254602484085e+01 -4.408635331758472375e+01 -4.409860361900029346e+01 -7.460326280142268729e+00
-4.415344240807959864e+01 -4.306764857176403893e+01 -4.420445937207504983e+01 -4.428119484657849370e+01 -7.601442408079599033e+00
-4.417990625212688371e+01 -4.308304765108488255e+01 -4.423454154048329201e+01 -4.430187942632212383e+01 -7.627906252126884112e+00
-4.417754012465672986e+01 -4.308166443738571871e+01 -4.423185596299149580e+01 -4.430002554826497629e+01 -7.625540124656730256e+00
-4.418253831576643620e+01 -4.308655259355607114e+01 -4.423698504151938948e+01 -4.430487771494289007e+01 -7.630538315766436597e+00
-4.419899381042097275e+01 -4.309642535405292563e+01 -4.425553658739401897e+01 -4.431794308234184854e+01 -7.646993810420973148e+00
-4.420748598934932261e+01 -4.310142627193898335e+01 -4.426515197668463486e+01 -4.432462247721886683e+01 -7.655485989349323006e+00
-4.422060601739140395e+01 -4.310941854138825136e+01 -4.427987637083126060e+01 -4.433508749115720349e+01 -7.668606017391404350e+00
-4.422609148522273159e+01 -4.311440675797631172e+01 -4.428560275387268774e+01 -4.434023804970274796e+01 -7.674091485222731990e+00
-4.423362981994885956e+01 -4.311888251619927104e+01 -4.429411542008311642e+01 -4.434619286829776286e+01 -7.681629819948859961e+00
-4.423945556300348869e+01 -4.312929768285517440e+01 -4.430047157007454217e+01 -4.435375444203657480e+01 -7.687455563003489090e+00
-4.424314409210337828e+01 -4.313148303468881295e+01 -4.430463203789729221e+01 -4.435666665892715343e+01 -7.691144092103378682e+00
-4.420262260427934109e+01 -4.296030527851137748e+01 -4.430312167581040228e+01 -4.424547056101377507e+01 -7.650622604279341488e+00
-4.420172579014908365e+01 -4.295987363492798750e+01 -4.430209986933378019e+01 -4.424480208992455488e+01 -7.649725790149084048e+00
-4.420126762715252511e+01 -4.295965318890261386e+01 -4.430157780502830889e+01 -4.424446063672806417e+01 -7.649267627152525506e+00
-4.419171915827603669e+01 -4.295506990781501599e+01 -4.429069056387533010e+01 -4.423735285550019825e+01 -7.639719158276037092e+00
-4.417186929508291371e+01 -4.294806937995412000e+01 -4.426742548027917223e+01 -4.422375020727546513e+01 -7.619869295082914107e+00
-4.405463665122672978e+01 -4.277120451600420381e+01 -4.420033652147884595e+01 -4.406506547252371320e+01 -7.502636651226730180e+00
-4.405463665122672978e+01 -4.277120451600420381e+01 -4.420033652147884595e+01 -4.406506547252371320e+01 -7.502636651226730180e+00
-4.404346444154501938e+01 -4.276868151679973096e+01 -4.418684677442585240e+01 -4.405821322973766030e+01 -7.491464441545019781e+00
-4.400985175534312077e+01 -4.276017963780802233e+01 -4.414654623554255153e+01 -4.403698581493102893e+01 -7.457851755343121170e+00
-4.397248146739112684e+01 -4.274804004606763641e+01 -4.410215450754918720e+01 -4.401230999593725812e+01 -7.420481467391127239e+00
-4.407326300237595973e+01 -4.269772215587774866e+01 -4.437392271012492984e+01 -4.401524354391941785e+01 -7.521263002375960127e+00
-4.253567905098717006e+01 -4.245501362059699346e+01 -4.185243863989283852e+01 -4.329784088797337915e+01 -5.983679050987170456e+00
-4.253927534148570544e+01 -4.245920108873535526e+01 -4.185581440889865945e+01 -4.330166655422659261e+01 -5.987275341485705837e+00
-4.253927534148570544e+01 -4.245920108873535526e+01 -4.185581440889865945e+01 -4.330166655422659261e+01 -5.987275341485705837e+00
-4.253927534148570544e+01 -4.245920108873535526e+01 -4.185581440889865945e+01 -4.330166655422659261e+01 -5.987275341485705837e+00
-4.254132102325978337e+01 -4.246115503783742184e+01 -4.185776961452971534e+01 -4.330375116589360118e+01 -5.989321023259783772e+00
-4.254534994343411825e+01 -4.246584394738211188e+01 -4.186155261245979631e+01 -4.330803594415400681e+01 -5.993349943434118643e+00
-4.254534994343411825e+01 -4.246584394738211188e+01 -4.186155261245979631e+01 -4.330803594415400681e+01 -5.993349943434118643e+00
-4.254534994343411825e+01 -4.246584394738211188e+01 -4.186155261245979631e+01 -4.330803594415400681e+01 -5.993349943434118643e+00
-4.254876187904768869e+01 -4.246981257826223555e+01 -4.186475695520034890e+01 -4.331166376787572148e+01 -5.996761879047689092e+00
-4.254876187904768869e+01 -4.246981257826223555e+01 -4.186475695520034890e+01 -4.331166376787572148e+01 -5.996761879047689092e+00
-4.254876187904768869e+01 -4.246981257826223555e+01 -4.186475695520034890e+01 -4.331166376787572148e+01 -5.996761879047689092e+00
-4.254876187904768869e+01 -4.246981257826223555e+01 -4.186475695520034890e+01 -4.331166376787572148e+01 -5.996761879047689092e+00
-4.255202080020695377e+01 -4.247360133249354419e+01 -4.186781816467324546e+01 -4.331512822284656750e+01 -6.000020800206954164e+00
-4.255400669354869336e+01 -4.247549528558288756e+01 -4.186971751981335643e+01 -4.331715057610077224e+01 -6.002006693548693761e+00
-4.255400669354869336e+01 -4.247549528558288756e+01 -4.186971751981335643e+01 -4.331715057610077224e+01 -6.002006693548693761e+00
-4.255752779571398747e+01 -4.247958711820820099e+01 -4.187302589326718305e+01 -4.332089288607907918e+01 -6.005527795713987871e+00
-4.255752779571398747e+01 -4.247958711820820099e+01 -4.187302589326718305e+01 -4.332089288607907918e+01 -6.005527795713987871e+00
-4.255755802598574178e+01 -4.247960068287088120e+01 -4.187308137005096853e+01 -4.332090994756015334e+01 -6.005558025985742177e+00
