# V, U, I, B, M_V
-4.828627916316796131e+01 -4.844869389251375935e+01 -4.784833552834180637e+01 -4.900945870626217982e+01 -1.173427916316796171e+01
-4.820781365770534421e+01 -4.835456743176764860e+01 -4.787256592362652441e+01 -4.888247377597220122e+01 -1.165581365770534461e+01
-4.816847348678041385e+01 -4.824940358425845943e+01 -4.791907491818044917e+01 -4.879409019709493123e+01 -1.161647348678041425e+01
-4.805728432816864881e+01 -4.818282530192254853e+01 -4.782598736922886928e+01 -4.871327750367346709e+01 -1.150528432816864921e+01
-4.787978893572053352e+01 -4.807328615546830974e+01 -4.762343023115109020e+01 -4.856728336072269769e+01 -1.132778893572053391e+01
-4.774750586662207752e+01 -4.791169070812841824e+01 -4.752545351146434172e+01 -4.841692123979753859e+01 -1.119550586662207792e+01
-4.741970958343158316e+01 -4.768379917633528464e+01 -4.700591424716841971e+01 -4.815129753675898883e+01 -1.086770958343158355e+01
-4.751519358214408584e+01 -4.773220892416287597e+01 -4.706625134964245660e+01 -4.824682773800384439e+01 -1.096319358214408624e+01
-4.746207303113492770e+01 -4.767248982220497311e+01 -4.700761487381504367e+01 -4.819395040280545572e+01 -1.091007303113492810e+01
-4.756902229571539920e+01 -4.771341997115485611e+01 -4.709086303979124466e+01 -4.829579790407017015e+01 -1.101702229571539959e+01
-4.750904309069414921e+01 -4.767094204633956878e+01 -4.703592507045080851e+01 -4.822727621548231980e+01 -1.095704309069414961e+01
-4.758357087671498675e+01 -4.766224775257271062e+01 -4.715776736272985659e+01 -4.826344314411871039e+01 -1.103157087671498715e+01
-4.750800608843255191e+01 -4.761994005729004442e+01 -4.705798308879712977e+01 -4.820921388998016255e+01 -1.095600608843255230e+01
-4.751748142675638320e+01 -4.756751413394329120e+01 -4.717338179207938964e+01 -4.816311817093711767e+01 -1.096548142675638360e+01
-4.748815641133325016e+01 -4.759293412781720178e+01 -4.706806389057739892e+01 -4.817885121144158944e+01 -1.093615641133325056e+01
-4.751421837670568493e+01 -4.753748611785316314e+01 -4.722246929381795866e+01 -4.815077802458323220e+01 -1.096221837670568533e+01
-4.748105877276449860e+01 -4.754613625099709395e+01 -4.706991265937767110e+01 -4.816838612063945391e+01 -1.092905877276449900e+01
-4.748938144115892612e+01 -4.747534904844236081e+01 -4.718852526920514379e+01 -4.812421753064683827e+01 -1.093738144115892652e+01
-4.775326523127276346e+01 -4.738382477635703083e+01 -4.770213948137111259e+01 -4.818264927168782918e+01 -1.120126523127276386e+01
-4.765648025736253146e+01 -4.730996583422715673e+01 -4.764647090982282407e+01 -4.808014813266641596e+01 -1.110448025736253186e+01
-4.781053003040369020e+01 -4.782922871647294727e+01 -4.710414761755401258e+01 -4.861569035735550415e+01 -1.125853003040369060e+01
-4.753614399959533898e+01 -4.769421577635624487e+01 -4.696670058142345283e+01 -4.832179166052440422e+01 -1.098414399959533938e+01
-4.737433565774282584e+01 -4.761218039620236198e+01 -4.662614532534532685e+01 -4.820768573805857926e+01 -1.082233565774282624e+01
-4.735574881333207742e+01 -4.750492072973215585e+01 -4.679478463496891294e+01 -4.813834344715387914e+01 -1.080374881333207782e+01
-4.567752313031844835e+01 -4.621203952573671359e+01 -4.481072848489993277e+01 -4.657645208560751371e+01 -9.125523130318448750e+00
-4.568672554156455590e+01 -4.622215836653025178e+01 -4.481967250597969610e+01 -4.658589500297335206e+01 -9.134725541564556295e+00
-4.574893433044854874e+01 -4.627033410762518884e+01 -4.488458575604066425e+01 -4.664566520796409321e+01 -9.196934330448549133e+00
-4.576165210297584451e+01 -4.628410212709326998e+01 -4.489700918760640036e+01 -4.665866761533142437e+01 -9.209652102975844912e+00
-4.577270019401473178e+01 -4.629584274439128677e+01 -4.490783687926224843e+01 -4.666990937075829038e+01 -9.220700194014732176e+00
-4.578608056990033504e+01 -4.631007256748584666e+01 -4.492096562076713440e+01 -4.668352803022257547e+01 -9.234080569900335433e+00
-4.579651892828644577e+01 -4.632115324883702101e+01 -4.493119935719468572e+01 -4.669414599724131421e+01 -9.244518928286446169e+00
-4.584489329294826376e+01 -4.635935189756958152e+01 -4.498145996162417504e+01 -4.674045304912980470e+01 -9.292893292948264161e+00
-4.591861086265315350e+01 -4.642290386108945199e+01 -4.505930697931304962e+01 -4.681334709416744033e+01 -9.366610862653153902e+00
-4.593081158402958408e+01 -4.643580808916446045e+01 -4.507130029521373871e+01 -4.682574510325029138e+01 -9.378811584029584481e+00
-4.595115110825643967e+01 -4.645695510152712160e+01 -4.509136550163052704e+01 -4.684632342389436133e+01 -9.399151108256440068e+00
-4.596797608330642504e+01 -4.647465528897213716e+01 -4.510792879110294962e+01 -4.686339647107766382e+01 -9.415976083306425437e+00
-4.599733411190948118e+01 -4.650552455822847975e+01 -4.513682395761838961e+01 -4.689318107005613001e+01 -9.445334111909481578e+00
-4.693130072996741120e+01 -4.596701354654317129e+01 -4.723469588184163115e+01 -4.692250838564725512e+01 -1.037930072996741160e+01
-4.689328534882011468e+01 -4.596117152663951799e+01 -4.718879518982691934e+01 -4.689969484361100882e+01 -1.034128534882011508e+01
-4.697742834012365165e+01 -4.599161446310590406e+01 -4.728619944725136293e+01 -4.695822834662596534e+01 -1.042542834012365205e+01
-4.714233512589789399e+01 -4.613845864693756482e+01 -4.732664854105175323e+01 -4.715058414906101802e+01 -1.059033512589789439e+01
-4.773857382683658557e+01 -4.723606359425507151e+01 -4.719482052948443140e+01 -4.838959541697617794e+01 -1.118657382683658597e+01
-4.759484964330737000e+01 -4.748866157290854062e+01 -4.690851648158779597e+01 -4.838472731751666345e+01 -1.104284964330737040e+01
-4.753593057362567720e+01 -4.754352098669416193e+01 -4.682358458145058933e+01 -4.833885571589881636e+01 -1.098393057362567760e+01
-4.736260926012816697e+01 -4.752939234858694562e+01 -4.663962302098499890e+01 -4.818823417297159040e+01 -1.081060926012816736e+01
-4.740574445678139170e+01 -4.757014926879381989e+01 -4.668266123423757108e+01 -4.823111203163296778e+01 -1.085374445678139210e+01
-4.755168015455570441e+01 -4.763974843253641467e+01 -4.683652270911678528e+01 -4.836500899374825480e+01 -1.099968015455570480e+01
-4.543701751441238912e+01 -4.587315401190273434e+01 -4.459514629040512546e+01 -4.631529458559201373e+01 -8.885017514412389517e+00
-4.545221450890345949e+01 -4.588919783026778276e+01 -4.461007031126616340e+01 -4.633074044002378855e+01 -8.900214508903459887e+00
-4.546280217549372793e+01 -4.590026189198474071e+01 -4.462048282617017492e+01 -4.634147630708821453e+01 -8.910802175493728328e+00
-4.547016444639198340e+01 -4.590816524245913399e+01 -4.462769079970122732e+01 -4.634899505569271128e+01 -8.918164446391983802e+00
-4.548366281455665217e+01 -4.592258863011377201e+01 -4.464090434939303975e+01 -4.636275817642560071e+01 -8.931662814556652563e+00
-4.561145627401022296e+01 -4.601115732490399779e+01 -4.477684889628835663e+01 -4.648306017469610651e+01 -9.059456274010223353e+00
-4.562355918107161301e+01 -4.602391370796095060e+01 -4.478877970493520166e+01 -4.649535539278512886e+01 -9.071559181071613409e+00
-4.564126772804036847e+01 -4.604254901514647003e+01 -4.480621013006310704e+01 -4.651333879213925826e+01 -9.089267728040368866e+00
-4.561050606600943524e+01 -4.604315734881328837e+01 -4.476840380391159613e+01 -4.648875161678578394e+01 -9.058506066009435642e+00
-4.679388270540448502e+01 -4.662824327878445985e+01 -4.610120906220903692e+01 -4.757155981013126222e+01 -1.024188270540448542e+01
-4.667504319300613247e+01 -4.550608096563160387e+01 -4.687688943114822138e+01 -4.663888381907997882e+01 -1.012304319300613287e+01
-4.663745188293979282e+01 -4.549358533921143533e+01 -4.683408732199384872e+01 -4.661202760960351554e+01 -1.008545188293979322e+01
-4.661734777940711183e+01 -4.548539547088130064e+01 -4.681142942092648696e+01 -4.659711368387880270e+01 -1.006534777940711223e+01
-4.661821143233950693e+01 -4.548883357184045906e+01 -4.681179837642369534e+01 -4.659900826333053203e+01 -1.006621143233950733e+01
-4.682191844048947615e+01 -4.575548273038738500e+01 -4.696381040877794533e+01 -4.685701529105984520e+01 -1.026991844048947655e+01
-4.724241621200637553e+01 -4.664364059961640407e+01 -4.689433034815579759e+01 -4.773440756186660394e+01 -1.069041621200637593e+01
-4.733337944727102808e+01 -4.681421380643443086e+01 -4.679465586726274040e+01 -4.799244046782520456e+01 -1.078137944727102848e+01
-4.730481761582331757e+01 -4.698961733141559449e+01 -4.667783999579740595e+01 -4.805150588714937498e+01 -1.075281761582331796e+01
-4.722904008643151030e+01 -4.708288010564737647e+01 -4.654901650296481108e+01 -4.801303673263971916e+01 -1.067704008643151070e+01
-4.723948117599375962e+01 -4.713044638320087643e+01 -4.654287044110894556e+01 -4.802864025531103920e+01 -1.068748117599376002e+01
-4.718990254341947121e+01 -4.716080339758444495e+01 -4.648406253378375652e+01 -4.798680834116681382e+01 -1.063790254341947161e+01
-4.722469429644472427e+01 -4.719402633581345441e+01 -4.651924817334354145e+01 -4.802139733208711903e+01 -1.067269429644472467e+01
-4.733338673684465903e+01 -4.722269640143559144e+01 -4.663776731973808864e+01 -4.812266991944455441e+01 -1.078138673684465942e+01
-4.703754466785011346e+01 -4.552464550207214700e+01 -4.743976525701229008e+01 -4.680823913715403251e+01 -1.048554466785011385e+01
-4.478453510208274224e+01 -4.512458057167808789e+01 -4.397102878819980276e+01 -4.563951612289212534e+01 -8.232535102082742640e+00
-4.478945814637641121e+01 -4.513007496305051802e+01 -4.397578168022121048e+01 -4.564459963117346319e+01 -8.237458146376411605e+00
-4.479607998724788587e+01 -4.513714234416335103e+01 -4.398222558302849450e+01 -4.565136115163102204e+01 -8.244079987247886265e+00
-4.480071523548338774e+01 -4.514231078717736523e+01 -4.398670203741247775e+01 -4.565614618390078050e+01 -8.248715235483388142e+00
-4.480534377452045192e+01 -4.514746922319488931e+01 -4.399117266442591756e+01 -4.566092363297091339e+01 -8.253343774520452314e+00
-4.480985017049376040e+01 -4.515248912003444559e+01 -4.399552593902405562e+01 -4.566557438124912949e+01 -8.257850170493760800e+00
-4.481711464092082764e+01 -4.516007469439731636e+01 -4.400263151468175238e+01 -4.567295392776826191e+01 -8.265114640920828037e+00
-4.482237145224083719e+01 -4.516571185000815092e+01 -4.400774864683054943e+01 -4.567832909464824809e+01 -8.270371452240837584e+00
-4.482672773664432953e+01 -4.517055915325442328e+01 -4.401195864829236370e+01 -4.568282337198671428e+01 -8.274727736644329923e+00
-4.483358146457382531e+01 -4.517785334743270198e+01 -4.401863477504454636e+01 -4.568981574668202938e+01 -8.281581464573825713e+00
-4.493176648637140147e+01 -4.524618000067402335e+01 -4.412249977851694638e+01 -4.578294710418521873e+01 -8.379766486371401868e+00
-4.493648626609646612e+01 -4.525128413784277370e+01 -4.412710049742205598e+01 -4.578778125084078710e+01 -8.384486266096466522e+00
-4.494103287415580184e+01 -4.525619929656763674e+01 -4.413153288920184281e+01 -4.579243754917853693e+01 -8.389032874155802233e+00
-4.494717798479492643e+01 -4.526267287783689142e+01 -4.413754300097727423e+01 -4.579868781097697905e+01 -8.395177984794926829e+00
-4.495270899085282679e+01 -4.526850914634329826e+01 -4.414295766299507306e+01 -4.580431871127926513e+01 -8.400708990852827185e+00
-4.495704441202418877e+01 -4.527319172083664967e+01 -4.414718558333905207e+01 -4.580875745382870434e+01 -8.405044412024189171e+00
-4.496152144708474196e+01 -4.527802568111970061e+01 -4.415155204462095639e+01 -4.581334074281976143e+01 -8.409521447084742363e+00
-4.497204036358620272e+01 -4.528920567538757780e+01 -4.416183206122367721e+01 -4.582406405481228262e+01 -8.420040363586203114e+00
-4.497673542157387772e+01 -4.529417251439413405e+01 -4.416643580684406345e+01 -4.582884471318956798e+01 -8.424735421573878114e+00
-4.498138672485492862e+01 -4.529899441384402081e+01 -4.417103012700485465e+01 -4.583355076073203094e+01 -8.429386724854929014e+00
-4.499161866163331069e+01 -4.530985870643823432e+01 -4.418103317781415029e+01 -4.584397830252502359e+01 -8.439618661633311092e+00
-4.499687828109255605e+01 -4.531538086402790100e+01 -4.418618876964774955e+01 -4.584932552862852617e+01 -8.444878281092556449e+00
-4.500085541800266498e+01 -4.531958600016785255e+01 -4.419009559594854863e+01 -4.585336972076413531e+01 -8.448855418002665374e+00
-4.500904718891759160e+01 -4.532840436971297748e+01 -4.419809932351302706e+01 -4.586174641035493948e+01 -8.457047188917591996e+00
-4.501486634974152423e+01 -4.533450975552190698e+01 -4.420379835040387206e+01 -4.586765779020925748e+01 -8.462866349741524630e+00
-4.502300801537976582e+01 -4.534327118016302904e+01 -4.421174807995109290e+01 -4.587598410715070685e+01 -8.471008015379766221e+00
-4.514082243530595662e+01 -4.542134403250844343e+01 -4.433722115908260974e+01 -4.598659878624797415e+01 -8.588822435305957015e+00
-4.514765735765151788e+01 -4.542839097930348657e+01 -4.434394674654829771e+01 -4.599350863482658269e+01 -8.595657357651518282e+00
-4.515675438539275888e+01 -4.543792808115935600e+01 -4.435289606769437398e+01 -4.600275078998866718e+01 -8.604754385392759275e+00
-4.516674780241464759e+01 -4.544840050166632750e+01 -4.436272862093736080e+01 -4.601290221735322916e+01 -8.614747802414647992e+00
-4.517776151365653448e+01 -4.545993679790050379e+01 -4.437356672424285620e+01 -4.602408836859082442e+01 -8.625761513656534873e+00
-4.509140820612974210e+01 -4.541626202890152797e+01 -4.427864308629894197e+01 -4.594577545866884094e+01 -8.539408206129742496e+00
-4.533911220845362067e+01 -4.562821728171743985e+01 -4.453254686931116169e+01 -4.618773907146596969e+01 -8.787112208453621065e+00
-4.565796308805542481e+01 -4.585468291035616772e+01 -4.488004971347409366e+01 -4.649218423926913601e+01 -9.105963088055425203e+00
-4.617335089894752542e+01 -4.480479427576516116e+01 -4.639764822137501454e+01 -4.608215921300902806e+01 -9.621350898947525820e+00
-4.608396610966568829e+01 -4.475696559689204435e+01 -4.630007249019634230e+01 -4.601023377302905715e+01 -9.531966109665688691e+00
-4.604387019982783613e+01 -4.473610644050101115e+01 -4.625605562723663411e+01 -4.597835142909779904e+01 -9.491870199827836529e+00
-4.601666949058622436e+01 -4.472469491616199377e+01 -4.622562966328089118e+01 -4.595786841202433237e+01 -9.464669490586224754e+00
-4.599362436774512730e+01 -4.471304502970868100e+01 -4.620018151340132562e+01 -4.593976732536695096e+01 -9.441624367745127699e+00
-4.598091551020391421e+01 -4.470687476723725950e+01 -4.618606094459710931e+01 -4.592993986607854140e+01 -9.428915510203914607e+00
-4.597437160008282575e+01 -4.470742255464390524e+01 -4.617806300143406872e+01 -4.592639853040486742e+01 -9.422371600082826149e+00
-4.604607066963875184e+01 -4.493202093942323927e+01 -4.618545950613925299e+01 -4.608011483377470086e+01 -9.494070669638752236e+00
-4.604749010002861098e+01 -4.493289787815630376e+01 -4.618701525603785996e+01 -4.608128328655016048e+01 -9.495490100028611380e+00
-4.606370853947414190e+01 -4.494503021712124280e+01 -4.620431514801645534e+01 -4.609553432926915661e+01 -9.511708539474142299e+00
-4.610987865771909355e+01 -4.497389970722981900e+01 -4.625476552665261210e+01 -4.613375474745103588e+01 -9.557878657719093951e+00
-4.624601995149171785e+01 -4.526069280702423470e+01 -4.635415430652363966e+01 -4.635002319032254547e+01 -9.694019951491718246e+00
-4.638204152068855990e+01 -4.552085484212778965e+01 -4.643934345216572268e+01 -4.656185151446535997e+01 -9.830041520688560297e+00
-4.657056233152761848e+01 -4.588707683421312566e+01 -4.639553433601305699e+01 -4.692750561357090078e+01 -1.001856233152761888e+01
-4.667128222919565417e+01 -4.604589945561397712e+01 -4.636642922559538960e+01 -4.711878781156786999e+01 -1.011928222919565457e+01
-4.673492818797256376e+01 -4.612558361737681878e+01 -4.634622374811247880e+01 -4.724101586000911368e+01 -1.018292818797256416e+01
-4.681351998728935371e+01 -4.618211481750506664e+01 -4.630272949600452392e+01 -4.741763433860470656e+01 -1.026151998728935411e+01
-4.681454333905300302e+01 -4.624520995745731966e+01 -4.628352514832879905e+01 -4.746596521770569410e+01 -1.026254333905300342e+01
-4.683177899907082775e+01 -4.633084523797680276e+01 -4.626086395384304240e+01 -4.752125771233913554e+01 -1.027977899907082815e+01
-4.682314214512260264e+01 -4.640341718061000620e+01 -4.621200395906296166e+01 -4.754409482085699779e+01 -1.027114214512260304e+01
-4.684634193355043408e+01 -4.642532366393476195e+01 -4.623544723628072006e+01 -4.756714035785634564e+01 -1.029434193355043448e+01
-4.683448290522716206e+01 -4.647861604836335658e+01 -4.621456049228995511e+01 -4.757553814797591940e+01 -1.028248290522716246e+01
-4.685548890108865550e+01 -4.649861557951760460e+01 -4.623577456460986923e+01 -4.759643725985095841e+01 -1.030348890108865589e+01
-4.685968081732664814e+01 -4.650260885753306184e+01 -4.624000751980907609e+01 -4.760060809167803342e+01 -1.030768081732664854e+01
-4.686431058439641362e+01 -4.656731553566637416e+01 -4.624660346864473581e+01 -4.762025466704255905e+01 -1.031231058439641401e+01
-4.697548278573645320e+01 -4.646646631415042350e+01 -4.640633008268519433e+01 -4.766388633396053365e+01 -1.042348278573645359e+01
-4.675048452253566467e+01 -4.596221456562869889e+01 -4.674220187713039820e+01 -4.698574619490109683e+01 -1.019848452253566506e+01
-4.398559843802348723e+01 -4.415794006763562862e+01 -4.321833185277728973e+01 -4.479731433861051926e+01 -7.433598438023487631e+00
-4.398559843802348723e+01 -4.415794006763562862e+01 -4.321833185277728973e+01 -4.479731433861051926e+01 -7.433598438023487631e+00
-4.398974112668440739e+01 -4.416260179283668208e+01 -4.322225878214847938e+01 -4.480161192471654630e+01 -7.437741126684407789e+00
-4.399206115931963978e+01 -4.416496638721735479e+01 -4.322455932111764554e+01 -4.480394521151525566e+01 -7.440061159319640183e+00
-4.399206115931963978e+01 -4.416496638721735479e+01 -4.322455932111764554e+01 -4.480394521151525566e+01 -7.440061159319640183e+00
-4.399660208873374501e+01 -4.417007348584693460e+01 -4.322886472210419839e+01 -4.480865516861929621e+01 -7.444602088733745404e+00
-4.399660208873374501e+01 -4.417007348584693460e+01 -4.322886472210419839e+01 -4.480865516861929621e+01 -7.444602088733745404e+00
-4.400084354819558285e+01 -4.417484137670604127e+01 -4.323288702811173323e+01 -4.481305384767062350e+01 -7.448843548195583253e+00
-4.400084354819558285e+01 -4.417484137670604127e+01 -4.323288702811173323e+01 -4.481305384767062350e+01 -7.448843548195583253e+00
-4.404801447270606474e+01 -4.419975173358629661e+01 -4.328271012614109026e+01 -4.485669476283515422e+01 -7.496014472706065135e+00
-4.405215040348661404e+01 -4.420449482772966121e+01 -4.328662358258580412e+01 -4.486099732791737438e+01 -7.500150403486614437e+00
-4.405215040348661404e+01 -4.420449482772966121e+01 -4.328662358258580412e+01 -4.486099732791737438e+01 -7.500150403486614437e+00
-4.405622769104618186e+01 -4.420916807974921880e+01 -4.329048233386323119e+01 -4.486523824203047184e+01 -7.504227691046182258e+00
-4.405622769104618186e+01 -4.420916807974921880e+01 -4.329048233386323119e+01 -4.486523824203047184e+01 -7.504227691046182258e+00
-4.405622769104618186e+01 -4.420916807974921880e+01 -4.329048233386323119e+01 -4.486523824203047184e+01 -7.504227691046182258e+00
-4.415405632982647433e+01 -4.427181473591574701e+01 -4.339163031065978515e+01 -4.495795010012479054e+01 -7.602056329826474723e+00
-4.415435138301806717e+01 -4.427199611913157185e+01 -4.339195574890762686e+01 -4.495821191360563773e+01 -7.602351383018067565e+00
-4.415896333328809931e+01 -4.427706463037112172e+01 -4.339637278663808218e+01 -4.496296158602441295e+01 -7.606963333288099705e+00
-4.415896333328809931e+01 -4.427706463037112172e+01 -4.339637278663808218e+01 -4.496296158602441295e+01 -7.606963333288099705e+00
-4.415896333328809931e+01 -4.427706463037112172e+01 -4.339637278663808218e+01 -4.496296158602441295e+01 -7.606963333288099705e+00
-4.416583392559485333e+01 -4.428424701063641322e+01 -4.340302617552573139e+01 -4.496996277045604984e+01 -7.613833925594853724e+00
-4.416680178185509931e+01 -4.428513262987523547e+01 -4.340400862523627268e+01 -4.497092951244589898e+01 -7.614801781855099705e+00
-4.417086704109055972e+01 -4.428959762489761687e+01 -4.340790345826277274e+01 -4.497511517175436069e+01 -7.618867041090560122e+00
-4.417086704109055972e+01 -4.428959762489761687e+01 -4.340790345826277274e+01 -4.497511517175436069e+01 -7.618867041090560122e+00
-4.417541110024090045e+01 -4.429451005415876352e+01 -4.341231888424852059e+01 -4.497975485593519807e+01 -7.623411100240900851e+00
-4.417546747721218026e+01 -4.429453938823641579e+01 -4.341241282593657758e+01 -4.497979165969555027e+01 -7.623467477212180654e+00
-4.418169222364497273e+01 -4.430117855157466522e+01 -4.341841129285205625e+01 -4.498616460419067664e+01 -7.629692223644973126e+00
-4.418169222364497273e+01 -4.430117855157466522e+01 -4.341841129285205625e+01 -4.498616460419067664e+01 -7.629692223644973126e+00
-4.418169222364497273e+01 -4.430117855157466522e+01 -4.341841129285205625e+01 -4.498616460419067664e+01 -7.629692223644973126e+00
-4.418598949876085413e+01 -4.432691721611618618e+01 -4.342491585027941881e+01 -4.499759106110695939e+01 -7.633989498760854531e+00
-4.418615505484857664e+01 -4.432700827260732979e+01 -4.342512525207668261e+01 -4.499772265041680441e+01 -7.634155054848577038e+00
-4.419253892250766569e+01 -4.433382130020706313e+01 -4.343128332179199447e+01 -4.500426270159635322e+01 -7.640538922507666086e+00
-4.419253892250766569e+01 -4.433382130020706313e+01 -4.343128332179199447e+01 -4.500426270159635322e+01 -7.640538922507666086e+00
-4.419737122326684187e+01 -4.433898403598157500e+01 -4.343597597874813232e+01 -4.500922011034192138e+01 -7.645371223266842264e+00
-4.419737122326684187e+01 -4.433898403598157500e+01 -4.343597597874813232e+01 -4.500922011034192138e+01 -7.645371223266842264e+00
-4.420149071919445305e+01 -4.434355682543382926e+01 -4.343993421697619084e+01 -4.501347993099690825e+01 -7.649490719194453447e+00
-4.420353911334328245e+01 -4.434557500770285543e+01 -4.344192647274613250e+01 -4.501554022137626276e+01 -7.651539113343282850e+00
-4.420761543808599470e+01 -4.435009812625953174e+01 -4.344584400959288217e+01 -4.501975481335001206e+01 -7.655615438085995095e+00
-4.420761543808599470e+01 -4.435009812625953174e+01 -4.344584400959288217e+01 -4.501975481335001206e+01 -7.655615438085995095e+00
-4.421140449888349622e+01 -4.435430082917365269e+01 -4.344948598543411578e+01 -4.502367191710320071e+01 -7.659404498883496615e+00
-4.421140449888349622e+01 -4.435430082917365269e+01 -4.344948598543411578e+01 -4.502367191710320071e+01 -7.659404498883496615e+00
-4.421796731134266167e+01 -4.436115839818061346e+01 -4.345585234973377453e+01 -4.503035855010547550e+01 -7.665967311342662072e+00
-4.421823503905802966e+01 -4.436131917213618436e+01 -4.345614756428817316e+01 -4.503059426432771772e+01 -7.666235039058030054e+00
-4.422192052639572069e+01 -4.436540475642568992e+01 -4.345969101029002246e+01 -4.503440353065990109e+01 -7.669920526395721083e+00
-4.422192052639572069e+01 -4.436540475642568992e+01 -4.345969101029002246e+01 -4.503440353065990109e+01 -7.669920526395721083e+00
-4.422654406065061039e+01 -4.437033033700512163e+01 -4.346418597231169656e+01 -4.503914264900986097e+01 -7.674544060650610788e+00
-4.423270923569990032e+01 -4.437689332307698464e+01 -4.347014022935532296e+01 -4.504545292318031358e+01 -7.680709235699900717e+00
-4.423270923569990032e+01 -4.437689332307698464e+01 -4.347014022935532296e+01 -4.504545292318031358e+01 -7.680709235699900717e+00
-4.423635406078575016e+01 -4.438092975526459583e+01 -4.347364612977046505e+01 -4.504921883252191606e+01 -7.684354060785750562e+00
-4.423635406078575016e+01 -4.438092975526459583e+01 -4.347364612977046505e+01 -4.504921883252191606e+01 -7.684354060785750562e+00
-4.423990942464646992e+01 -4.438486571443615958e+01 -4.347706641038391950e+01 -4.505289190472198868e+01 -7.687909424646470313e+00
-4.424185708028655029e+01 -4.438677954586256647e+01 -4.347896293001901569e+01 -4.505484908237577457e+01 -7.689857080286550683e+00
-4.424574111638995078e+01 -4.439107792108215733e+01 -4.348270005652107528e+01 -4.505886121884473994e+01 -7.693741116389951173e+00
-4.424922944525729918e+01 -4.439493698066375771e+01 -4.348605687334962511e+01 -4.506246419438762985e+01 -7.697229445257299574e+00
-4.424922944525729918e+01 -4.439493698066375771e+01 -4.348605687334962511e+01 -4.506246419438762985e+01 -7.697229445257299574e+00
-4.425271954332858115e+01 -4.439879668134118162e+01 -4.348941579898877308e+01 -4.506606861719173907e+01 -7.700719543328581551e+00
-4.425466423178409059e+01 -4.440070562710435809e+01 -4.349131023230338400e+01 -4.506802215404687217e+01 -7.702664231784090987e+00
-4.425938021316311222e+01 -4.440567296280531195e+01 -4.349594239011893393e+01 -4.507282675722554188e+01 -7.707380213163112614e+00
-4.426285615881105429e+01 -4.440951494723046267e+01 -4.349928851054001910e+01 -4.507641586574234793e+01 -7.710856158811054684e+00
