# V, U, I, B, M_V
-4.256423858151009654e+01 -4.266948092532359738e+01 -4.180646565946564408e+01 -4.337473886548166035e+01 -6.012238581510096935e+00
-4.256569715834152134e+01 -4.267090550150098238e+01 -4.180790052931320133e+01 -4.337621174186396189e+01 -6.013697158341521742e+00
-4.256979502858686715e+01 -4.267535602326156408e+01 -4.181186538690906218e+01 -4.338042248033325876e+01 -6.017795028586867545e+00
-4.257359649940838153e+01 -4.267948334849663894e+01 -4.181554389947507389e+01 -4.338432826496507033e+01 -6.021596499408381931e+00
-4.257722201671430184e+01 -4.268341848609490796e+01 -4.181905253722207760e+01 -4.338805291887153714e+01 -6.025222016714302242e+00
-4.258160921234541973e+01 -4.268802664507082056e+01 -4.182332720491726263e+01 -4.339252608956333290e+01 -6.029609212345420133e+00
-4.258314200988227327e+01 -4.268952209471830628e+01 -4.182483579666056528e+01 -4.339407332041720622e+01 -6.031142009882273669e+00
-4.258715091963796340e+01 -4.269324279671398159e+01 -4.183048864224470265e+01 -4.339744886902963827e+01 -6.035150919637963796e+00
-4.259054729705881925e+01 -4.269692856411520410e+01 -4.183377131604143528e+01 -4.340093951968966479e+01 -6.038547297058819652e+00
-4.259428408696437884e+01 -4.270098261619744306e+01 -4.183738340259465360e+01 -4.340477968210010573e+01 -6.042284086964379242e+00
-4.259764901097084078e+01 -4.270463221833621503e+01 -4.184063638754171421e+01 -4.340823737919340175e+01 -6.045649010970841175e+00
-4.260258160560657359e+01 -4.270979560078416171e+01 -4.184543299356693780e+01 -4.341327535266575666e+01 -6.050581605606573987e+00
-4.266811905026425933e+01 -4.274149066268720532e+01 -4.191452731773404139e+01 -4.347429542329629015e+01 -6.116119050264259727e+00
-4.267120386979090085e+01 -4.274477127925011644e+01 -4.191752442458134453e+01 -4.347745127032169421e+01 -6.119203869790901251e+00
-4.267448404355483405e+01 -4.274825900149270552e+01 -4.192071159627201382e+01 -4.348080674345959551e+01 -6.122484043554834443e+00
-4.268872389760258557e+01 -4.275425262071601651e+01 -4.193590366608959386e+01 -4.349272990058751276e+01 -6.136723897602585964e+00
-4.269313991233833860e+01 -4.275890385904891389e+01 -4.194020256147222625e+01 -4.349724403758860092e+01 -6.141139912338339002e+00
-4.269640544410464145e+01 -4.276240101918983072e+01 -4.194337334091511593e+01 -4.350059112371098280e+01 -6.144405444104641845e+00
-4.269977010002480711e+01 -4.276588828302531908e+01 -4.194667165936027686e+01 -4.350400200209841017e+01 -6.147770100024807505e+00
-4.270283254716296995e+01 -4.276916690697333223e+01 -4.194964567940759537e+01 -4.350714057016897129e+01 -6.150832547162970343e+00
-4.270722340012027729e+01 -4.277378951190183898e+01 -4.195392133312665095e+01 -4.351162794627494179e+01 -6.155223400120277688e+00
-4.277480580431003432e+01 -4.280184277959144623e+01 -4.202591151266818770e+01 -4.357392060530163036e+01 -6.222805804310034716e+00
-4.277812179892877964e+01 -4.280532304734731497e+01 -4.202914712815180565e+01 -4.357730432442995294e+01 -6.226121798928780038e+00
-4.278627992293533566e+01 -4.284746056989298779e+01 -4.204185512604587416e+01 -4.359294351504880183e+01 -6.234279922935336060e+00
-4.278975700501563040e+01 -4.285115012175576510e+01 -4.204525593850132026e+01 -4.359650080762878588e+01 -6.237757005015630796e+00
-4.279540650901193999e+01 -4.285689679478267067e+01 -4.205081210720366158e+01 -4.360221094153810384e+01 -6.243406509011940386e+00
-4.279941332138633925e+01 -4.286114717323025047e+01 -4.205473166243126570e+01 -4.360630963064804178e+01 -6.247413321386339646e+00
-4.280826150856553625e+01 -4.287052985883282474e+01 -4.206338827320311680e+01 -4.361535948355474801e+01 -6.256261508565536644e+00
