#a[micron]           a^4 n(a)/nh [grains/H cm^3]
0.0006291302608395231, 1.0890229622637327e-33
0.0006907811197396836, 1.3671068807246833e-33
0.0007821324502675711, 1.621349131306828e-33
0.0009131878250490152, 1.8165997883753286e-33
0.001099251395014004, 1.8165997883753286e-33
0.0012439081136493084, 1.8165997883753286e-33
0.0014976422045148738, 1.922873070608769e-33
0.0018213813514013396, 1.749461372687014e-33
0.0022467445484007365, 1.835894486991175e-33
0.002717670520237902, 1.9657010851277112e-33
0.0033749526749077417, 2.1669082197542446e-33
0.004136859810300502, 2.429858571702261e-33
0.005037849172646032, 2.7577653841934126e-33
0.006135131995208075, 3.1393706622782955e-33
0.007570832471249136, 3.694251299350943e-33
0.009040677317394065, 4.2564501763491396e-33
0.010938660327031143, 4.948750441563662e-33
0.013235771686047755, 5.841015420723519e-33
0.016015274895434157, 6.89415672663215e-33
0.019251882346261438, 8.137180532469803e-33
0.022742943900274187, 9.769766647361048e-33
0.02711548151167485, 1.3474311689358524e-32
0.029318870600266, 1.6681005372000556e-32
0.03152117942009763, 2.4449694376371896e-32
0.033930144152335445, 3.536902686671854e-32
0.03585403984651704, 4.554521705591883e-32
0.03853554892514375, 6.077671983962617e-32
0.04077183996859899, 7.848955409779894e-32
0.04383017485040603, 1.0467237651295373e-31
0.046779006583280845, 1.4224712193404907e-31
0.04999644520719795, 1.9039086110410811e-31
0.053431675803075396, 2.4990022512145913e-31
0.056728721846579504, 3.259601881671233e-31
0.06062381494772726, 4.221846264575663e-31
0.06608673060842782, 5.823485378476008e-31
0.07199237789207782, 8.129802812961424e-31
0.0800580901605744, 1.1615076926554753e-30
0.08648133819154656, 1.665946187508507e-30
0.09520731516806405, 2.3096822222506845e-30
0.10517065287533048, 3.321147340275991e-30
0.11539334222029217, 4.484205329334889e-30
0.12972804987832623, 5.626815094349313e-30
0.1488475345570945, 6.331844537548291e-30
0.16552689770464382, 7.293972115931739e-30
0.19247536036387222, 7.834839107233128e-30
0.22381755779598955, 8.580587849187598e-30
0.25385821617666704, 8.040396064119982e-30
0.28724615466028813, 6.038595506771464e-30
0.3271496626480921, 4.48235217756324e-30
0.372582697653275, 3.2907428418783476e-30
0.4215712025619834, 2.446573206816476e-30
0.4738649804344187, 1.796325225377604e-30
0.4954544444256727, 1.3287913432286844e-30
0.5302473776141088, 1.0492801074793035e-30
0.5715023818451498, 7.99302280479235e-31
0.6014864001236216, 5.432217864027387e-31
0.6436007546275405, 3.865909607120913e-31
0.6732557621315535, 3.0181613142048436e-31
0.7157528639114439, 2.205582694233116e-31
0.7683050858277191, 1.523699801767792e-31
0.8119355306230145, 1.3228899942052844e-31
0.8307361074919352, 1.0288348789230437e-31
0.9102308385466571, 6.91044751491578e-32
0.9667948484616431, 4.385057662800763e-32
0.9961915690009546, 3.3000347911252887e-32
1.0264821370611144, 2.4834860702109153e-32
1.057693731299331, 1.868981223324758e-32
1.1236358049072563, 1.255351749317482e-32
1.1598473192873546, 9.306409727433325e-33
1.2379749964061555, 6.538240766238003e-33
1.2908216488167947, 4.239379292680942e-33
1.3431742575561516, 2.9601783343207828e-33
1.4064644617065116, 2.0859640643291102e-33
1.4894121740552193, 1.4053567981350002e-33
1.5958954326794879, 1.240746101666178e-33

