# V, U, I, B, M_V
-4.705922890210083409e+01 -4.739011207199331466e+01 -4.626101486502915350e+01 -4.791947297882082779e+01 -1.050722890210083449e+01
-4.491129941408086523e+01 -4.535589814855331525e+01 -4.405275573812244261e+01 -4.579448774706151681e+01 -8.359299414080865631e+00
-4.491795422268835836e+01 -4.536256126367631936e+01 -4.405940731902266094e+01 -4.580114316864612078e+01 -8.365954222688358755e+00
-4.492517931390975150e+01 -4.537009984320106781e+01 -4.406655069942989655e+01 -4.580843940475273257e+01 -8.373179313909751897e+00
-4.493010085663057396e+01 -4.537538883311242444e+01 -4.407138138122643767e+01 -4.581344269808158742e+01 -8.378100856630574356e+00
-4.493476667220075171e+01 -4.538040135431759836e+01 -4.407596142958806240e+01 -4.581818566935069015e+01 -8.382766672200752112e+00
-4.494199882647770039e+01 -4.538794335808208302e+01 -4.408311276330540096e+01 -4.582548818176568517e+01 -8.389998826477700788e+00
-4.494639201310442900e+01 -4.539266018895268218e+01 -4.408742584465912984e+01 -4.582995341959534130e+01 -8.394392013104429395e+00
-4.495222272838815769e+01 -4.539865973728606718e+01 -4.409321288516460413e+01 -4.583582168176082661e+01 -8.400222728388158089e+00
-4.495688631126668611e+01 -4.540366457307314363e+01 -4.409779196367060905e+01 -4.584056126343756432e+01 -8.404886311266686505e+00
-4.496346143592720068e+01 -4.541050407506148190e+01 -4.410429765755274900e+01 -4.584719660088293125e+01 -8.411461435927201080e+00
-4.505988455886545552e+01 -4.547856184418505876e+01 -4.420679641961459083e+01 -4.593775883467386478e+01 -8.507884558865455915e+00
-4.506467574953362742e+01 -4.548358949045100985e+01 -4.421152874007826483e+01 -4.594260261786943289e+01 -8.512675749533627823e+00
-4.507254705489232549e+01 -4.549155582210072879e+01 -4.421937386388024294e+01 -4.595049498246928010e+01 -8.520547054892325889e+00
-4.507839248313565861e+01 -4.549750793570008511e+01 -4.422519078907124879e+01 -4.595636424524893471e+01 -8.526392483135659006e+00
-4.508823691764915509e+01 -4.550777855826378726e+01 -4.423493347147316967e+01 -4.596630348849706849e+01 -8.536236917649155487e+00
-4.509484764269189583e+01 -4.551461001229219505e+01 -4.424148707130523661e+01 -4.597296387557916830e+01 -8.542847642691896226e+00
-4.510183321258644895e+01 -4.554021203947211660e+01 -4.425006261724385581e+01 -4.598620538483853437e+01 -8.549833212586449349e+00
-4.511089602592118553e+01 -4.554978493883693602e+01 -4.425902508203509456e+01 -4.599539262926743532e+01 -8.558896025921185924e+00
-4.511677488662209612e+01 -4.555579866245643927e+01 -4.426487740313714880e+01 -4.600130510002269801e+01 -8.564774886622096517e+00
-4.512311245795223158e+01 -4.556235034141107576e+01 -4.427116276953618978e+01 -4.600769274228611749e+01 -8.571112457952231978e+00
-4.513235342216263746e+01 -4.557210368808915746e+01 -4.428030292213126984e+01 -4.601705878532359861e+01 -8.580353422162637855e+00
-4.514120353083244197e+01 -4.558144021235768406e+01 -4.428905727548833937e+01 -4.602602767527859839e+01 -8.589203530832442368e+00
-4.514765872252809942e+01 -4.558809786202665748e+01 -4.429546177945056940e+01 -4.603252998187799960e+01 -8.595658722528099815e+00
-4.515654781787632288e+01 -4.559746958409546380e+01 -4.430425588063869213e+01 -4.604153700895231083e+01 -8.604547817876323279e+00
-4.526626768031925963e+01 -4.567228495361731433e+01 -4.442225735033631651e+01 -4.614427953717193986e+01 -8.714267680319260023e+00
-4.527233022662034045e+01 -4.567851029088976134e+01 -4.442828082612663820e+01 -4.615037949164167941e+01 -8.720330226620340852e+00
-4.528193990128453095e+01 -4.568844112402639723e+01 -4.443783586393838192e+01 -4.616007144582460597e+01 -8.729939901284531345e+00
-4.529428657896328758e+01 -4.570119614418339893e+01 -4.445011304533419860e+01 -4.617252276535991484e+01 -8.742286578963287980e+00
-4.530985012408515189e+01 -4.571722567356661671e+01 -4.446558567387113925e+01 -4.618820139888669729e+01 -8.757850124085152288e+00
-4.524529398413584147e+01 -4.569020679704160415e+01 -4.439220027854955219e+01 -4.613125751729218393e+01 -8.693293984135841868e+00
-4.549193485592432040e+01 -4.590463192724007513e+01 -4.464676377713905708e+01 -4.637165457113762557e+01 -8.939934855924320800e+00
-4.609997028774650829e+01 -4.630753096434617078e+01 -4.531496764334811900e+01 -4.694034639086612515e+01 -9.547970287746508689e+00
-4.650024157543680303e+01 -4.546087047535267089e+01 -4.666629943298961081e+01 -4.653303279420751437e+01 -9.948241575436803430e+00
-4.650901552532985761e+01 -4.546880992482746819e+01 -4.667529815560234852e+01 -4.654139100658707662e+01 -9.957015525329858008e+00
-4.684671508493075720e+01 -4.622444478243070876e+01 -4.675458011065707353e+01 -4.718222711159940275e+01 -1.029471508493075760e+01
-4.708630940457136660e+01 -4.649063532196433357e+01 -4.662259118316423212e+01 -4.765201901050798483e+01 -1.053430940457136700e+01
-4.708368773681069541e+01 -4.667923352064995157e+01 -4.647423186254005145e+01 -4.781063721010184508e+01 -1.053168773681069581e+01
-4.705261249488663822e+01 -4.676884263032705746e+01 -4.643691843697483534e+01 -4.781137879241170907e+01 -1.050061249488663861e+01
-4.697376503353771682e+01 -4.679115391541833446e+01 -4.627692779870911721e+01 -4.775211552483216337e+01 -1.042176503353771722e+01
-4.696188148374771743e+01 -4.681533023797172888e+01 -4.625595676016301638e+01 -4.774548995169756438e+01 -1.040988148374771782e+01
-4.682219183113726046e+01 -4.681389990770884424e+01 -4.610932721157076486e+01 -4.762638019585860860e+01 -1.027019183113726086e+01
-4.672782711281335821e+01 -4.679688152369681831e+01 -4.600739848728701276e+01 -4.754546266043070091e+01 -1.017582711281335861e+01
-4.675442114142833816e+01 -4.682299828066452108e+01 -4.603417564388155370e+01 -4.757199062967303149e+01 -1.020242114142833856e+01
-4.659568461732881417e+01 -4.675983033530550870e+01 -4.586352037451619168e+01 -4.743301300640519003e+01 -1.004368461732881457e+01
-4.661316637330717327e+01 -4.677715774316135366e+01 -4.588110448782753537e+01 -4.745047979634816215e+01 -1.006116637330717367e+01
-4.669172602756921719e+01 -4.683971661802134179e+01 -4.593749747348341828e+01 -4.751881485129212024e+01 -1.013972602756921759e+01
-4.671551904015277046e+01 -4.686314383789016347e+01 -4.596142312209779135e+01 -4.754254782395997836e+01 -1.016351904015277086e+01
-4.664890269586492622e+01 -4.684375305203396778e+01 -4.588418495594026325e+01 -4.748400303391888144e+01 -1.009690269586492661e+01
-4.667069872670295183e+01 -4.686527056416893089e+01 -4.590611074790017909e+01 -4.750575299786896011e+01 -1.011869872670295223e+01
-4.668777361377994595e+01 -4.688223881422217687e+01 -4.592324717175451099e+01 -4.752281138608529432e+01 -1.013577361377994634e+01
-4.670636619658127131e+01 -4.690059992564510338e+01 -4.594194734116126710e+01 -4.754136567499732280e+01 -1.015436619658127171e+01
-4.673855291650622235e+01 -4.693241773604998457e+01 -4.597430221393086924e+01 -4.757349116275715772e+01 -1.018655291650622274e+01
-4.684589925346014638e+01 -4.699184263949292983e+01 -4.609247341618672067e+01 -4.767265903364838664e+01 -1.029389925346014678e+01
-4.701061854766884807e+01 -4.707436053300044421e+01 -4.629215042645491707e+01 -4.782750878567719610e+01 -1.045861854766884846e+01
-4.407842270386900196e+01 -4.440422979490566036e+01 -4.324717597573238947e+01 -4.493633633857516685e+01 -7.526422703869002362e+00
-4.407842270386900196e+01 -4.440422979490566036e+01 -4.324717597573238947e+01 -4.493633633857516685e+01 -7.526422703869002362e+00
-4.408260945425539035e+01 -4.440803857645084918e+01 -4.325144253229795055e+01 -4.494044298697824047e+01 -7.530609454255390744e+00
-4.417658554518488501e+01 -4.447103509821725709e+01 -4.335180514464643409e+01 -4.502811081863870868e+01 -7.624585545184885405e+00
-4.417658554518488501e+01 -4.447103509821725709e+01 -4.335180514464643409e+01 -4.502811081863870868e+01 -7.624585545184885405e+00
-4.418155695320269416e+01 -4.447627645217812642e+01 -4.335671242822525073e+01 -4.503313847856705365e+01 -7.629556953202694558e+00
-4.418155695320269416e+01 -4.447627645217812642e+01 -4.335671242822525073e+01 -4.503313847856705365e+01 -7.629556953202694558e+00
-4.418914337557187366e+01 -4.448410050649307124e+01 -4.336423840357038983e+01 -4.504077464822410093e+01 -7.637143375571874060e+00
-4.418914337557187366e+01 -4.448410050649307124e+01 -4.336423840357038983e+01 -4.504077464822410093e+01 -7.637143375571874060e+00
-4.419456692093660166e+01 -4.448981581864886437e+01 -4.336959261966789825e+01 -4.504625901445355396e+01 -7.642566920936602060e+00
-4.419456692093660166e+01 -4.448981581864886437e+01 -4.336959261966789825e+01 -4.504625901445355396e+01 -7.642566920936602060e+00
-4.419456692093660166e+01 -4.448981581864886437e+01 -4.336959261966789825e+01 -4.504625901445355396e+01 -7.642566920936602060e+00
-4.420189197305827378e+01 -4.449737127764236533e+01 -4.337685917820842718e+01 -4.505363231147460112e+01 -7.649891973058274175e+00
-4.420326880831652971e+01 -4.449853132877248640e+01 -4.337828326554301839e+01 -4.505496339606907696e+01 -7.651268808316530112e+00
-4.420842792501485263e+01 -4.450396649739236210e+01 -4.338337680233176741e+01 -4.506018007189658903e+01 -7.656427925014853031e+00
-4.420842792501485263e+01 -4.450396649739236210e+01 -4.338337680233176741e+01 -4.506018007189658903e+01 -7.656427925014853031e+00
-4.421348952665643139e+01 -4.450929759366469796e+01 -4.338837436192861929e+01 -4.506529787659202668e+01 -7.661489526656431792e+00
-4.421612021431076300e+01 -4.451182286782865560e+01 -4.339103459927478923e+01 -4.506790709465187206e+01 -7.664120214310763401e+00
-4.422091207136222835e+01 -4.451686912996588319e+01 -4.339576596978049849e+01 -4.507275201159379918e+01 -7.668912071362228744e+00
-4.422091207136222835e+01 -4.451686912996588319e+01 -4.339576596978049849e+01 -4.507275201159379918e+01 -7.668912071362228744e+00
-4.422589012893595850e+01 -4.452211022912039340e+01 -4.340068146897348811e+01 -4.507778494067213870e+01 -7.673890128935958899e+00
-4.422841719973391861e+01 -4.452460448066601373e+01 -4.340321251727961283e+01 -4.508030537601322862e+01 -7.676417199733919006e+00
-4.423343500980769250e+01 -4.452988631037379719e+01 -4.340816753728063304e+01 -4.508537826989460484e+01 -7.681435009807692893e+00
-4.423480418812657433e+01 -4.453103887777732695e+01 -4.340958401099874919e+01 -4.508670170460661808e+01 -7.682804188126574729e+00
-4.423957241266201379e+01 -4.453605780130787650e+01 -4.341429262891912799e+01 -4.509152223778524871e+01 -7.687572412662014187e+00
-4.423957241266201379e+01 -4.453605780130787650e+01 -4.341429262891912799e+01 -4.509152223778524871e+01 -7.687572412662014187e+00
-4.424695264590758370e+01 -4.454366701775738591e+01 -4.342161480485196279e+01 -4.509895045775941469e+01 -7.694952645907584099e+00
-4.424695264590758370e+01 -4.454366701775738591e+01 -4.342161480485196279e+01 -4.509895045775941469e+01 -7.694952645907584099e+00
-4.425150034515040431e+01 -4.454845173725550467e+01 -4.342610613422941412e+01 -4.510354762775783399e+01 -7.699500345150404712e+00
-4.425150034515040431e+01 -4.454845173725550467e+01 -4.342610613422941412e+01 -4.510354762775783399e+01 -7.699500345150404712e+00
-4.425852906883071114e+01 -4.455569764798023868e+01 -4.343307982230949449e+01 -4.511062187802519219e+01 -7.706529068830711537e+00
-4.425852906883071114e+01 -4.455569764798023868e+01 -4.343307982230949449e+01 -4.511062187802519219e+01 -7.706529068830711537e+00
-4.426336721694983112e+01 -4.456078579468339740e+01 -4.343785849752185868e+01 -4.511551222240775161e+01 -7.711367216949831516e+00
-4.426793391131867139e+01 -4.456558738869077985e+01 -4.344236929546750048e+01 -4.512012796925370139e+01 -7.715933911318671790e+00
-4.426933741892747776e+01 -4.456676755053016592e+01 -4.344382168068374739e+01 -4.512148427390863503e+01 -7.717337418927478154e+00
-4.427655184126085430e+01 -4.457410541838705598e+01 -4.345101152394051525e+01 -4.512872499933087767e+01 -7.724551841260854701e+00
-4.427655184126085430e+01 -4.457410541838705598e+01 -4.345101152394051525e+01 -4.512872499933087767e+01 -7.724551841260854701e+00
-4.428136887330084193e+01 -4.457916956857321367e+01 -4.345576974030067419e+01 -4.513359364082852210e+01 -7.729368873300842324e+00
-4.428136887330084193e+01 -4.457916956857321367e+01 -4.345576974030067419e+01 -4.513359364082852210e+01 -7.729368873300842324e+00
-4.428807608552606467e+01 -4.458606820961513506e+01 -4.346242793137336946e+01 -4.514034103072909687e+01 -7.736076085526065071e+00
-4.429257440818771840e+01 -4.459079543028725112e+01 -4.346687176226388516e+01 -4.514488717181642130e+01 -7.740574408187718802e+00
-4.429257440818771840e+01 -4.459079543028725112e+01 -4.346687176226388516e+01 -4.514488717181642130e+01 -7.740574408187718802e+00
-4.429720736069409526e+01 -4.459566309209704826e+01 -4.347144882478328043e+01 -4.514956916505096274e+01 -7.745207360694095655e+00
-4.430497408416592009e+01 -4.460342310793901532e+01 -4.347921020832208683e+01 -4.515733418113754283e+01 -7.752974084165920488e+00
-4.430497408416592009e+01 -4.460342310793901532e+01 -4.347921020832208683e+01 -4.515733418113754283e+01 -7.752974084165920488e+00
-4.430945130147519251e+01 -4.460812617635461663e+01 -4.348363365948912218e+01 -4.516185859728075513e+01 -7.757451301475192906e+00
-4.430945130147519251e+01 -4.460812617635461663e+01 -4.348363365948912218e+01 -4.516185859728075513e+01 -7.757451301475192906e+00
-4.431588432332485183e+01 -4.461474229427560090e+01 -4.349001991049220806e+01 -4.516833006723847177e+01 -7.763884323324852232e+00
-4.432011374150427940e+01 -4.461918341934394050e+01 -4.349419891879028910e+01 -4.517260374061740436e+01 -7.768113741504279801e+00
-4.432011374150427940e+01 -4.461918341934394050e+01 -4.349419891879028910e+01 -4.517260374061740436e+01 -7.768113741504279801e+00
-4.432456537224710047e+01 -4.462385694665950808e+01 -4.349859770030456474e+01 -4.517710176393734400e+01 -7.772565372247100868e+00
-4.433107693039913499e+01 -4.463054144638480381e+01 -4.350506466122074301e+01 -4.518364967595842074e+01 -7.779076930399135392e+00
-4.444008546225852285e+01 -4.469792643548060340e+01 -4.362272586838820132e+01 -4.528414412133705014e+01 -7.888085462258523251e+00
-4.444153996519393246e+01 -4.469917240549568760e+01 -4.362423290724034075e+01 -4.528555607314885378e+01 -7.889539965193932858e+00
-4.444619274774694162e+01 -4.470393060881175984e+01 -4.362885928637400212e+01 -4.529023037500421367e+01 -7.894192747746942018e+00
-4.445235638939909961e+01 -4.471023319416833175e+01 -4.363498812363783230e+01 -4.529642238146132627e+01 -7.900356389399100010e+00
-4.445650290991002862e+01 -4.471447273472865902e+01 -4.363911134018948701e+01 -4.530058789326005098e+01 -7.904502909910029018e+00
-4.445650290991002862e+01 -4.471447273472865902e+01 -4.363911134018948701e+01 -4.530058789326005098e+01 -7.904502909910029018e+00
-4.446098463453764538e+01 -4.471905459153855844e+01 -4.364356797629166351e+01 -4.530509006265978655e+01 -7.908984634537645775e+00
-4.446645684245842745e+01 -4.474544999898881059e+01 -4.365160101844565332e+01 -4.531813079796174293e+01 -7.914456842458427843e+00
-4.447069797012012060e+01 -4.474982646700378552e+01 -4.365582410573804850e+01 -4.532240674239119471e+01 -7.918697970120120999e+00
-4.447494308593687151e+01 -4.475420650526568522e+01 -4.366005123435418511e+01 -4.532668657067611662e+01 -7.922943085936871910e+00
-4.447494308593687151e+01 -4.475420650526568522e+01 -4.366005123435418511e+01 -4.532668657067611662e+01 -7.922943085936871910e+00
-4.448185813249758525e+01 -4.476109773699565864e+01 -4.366696149922407244e+01 -4.533359407902801053e+01 -7.929858132497585643e+00
-4.448621859780242715e+01 -4.476559632387724719e+01 -4.367130358042626881e+01 -4.533799008830573740e+01 -7.934218597802427553e+00
-4.449030668774624075e+01 -4.476981338894943008e+01 -4.367537450127493059e+01 -4.534211137152288984e+01 -7.938306687746241153e+00
-4.449429133222808730e+01 -4.477392326381305310e+01 -4.367934247294865457e+01 -4.534612824832532141e+01 -7.942291332228087697e+00
-4.450045002858880139e+01 -4.478021719831650671e+01 -4.368546830387037971e+01 -4.535231557836124239e+01 -7.948450028588801786e+00
-4.450470294377720393e+01 -4.478460270805572918e+01 -4.368970361878414366e+01 -4.535660265180151640e+01 -7.952702943777204325e+00
-4.450919523812505219e+01 -4.478923447976881533e+01 -4.369417739662171130e+01 -4.536113088085492961e+01 -7.957195238125052583e+00
-4.451348909504949347e+01 -4.479366109796214346e+01 -4.369845362613731510e+01 -4.536545894534506118e+01 -7.961489095049493869e+00
-4.452026129962222001e+01 -4.480051933476378423e+01 -4.370521178109297011e+01 -4.537225021669280522e+01 -7.968261299622220406e+00
-4.452590246385183548e+01 -4.480613899371326170e+01 -4.371086191832964829e+01 -4.537789033170781039e+01 -7.973902463851835876e+00
