# V, U, I, B, M_V
-4.511910207928319494e+01 -4.550815952359020145e+01 -4.429571824151656756e+01 -4.598747618808304338e+01 -8.567102079283195337e+00
-4.512924484494894273e+01 -4.551899228865589464e+01 -4.430562885773930759e+01 -4.599781730748507158e+01 -8.577244844948943125e+00
-4.513474924035808300e+01 -4.552488413790157296e+01 -4.431101476013228080e+01 -4.600342762225839977e+01 -8.582749240358083398e+00
-4.514450905239232270e+01 -4.553529952076073073e+01 -4.432055380149510171e+01 -4.601337590606757288e+01 -8.592509052392323099e+00
-4.515595089230188819e+01 -4.554760997424082802e+01 -4.433171648896289696e+01 -4.602505535364771561e+01 -8.603950892301888587e+00
-4.523556193871442588e+01 -4.560448932256502985e+01 -4.441565121737261279e+01 -4.610051121542964836e+01 -8.683561938714426276e+00
-4.524543594165066906e+01 -4.561473768588554378e+01 -4.442536786709561625e+01 -4.611050861979894933e+01 -8.693435941650669463e+00
-4.525368299985935749e+01 -4.562347653857071350e+01 -4.443345039545988584e+01 -4.611889606623294924e+01 -8.701682999859357892e+00
-4.526596718928171725e+01 -4.563641146327150011e+01 -4.444550834975161990e+01 -4.613137285860216252e+01 -8.713967189281717651e+00
-4.527685094367770091e+01 -4.564793134769072935e+01 -4.445617905073855525e+01 -4.614243827993539071e+01 -8.724850943677701309e+00
-4.528762598816851437e+01 -4.567567368683334195e+01 -4.446855276681414182e+01 -4.615699320388487337e+01 -8.735625988168514766e+00
-4.532560572724354131e+01 -4.570233912121639719e+01 -4.450863087621645064e+01 -4.619295423295195491e+01 -8.773605727243541708e+00
-4.534001454937576625e+01 -4.571767453183650076e+01 -4.452277116377584321e+01 -4.620761558005567338e+01 -8.788014549375766649e+00
-4.536475825247029547e+01 -4.574411459669511260e+01 -4.454709602531293910e+01 -4.623281157535767250e+01 -8.812758252470295872e+00
-4.578570355288304938e+01 -4.604158882667783814e+01 -4.499458824064583951e+01 -4.663363270966566176e+01 -9.233703552883049781e+00
-4.575257825811520718e+01 -4.499022792235744816e+01 -4.632415985617234355e+01 -4.585427833510117779e+01 -9.200578258115207575e+00
-4.568558477146129349e+01 -4.499945469878690574e+01 -4.622660441483675697e+01 -4.584218891948207641e+01 -9.133584771461293883e+00
-4.567198441026199163e+01 -4.505662230892262698e+01 -4.616360177263668874e+01 -4.588498508573756141e+01 -9.119984410261992025e+00
-4.577454109606362920e+01 -4.508902379218938705e+01 -4.609931200083673275e+01 -4.596605976978792540e+01 -9.222541096063629595e+00
-4.569590191339451479e+01 -4.508486731500398292e+01 -4.598451489338728493e+01 -4.593183456289701638e+01 -9.143901913394515191e+00
-4.566013124630166686e+01 -4.509106723350691226e+01 -4.592694548911610752e+01 -4.592140987521320028e+01 -9.108131246301667261e+00
-4.564646640480545159e+01 -4.509329622184134223e+01 -4.590471177947285497e+01 -4.591741801901059006e+01 -9.094466404805451987e+00
-4.608510129039186154e+01 -4.529808638949358368e+01 -4.610789309726993679e+01 -4.627041110986873207e+01 -9.533101290391861937e+00
-4.649739320340547266e+01 -4.594519025101983800e+01 -4.617636624596159578e+01 -4.694998409101199144e+01 -9.945393203405473059e+00
-4.665933340952703645e+01 -4.626790224559479725e+01 -4.606046033001000239e+01 -4.735706206411152408e+01 -1.010733340952703685e+01
-4.669039607595946961e+01 -4.617269313136461761e+01 -4.614511616820949769e+01 -4.730729502649643337e+01 -1.013839607595947001e+01
-4.666593869650704818e+01 -4.612993547343208434e+01 -4.620791038474744994e+01 -4.721654160895987218e+01 -1.011393869650704858e+01
-4.643353882153931522e+01 -4.577615613309883713e+01 -4.633500633100556598e+01 -4.673545764231064936e+01 -9.881538821539315620e+00
-4.585053214799817312e+01 -4.513287979793158655e+01 -4.638964050084150870e+01 -4.599300253834269370e+01 -9.298532147998173514e+00
-4.483089889349750479e+01 -4.509588374489464968e+01 -4.403567548165668910e+01 -4.567336752528646571e+01 -8.278898893497505185e+00
-4.493752711995786342e+01 -4.516391905006004492e+01 -4.414844078262925109e+01 -4.577403449790761414e+01 -8.385527119957863817e+00
-4.494395306268530987e+01 -4.517071154036096914e+01 -4.415475447745300386e+01 -4.578056926025667650e+01 -8.391953062685310272e+00
-4.495360006618714266e+01 -4.520346507736971375e+01 -4.416747704729237967e+01 -4.579521693132947746e+01 -8.401600066187143057e+00
-4.496030851963242014e+01 -4.521065019395906859e+01 -4.417407000567959585e+01 -4.580206452009590379e+01 -8.408308519632420541e+00
-4.497355136119162466e+01 -4.522475258903809703e+01 -4.418707633994169726e+01 -4.581556385592907077e+01 -8.421551361191625062e+00
-4.498343253303788458e+01 -4.523501733879748343e+01 -4.419682664196531618e+01 -4.582557948480739896e+01 -8.431432533037884980e+00
-4.500187765288004726e+01 -4.525466785321943064e+01 -4.421495410682290839e+01 -4.584438152472400674e+01 -8.449877652880047663e+00
-4.498835007692353116e+01 -4.526650301261773990e+01 -4.418914660059485300e+01 -4.583440879691855230e+01 -8.436350076923531560e+00
-4.565517369858693542e+01 -4.555085783691160373e+01 -4.493141308755045316e+01 -4.644681765761274050e+01 -9.103173698586935814e+00
-4.546053507965556406e+01 -4.429350974796528817e+01 -4.592534798357859671e+01 -4.542982343891920749e+01 -8.908535079655564459e+00
-4.541663351181426123e+01 -4.429279511828843852e+01 -4.586868129222752088e+01 -4.540771658332900529e+01 -8.864633511814261624e+00
-4.537332816798564039e+01 -4.428634719935794095e+01 -4.581383938988849991e+01 -4.538346026192649418e+01 -8.821328167985640789e+00
-4.529794136912477853e+01 -4.428023888068264569e+01 -4.571550641090861689e+01 -4.534451577285780388e+01 -8.745941369124778930e+00
-4.524069229778960022e+01 -4.427713722314452127e+01 -4.563895546604199183e+01 -4.531646050441695195e+01 -8.688692297789600616e+00
-4.516458750145579870e+01 -4.426749192421215895e+01 -4.553702561178040753e+01 -4.527735141025075194e+01 -8.612587501455799099e+00
-4.510372469697918518e+01 -4.426486214485328219e+01 -4.545187986999933116e+01 -4.524950315076096530e+01 -8.551724696979185580e+00
-4.516870955381765640e+01 -4.430754865580649948e+01 -4.535638349215962251e+01 -4.531126262296819363e+01 -8.616709553817656797e+00
-4.515502827735826230e+01 -4.430964907577567402e+01 -4.533676338280582740e+01 -4.530626895970669921e+01 -8.603028277358262699e+00
-4.516928422127811871e+01 -4.431643933089788590e+01 -4.535413763918386110e+01 -4.531610225929340174e+01 -8.617284221278119105e+00
-4.537169063512120459e+01 -4.440907311415969616e+01 -4.546574480890662784e+01 -4.548186267483948342e+01 -8.819690635121204991e+00
-4.567131048492471734e+01 -4.473685955248147650e+01 -4.570898664294308134e+01 -4.582922127609712248e+01 -9.119310484924717741e+00
-4.595843025508843027e+01 -4.527209123513195266e+01 -4.574418737436414517e+01 -4.631791741100079207e+01 -9.406430255088430670e+00
-4.610712215986193030e+01 -4.550945499145854001e+01 -4.568735983282601154e+01 -4.661331011332043772e+01 -9.555122159861930697e+00
-4.606729714231093453e+01 -4.539961178815322285e+01 -4.577282496260743727e+01 -4.648476449279502987e+01 -9.515297142310934930e+00
-4.601698476632374479e+01 -4.531908255708999889e+01 -4.580676019341169791e+01 -4.637119202260602435e+01 -9.464984766323745191e+00
-4.597700228042465653e+01 -4.524093270722710258e+01 -4.583784244013940423e+01 -4.628254425974063224e+01 -9.425002280424656931e+00
-4.573397023726604971e+01 -4.465777407985009972e+01 -4.582270221876520822e+01 -4.580631607240667336e+01 -9.181970237266050106e+00
-4.562334067499621426e+01 -4.450654653275761063e+01 -4.576321292375703109e+01 -4.565489619930978904e+01 -9.071340674996214659e+00
-4.533985953819598080e+01 -4.434397372631750045e+01 -4.575417345796046931e+01 -4.539456251279662524e+01 -8.787859538195981202e+00
-4.408962514284645806e+01 -4.424339812459005827e+01 -4.332715846323652187e+01 -4.490555426282368501e+01 -7.537625142846458459e+00
-4.408962514284645806e+01 -4.424339812459005827e+01 -4.332715846323652187e+01 -4.490555426282368501e+01 -7.537625142846458459e+00
-4.409562579808591920e+01 -4.424984374779369034e+01 -4.333295359989820383e+01 -4.491172216792195115e+01 -7.543625798085919598e+00
-4.421193617341253912e+01 -4.431537822573624652e+01 -4.345489795887318962e+01 -4.502183120066263911e+01 -7.659936173412539517e+00
-4.421193617341253912e+01 -4.431537822573624652e+01 -4.345489795887318962e+01 -4.502183120066263911e+01 -7.659936173412539517e+00
-4.421618863381453224e+01 -4.432000411636320791e+01 -4.345900953068551331e+01 -4.502620326774474790e+01 -7.664188633814532636e+00
-4.422040609418117896e+01 -4.432459036556586796e+01 -4.346308778805596518e+01 -4.503053887563637403e+01 -7.668406094181179355e+00
-4.422284947452597237e+01 -4.432685243133328612e+01 -4.346554573497645180e+01 -4.503295824557787341e+01 -7.670849474525972767e+00
-4.422687259933836401e+01 -4.433122663200493463e+01 -4.346943650542946358e+01 -4.503709372628630803e+01 -7.674872599338364410e+00
-4.423093046781864501e+01 -4.433562061585899983e+01 -4.347338285523217394e+01 -4.504125321219449063e+01 -7.678930467818645411e+00
-4.423527190739185500e+01 -4.434018836162357502e+01 -4.347762197940785001e+01 -4.504566781829928601e+01 -7.683271907391855393e+00
-4.423904540715840028e+01 -4.434428775097190112e+01 -4.348127248511395493e+01 -4.504954569112996410e+01 -7.687045407158400678e+00
-4.424050398398982509e+01 -4.434571232714929323e+01 -4.348270735496150508e+01 -4.505101856751227274e+01 -7.688503983989825485e+00
-4.424460185423517089e+01 -4.435016284890987492e+01 -4.348667221255737303e+01 -4.505522930598156961e+01 -7.692601854235171288e+00
-4.424840332505669949e+01 -4.435429017414494979e+01 -4.349035072512337763e+01 -4.505913509061337408e+01 -7.696403325056699884e+00
-4.425202884236260559e+01 -4.435822531174321171e+01 -4.349385936287038845e+01 -4.506285974451984089e+01 -7.700028842362605985e+00
-4.425641603799373058e+01 -4.436283347071913852e+01 -4.349813403056557348e+01 -4.506733291521164375e+01 -7.704416037993730981e+00
-4.425794883553058412e+01 -4.436432892036661713e+01 -4.349964262230888323e+01 -4.506888014606551707e+01 -7.705948835530584518e+00
-4.426195774528626714e+01 -4.436804962236229244e+01 -4.350529546789300639e+01 -4.507225569467794912e+01 -7.709957745286267539e+00
-4.426535412270713010e+01 -4.437173538976352205e+01 -4.350857814168974613e+01 -4.507574634533796853e+01 -7.713354122707130500e+00
-4.426909091261269680e+01 -4.437578944184575391e+01 -4.351219022824295735e+01 -4.507958650774841658e+01 -7.717090912612697196e+00
-4.427245583661914452e+01 -4.437943904398451878e+01 -4.351544321319002506e+01 -4.508304420484171260e+01 -7.720455836619144918e+00
-4.427738843125489154e+01 -4.438460242643246545e+01 -4.352023981921524864e+01 -4.508808217831406751e+01 -7.725388431254891941e+00
-4.434292587591257018e+01 -4.441629748833551616e+01 -4.358933414338235224e+01 -4.514910224894460100e+01 -7.790925875912570575e+00
-4.434601069543920460e+01 -4.441957810489842728e+01 -4.359233125022964828e+01 -4.515225809596999795e+01 -7.794010695439204994e+00
-4.434929086920313779e+01 -4.442306582714101637e+01 -4.359551842192032467e+01 -4.515561356910791346e+01 -7.797290869203138186e+00
-4.436353072325089641e+01 -4.442905944636432736e+01 -4.361071049173790470e+01 -4.516753672623582361e+01 -7.811530723250896813e+00
-4.436794673798665656e+01 -4.443371068469722474e+01 -4.361500938712053710e+01 -4.517205086323691177e+01 -7.815946737986656956e+00
-4.437121226975294519e+01 -4.443720784483814157e+01 -4.361818016656342678e+01 -4.517539794935928654e+01 -7.819212269752945588e+00
-4.437457692567311085e+01 -4.444069510867362283e+01 -4.362147848500858061e+01 -4.517880882774672102e+01 -7.822576925673111248e+00
-4.437763937281127369e+01 -4.444397373262163597e+01 -4.362445250505590622e+01 -4.518194739581727504e+01 -7.825639372811274086e+00
-4.438203022576858103e+01 -4.444859633755014983e+01 -4.362872815877495469e+01 -4.518643477192324553e+01 -7.830030225768581431e+00
-4.444961262995833806e+01 -4.447664960523975708e+01 -4.370071833831649144e+01 -4.524872743094994121e+01 -7.897612629958338459e+00
-4.445292862457709759e+01 -4.448012987299562582e+01 -4.370395395380011649e+01 -4.525211115007826379e+01 -7.900928624577097992e+00
-4.446108674858364651e+01 -4.452226739554129153e+01 -4.371666195169417790e+01 -4.526775034069711978e+01 -7.909086748583646909e+00
-4.446456383066394125e+01 -4.452595694740406884e+01 -4.372006276414963111e+01 -4.527130763327710383e+01 -7.912563830663941644e+00
-4.447021333466025084e+01 -4.453170362043097441e+01 -4.372561893285197243e+01 -4.527701776718640758e+01 -7.918213334660251235e+00
-4.447422014703464299e+01 -4.453595399887856132e+01 -4.372953848807958366e+01 -4.528111645629635262e+01 -7.922220147034643389e+00
-4.448306833421384709e+01 -4.454533668448113559e+01 -4.373819509885142054e+01 -4.529016630920305886e+01 -7.931068334213847493e+00
-4.448979261272171470e+01 -4.455247210825298509e+01 -4.374478616771530426e+01 -4.529704713976832409e+01 -7.937792612721715102e+00
-4.449894851185474920e+01 -4.456217259616332171e+01 -4.375374652443130685e+01 -4.530640861186207502e+01 -7.946948511854749597e+00
-4.451631393310910312e+01 -4.458050635821727070e+01 -4.377073810283371813e+01 -4.532414776835728532e+01 -7.964313933109103516e+00
-4.449574369018990438e+01 -4.460205970140538057e+01 -4.374423299822115752e+01 -4.530954493431727315e+01 -7.943743690189904783e+00
-4.467933459001278607e+01 -4.475231184211115476e+01 -4.393058561448783195e+01 -4.549049412307734741e+01 -8.127334590012786464e+00
-4.489109023231678464e+01 -4.481018837369742158e+01 -4.417023433289521250e+01 -4.568188159235693035e+01 -8.339090232316785034e+00
-4.481492464924748731e+01 -4.412259837005390750e+01 -4.459013410996986693e+01 -4.518469898756197267e+01 -8.262924649247487707e+00
-4.493411354304573990e+01 -4.333198756186683909e+01 -4.546431374303789141e+01 -4.475990670349208500e+01 -8.382113543045740300e+00
-4.484092817091699601e+01 -4.331077387096812714e+01 -4.535423756781377591e+01 -4.469950377437226052e+01 -8.288928170916996407e+00
-4.478619624110156394e+01 -4.329943323267290367e+01 -4.528858709547429129e+01 -4.466516153049350635e+01 -8.234196241101564340e+00
-4.472577947519787500e+01 -4.329973464179792586e+01 -4.522542510141275329e+01 -4.464355021227044062e+01 -8.173779475197875399e+00
-4.465644737434531919e+01 -4.328406076168273842e+01 -4.514080289287679904e+01 -4.460043773015500079e+01 -8.104447374345319588e+00
-4.470015624895271600e+01 -4.333008352665787299e+01 -4.499617071329083018e+01 -4.464663865359550243e+01 -8.148156248952716396e+00
-4.462508847884478058e+01 -4.331078636539906768e+01 -4.490577368007816972e+01 -4.459948965875857141e+01 -8.073088478844780980e+00
-4.454299849436560521e+01 -4.329079823777097147e+01 -4.480538031034222968e+01 -4.454933033740832116e+01 -7.990998494365605609e+00
-4.444148434554225702e+01 -4.327277929585457628e+01 -4.467711460226963993e+01 -4.449205468257123641e+01 -7.889484345542257415e+00
-4.439550116474273267e+01 -4.326287140801335340e+01 -4.461864865729670271e+01 -4.446571520193882066e+01 -7.843501164742733067e+00
-4.436295989297118325e+01 -4.325605680134137998e+01 -4.457685651138672256e+01 -4.444736396893028996e+01 -7.810959892971183649e+00
-4.444609929568122908e+01 -4.333729105583968533e+01 -4.453697121528023928e+01 -4.454774313196195834e+01 -7.894099295681229478e+00
-4.443814649926003568e+01 -4.333849011355696490e+01 -4.452613749802690535e+01 -4.454453861558156547e+01 -7.886146499260036080e+00
-4.444547842850634822e+01 -4.334060562684419438e+01 -4.453520448327920889e+01 -4.454907797443552653e+01 -7.893478428506348621e+00
-4.447350891881677626e+01 -4.334878747612248162e+01 -4.456973652132636232e+01 -4.456653965716866850e+01 -7.921508918816776657e+00
-4.452962133462140315e+01 -4.336561958324221422e+01 -4.463826169091227314e+01 -4.460200299331899032e+01 -7.977621334621403548e+00
-4.470468096407843461e+01 -4.354710722996100003e+01 -4.477870800152089714e+01 -4.479095830293645975e+01 -8.152680964078435011e+00
-4.484579709201576492e+01 -4.376000325570021232e+01 -4.489681405601122322e+01 -4.497354953051466708e+01 -8.293797092015765315e+00
-4.487226093606305710e+01 -4.377540233502104172e+01 -4.492689622441946540e+01 -4.499423411025829722e+01 -8.320260936063057500e+00
-4.486989480859289614e+01 -4.377401912132188500e+01 -4.492421064692766208e+01 -4.499238023220114968e+01 -8.317894808592896538e+00
-4.487489299970260959e+01 -4.377890727749224453e+01 -4.492933972545554866e+01 -4.499723239887906345e+01 -8.322892999702609984e+00
-4.489134849435714614e+01 -4.378878003798909901e+01 -4.494789127133018525e+01 -4.501029776627802192e+01 -8.339348494357146535e+00
-4.489984067328549600e+01 -4.379378095587515674e+01 -4.495750666062080114e+01 -4.501697716115504022e+01 -8.347840673285496393e+00
-4.491296070132757734e+01 -4.380177322532442474e+01 -4.497223105476742688e+01 -4.502744217509336977e+01 -8.360960701327577738e+00
-4.491844616915889787e+01 -4.380676144191248511e+01 -4.497795743780885402e+01 -4.503259273363892135e+01 -8.366446169158898272e+00
-4.492598450388502584e+01 -4.381123720013544443e+01 -4.498647010401928270e+01 -4.503854755223393624e+01 -8.373984503885026243e+00
-4.493181024693966208e+01 -4.382165236679134068e+01 -4.499282625401071556e+01 -4.504610912597274819e+01 -8.379810246939662477e+00
-4.493549877603954457e+01 -4.382383771862497213e+01 -4.499698672183345849e+01 -4.504902134286332682e+01 -8.383498776039544964e+00
-4.489497728821551448e+01 -4.365265996244755087e+01 -4.499547635974657567e+01 -4.493782524494994846e+01 -8.342977288215514875e+00
-4.489408047408524993e+01 -4.365222831886416088e+01 -4.499445455326995358e+01 -4.493715677386071405e+01 -8.342080474085250330e+00
-4.489362231108869139e+01 -4.365200787283878725e+01 -4.499393248896446806e+01 -4.493681532066422335e+01 -8.341622311088691788e+00
-4.488407384221220298e+01 -4.364742459175118938e+01 -4.498304524781150349e+01 -4.492970753943637163e+01 -8.332073842212203374e+00
-4.486422397901908710e+01 -4.364042406389029338e+01 -4.495978016421534562e+01 -4.491610489121163852e+01 -8.312223979019087494e+00
-4.474699133516289606e+01 -4.346355919994037720e+01 -4.489269120541501223e+01 -4.475742015645988658e+01 -8.194991335162896462e+00
-4.474699133516289606e+01 -4.346355919994037720e+01 -4.489269120541501223e+01 -4.475742015645988658e+01 -8.194991335162896462e+00
-4.473581912548118567e+01 -4.346103620073590434e+01 -4.487920145836202579e+01 -4.475056791367383369e+01 -8.183819125481186063e+00
-4.470220643927929416e+01 -4.345253432174419572e+01 -4.483890091947871781e+01 -4.472934049886720231e+01 -8.150206439279294557e+00
-4.466483615132730023e+01 -4.344039473000380269e+01 -4.479450919148536059e+01 -4.470466467987343151e+01 -8.112836151327300627e+00
-4.476561768631213312e+01 -4.339007683981392205e+01 -4.506627739406110322e+01 -4.470759822785559123e+01 -8.213617686312133515e+00
-4.322803373492334345e+01 -4.314736830453315974e+01 -4.254479332382900481e+01 -4.399019557190953833e+01 -6.676033734923343843e+00
-4.323163002542187883e+01 -4.315155577267152864e+01 -4.254816909283482573e+01 -4.399402123816276600e+01 -6.679630025421879225e+00
-4.323163002542187883e+01 -4.315155577267152864e+01 -4.254816909283482573e+01 -4.399402123816276600e+01 -6.679630025421879225e+00
-4.323163002542187883e+01 -4.315155577267152864e+01 -4.254816909283482573e+01 -4.399402123816276600e+01 -6.679630025421879225e+00
-4.323367570719595676e+01 -4.315350972177358813e+01 -4.255012429846588162e+01 -4.399610584982977457e+01 -6.681675707195957159e+00
-4.323770462737029163e+01 -4.315819863131827816e+01 -4.255390729639596969e+01 -4.400039062809018020e+01 -6.685704627370292030e+00
-4.323770462737029163e+01 -4.315819863131827816e+01 -4.255390729639596969e+01 -4.400039062809018020e+01 -6.685704627370292030e+00
-4.323770462737029163e+01 -4.315819863131827816e+01 -4.255390729639596969e+01 -4.400039062809018020e+01 -6.685704627370292030e+00
-4.324111656298385498e+01 -4.316216726219839472e+01 -4.255711163913651518e+01 -4.400401845181188776e+01 -6.689116562983855374e+00
-4.324111656298385498e+01 -4.316216726219839472e+01 -4.255711163913651518e+01 -4.400401845181188776e+01 -6.689116562983855374e+00
-4.324111656298385498e+01 -4.316216726219839472e+01 -4.255711163913651518e+01 -4.400401845181188776e+01 -6.689116562983855374e+00
-4.324111656298385498e+01 -4.316216726219839472e+01 -4.255711163913651518e+01 -4.400401845181188776e+01 -6.689116562983855374e+00
-4.324437548414312005e+01 -4.316595601642971758e+01 -4.256017284860941885e+01 -4.400748290678273378e+01 -6.692375484143120445e+00
-4.324636137748485964e+01 -4.316784996951905384e+01 -4.256207220374952982e+01 -4.400950526003694563e+01 -6.694361377484860043e+00
-4.324636137748485964e+01 -4.316784996951905384e+01 -4.256207220374952982e+01 -4.400950526003694563e+01 -6.694361377484860043e+00
-4.324988247965016086e+01 -4.317194180214436727e+01 -4.256538057720334933e+01 -4.401324757001525256e+01 -6.697882479650161258e+00
-4.324988247965016086e+01 -4.317194180214436727e+01 -4.256538057720334933e+01 -4.401324757001525256e+01 -6.697882479650161258e+00
-4.324991270992190096e+01 -4.317195536680705459e+01 -4.256543605398712771e+01 -4.401326463149632673e+01 -6.697912709921901353e+00
