# V, U, I, B, M_V
-4.822629467540694748e+01 -4.907875690616863551e+01 -4.731774762900030140e+01 -4.918817968676117403e+01 -1.167429467540694787e+01
-4.810272584648175354e+01 -4.895269874849256553e+01 -4.719305614646845726e+01 -4.906447974315594251e+01 -1.155072584648175393e+01
-4.801928110173852815e+01 -4.887902906955024207e+01 -4.709193160723201999e+01 -4.898824162518275216e+01 -1.146728110173852855e+01
-4.796041304585380516e+01 -4.881303144792756399e+01 -4.703069014339704523e+01 -4.892906304029033038e+01 -1.140841304585380556e+01
-4.790678661136945493e+01 -4.875069935340306415e+01 -4.697438785552847662e+01 -4.887498637544517521e+01 -1.135478661136945533e+01
-4.785127138329571039e+01 -4.868569749970034621e+01 -4.691841548512960713e+01 -4.881811509343644673e+01 -1.129927138329571079e+01
-4.780100380858799269e+01 -4.862313609523420155e+01 -4.686880028128832265e+01 -4.876580944748398139e+01 -1.124900380858799309e+01
-4.804421529918872835e+01 -4.858537702297194727e+01 -4.758345935608638655e+01 -4.880996500252835091e+01 -1.149221529918872875e+01
-4.775777730855440950e+01 -4.853292171899836660e+01 -4.684033956547075661e+01 -4.871092015473708159e+01 -1.120577730855440990e+01
-4.756655188199184181e+01 -4.836445361189609571e+01 -4.663763557141272997e+01 -4.852649262254220730e+01 -1.101455188199184221e+01
-4.745350064443470472e+01 -4.823236713149219668e+01 -4.652821349586696442e+01 -4.840936997865149038e+01 -1.090150064443470512e+01
-4.735415757363043809e+01 -4.813385054847071132e+01 -4.642585632143664753e+01 -4.831101788294019883e+01 -1.080215757363043849e+01
-4.732721560751355128e+01 -4.810251723621193776e+01 -4.639964127223833401e+01 -4.828314598513174616e+01 -1.077521560751355167e+01
-4.731108733293864077e+01 -4.807765229791626638e+01 -4.638604828282325343e+01 -4.826501707577868672e+01 -1.075908733293864117e+01
-4.728484269391577755e+01 -4.804621406038343423e+01 -4.636069357112798883e+01 -4.823769044782324045e+01 -1.073284269391577794e+01
-4.726311781058978312e+01 -4.801865301637662498e+01 -4.633974414310542045e+01 -4.821472820036735385e+01 -1.071111781058978352e+01
-4.758540586994298849e+01 -4.801707972484848597e+01 -4.718753147893377786e+01 -4.830505953349958759e+01 -1.103340586994298889e+01
-4.748059939264400242e+01 -4.806558656756068615e+01 -4.664228228807224497e+01 -4.838949281562128846e+01 -1.092859939264400282e+01
-4.727798515982829031e+01 -4.799665932457279638e+01 -4.636597339600746182e+01 -4.822096880608454228e+01 -1.072598515982829070e+01
-4.726174757430597140e+01 -4.797334823385736513e+01 -4.635099581388284662e+01 -4.820327760001561046e+01 -1.070974757430597180e+01
-4.721900567485779021e+01 -4.793077324953839025e+01 -4.630839078880407556e+01 -4.816095038712035148e+01 -1.066700567485779061e+01
-4.742011416702439419e+01 -4.807997118322944630e+01 -4.652456126565478201e+01 -4.835081000520861494e+01 -1.086811416702439459e+01
-4.724863760688791103e+01 -4.794719484515270835e+01 -4.634226449021533512e+01 -4.818747708148287501e+01 -1.069663760688791143e+01
-4.751207747710842000e+01 -4.786600423864512521e+01 -4.717049868001215884e+01 -4.819171394811625930e+01 -1.096007747710842040e+01
-4.733028413062883999e+01 -4.774788830732192224e+01 -4.691932313547837907e+01 -4.805058241508980643e+01 -1.077828413062884039e+01
-4.718157188260548907e+01 -4.770386170357038935e+01 -4.656718976592229353e+01 -4.800238697843371938e+01 -1.062957188260548946e+01
-4.608699356691272442e+01 -4.678628743850871530e+01 -4.516798805912331005e+01 -4.702445725387682529e+01 -9.534993566912724816e+00
-4.610195658736565605e+01 -4.680568040145634257e+01 -4.518304609735601929e+01 -4.704147728749021695e+01 -9.549956587365656446e+00
-4.615459403568243602e+01 -4.684798778944311692e+01 -4.523760540042158595e+01 -4.709199222610236291e+01 -9.602594035682436413e+00
-4.619241016478027717e+01 -4.687914618609713813e+01 -4.527689786638410396e+01 -4.712840361398708211e+01 -9.640410164780277569e+00
-4.620662590715269857e+01 -4.689404349400292205e+01 -4.529094574089872083e+01 -4.714279440161566015e+01 -9.654625907152698971e+00
-4.622336425491306500e+01 -4.691151393694017457e+01 -4.530749222275328947e+01 -4.715971986548524342e+01 -9.671364254913065395e+00
-4.623528226810363151e+01 -4.692422251512788733e+01 -4.531921251648464022e+01 -4.717183693562331825e+01 -9.683282268103631907e+00
-4.629188550092337096e+01 -4.697259401904419462e+01 -4.537743196800058598e+01 -4.722691957533133689e+01 -9.739885500923371353e+00
-4.630659585502131392e+01 -4.698776071080735761e+01 -4.539202162008390218e+01 -4.724174757154045068e+01 -9.754595855021314321e+00
-4.632683620570857386e+01 -4.700895810959043786e+01 -4.541202196649051359e+01 -4.726223266087779962e+01 -9.774836205708574255e+00
-4.629358372263610732e+01 -4.700411464770275671e+01 -4.537267170592474486e+01 -4.723516612746071530e+01 -9.741583722636107723e+00
-4.716613818127717650e+01 -4.768405194775394307e+01 -4.630557226161666051e+01 -4.806770157418868195e+01 -1.061413818127717690e+01
-4.710688525224780676e+01 -4.766740524313505034e+01 -4.623544187922388460e+01 -4.801744283422405601e+01 -1.055488525224780716e+01
-4.704564431967437343e+01 -4.764440656991160949e+01 -4.616414457944689786e+01 -4.796380304308159026e+01 -1.049364431967437383e+01
-4.698598226084709495e+01 -4.761885239069953712e+01 -4.609588824265821927e+01 -4.791120709272390599e+01 -1.043398226084709535e+01
-4.693330424774526932e+01 -4.759606237230863712e+01 -4.603551719352804383e+01 -4.786456976097454685e+01 -1.038130424774526972e+01
-4.696875060521323064e+01 -4.760598657033757775e+01 -4.606969305027084260e+01 -4.789602998909032294e+01 -1.041675060521323104e+01
-4.700578830816741061e+01 -4.766417797051201433e+01 -4.610893928340206571e+01 -4.793612104411457864e+01 -1.045378830816741100e+01
-4.703739205590324701e+01 -4.769625422511209933e+01 -4.614054352923518110e+01 -4.796784966507563297e+01 -1.048539205590324741e+01
-4.887916113328701329e+01 -4.741321629251019942e+01 -4.917739349880920940e+01 -4.868384292451368367e+01 -1.232716113328701368e+01
-4.581959534908101972e+01 -4.644838256717436309e+01 -4.491735151985763252e+01 -4.674214766066253901e+01 -9.267595349081020117e+00
-4.583317481609694255e+01 -4.646274769107853331e+01 -4.493074108075592932e+01 -4.675592846436887839e+01 -9.281174816096942948e+00
-4.584247319736572024e+01 -4.647227998462818732e+01 -4.493997335441839169e+01 -4.676528190183859124e+01 -9.290473197365720637e+00
-4.585630835048807796e+01 -4.648689844481558708e+01 -4.495361902714549984e+01 -4.677931809963619969e+01 -9.304308350488078361e+00
-4.593337369034905038e+01 -4.654613526316743588e+01 -4.503469687414464317e+01 -4.685253041686035402e+01 -9.381373690349050776e+00
-4.589303545113736504e+01 -4.652554525946443675e+01 -4.498987444436507133e+01 -4.681653432179842156e+01 -9.341035451137365442e+00
-4.609526752220616430e+01 -4.672979726653713328e+01 -4.519639564444410951e+01 -4.702061679265077032e+01 -9.543267522206164699e+00
-4.697845120415260567e+01 -4.736365611624076877e+01 -4.615228167640778878e+01 -4.785275373497671580e+01 -1.042645120415260607e+01
-4.688648877861265163e+01 -4.732770672170094883e+01 -4.604554904566528251e+01 -4.777228882940906374e+01 -1.033448877861265203e+01
-4.680162179347390605e+01 -4.729239279717829447e+01 -4.594757661242083202e+01 -4.769748280747528923e+01 -1.024962179347390645e+01
-4.671971944370389451e+01 -4.725504888481652443e+01 -4.585457967157533687e+01 -4.762478481961319687e+01 -1.016771944370389491e+01
-4.674731296743107123e+01 -4.728245360361710681e+01 -4.588216531896237171e+01 -4.765234376404322347e+01 -1.019531296743107163e+01
-4.666989845467287523e+01 -4.724523935711885514e+01 -4.579442255771023440e+01 -4.758272697974972232e+01 -1.011789845467287563e+01
-4.668858474851561624e+01 -4.723955868794120505e+01 -4.581039149489634354e+01 -4.759739041277974536e+01 -1.013658474851561664e+01
-4.671339612621564186e+01 -4.726445953606979344e+01 -4.583522124943066700e+01 -4.762225458326660288e+01 -1.016139612621564225e+01
-4.663264676805950160e+01 -4.722030802138196037e+01 -4.574555602191742310e+01 -4.754907003271618748e+01 -1.008064676805950199e+01
-4.667285026876230347e+01 -4.728512177564993380e+01 -4.578857995590028196e+01 -4.759324925555874586e+01 -1.012085026876230387e+01
-4.679966130960103499e+01 -4.737594375109971878e+01 -4.592436982833166326e+01 -4.771281861423676673e+01 -1.024766130960103538e+01
-4.738128398010465503e+01 -4.775569452114073243e+01 -4.655804322704178588e+01 -4.825379822437706423e+01 -1.082928398010465543e+01
-4.520371819038431482e+01 -4.574002401164391074e+01 -4.432177655032849373e+01 -4.610439884245295872e+01 -8.651718190384315221e+00
-4.520959919677980565e+01 -4.574611417226304155e+01 -4.432760973176066699e+01 -4.611033229318419302e+01 -8.657599196779806050e+00
-4.521631602798122174e+01 -4.575313371472438462e+01 -4.433424984344634368e+01 -4.611712218615100767e+01 -8.664316027981222135e+00
-4.522099562159368702e+01 -4.575817161103280739e+01 -4.433885255803843251e+01 -4.612189384237522916e+01 -8.668995621593687417e+00
-4.522767160421406629e+01 -4.576976801842512543e+01 -4.434589290366101721e+01 -4.613118509904769837e+01 -8.675671604214066690e+00
-4.523803111351859485e+01 -4.578064138284052120e+01 -4.435612546368744802e+01 -4.614166302004336728e+01 -8.686031113518595248e+00
-4.524261430699024800e+01 -4.578554931962852237e+01 -4.436063269347215510e+01 -4.614632426261206888e+01 -8.690614306990248394e+00
-4.524891248938487109e+01 -4.579212303053756727e+01 -4.436686381832025461e+01 -4.615269246269653536e+01 -8.696912489384871492e+00
-4.525412513531843217e+01 -4.579745923110995420e+01 -4.437205375905718796e+01 -4.615793601736402252e+01 -8.702125135318432569e+00
-4.526579962130212209e+01 -4.580955587390018025e+01 -4.438361997591275099e+01 -4.616971072694670397e+01 -8.713799621302122489e+00
-4.527052230139999978e+01 -4.581451114946499104e+01 -4.438829219545739591e+01 -4.617448891461650362e+01 -8.718522301400000174e+00
-4.528088223765406894e+01 -4.582542527214251038e+01 -4.439851977547851902e+01 -4.618498583633440546e+01 -8.728882237654069343e+00
-4.528515856279853580e+01 -4.582999651563299182e+01 -4.440272697959282766e+01 -4.618933310996708741e+01 -8.733158562798536195e+00
-4.529460889101876830e+01 -4.583987527836913500e+01 -4.441207023560753697e+01 -4.619888159778251691e+01 -8.742608891018768702e+00
-4.530057587972758881e+01 -4.584609112743986969e+01 -4.441797646359801632e+01 -4.620491205493259912e+01 -8.748575879727589211e+00
-4.530875796903046648e+01 -4.585482861891740214e+01 -4.442602828463455467e+01 -4.621322787077039607e+01 -8.756757969030466882e+00
-4.539349263368527687e+01 -4.591420634667525746e+01 -4.451582384031580375e+01 -4.629267008907295633e+01 -8.841492633685277269e+00
-4.540305956572681367e+01 -4.592407851347427794e+01 -4.452531257225182770e+01 -4.630230743054559639e+01 -8.851059565726814071e+00
-4.541394098957246683e+01 -4.593521693708395048e+01 -4.453613683393073330e+01 -4.631325564820094343e+01 -8.861940989572467231e+00
-4.542286193022469831e+01 -4.594456199583804334e+01 -4.454495737979475223e+01 -4.632228026902773621e+01 -8.870861930224698710e+00
-4.543216224032003936e+01 -4.595430059129238032e+01 -4.455415389053822395e+01 -4.633168775478723944e+01 -8.880162240320039757e+00
-4.544486677264035279e+01 -4.596737511871667436e+01 -4.456676417873399032e+01 -4.634448104508106780e+01 -8.892866772640353190e+00
-4.537982576049175520e+01 -4.592947981988195494e+01 -4.449624057428131607e+01 -4.628516225414074370e+01 -8.827825760491755602e+00
-4.546561639209295436e+01 -4.602040999694247603e+01 -4.458081579488360546e+01 -4.637219876590846468e+01 -8.913616392092954754e+00
-4.563860894439748250e+01 -4.618872484860952454e+01 -4.476042496940999627e+01 -4.654629767456363965e+01 -9.086608944397482901e+00
-4.602028631484606080e+01 -4.645838995168018926e+01 -4.516889056360592747e+01 -4.690532296718664185e+01 -9.468286314846061202e+00
-4.669582143257905926e+01 -4.691086554673638176e+01 -4.591012060592463229e+01 -4.753756623971572992e+01 -1.014382143257905966e+01
-4.656853037428032138e+01 -4.686076606457740468e+01 -4.576468105671842324e+01 -4.742478726714972481e+01 -1.001653037428032178e+01
-4.644441732535973699e+01 -4.680241587715401153e+01 -4.562429502281568006e+01 -4.731363363609609252e+01 -9.892417325359737390e+00
-4.647709100842849494e+01 -4.683488880743975358e+01 -4.565708863368687531e+01 -4.734629160830416339e+01 -9.925091008428495343e+00
-4.635605938863732689e+01 -4.677115687069913719e+01 -4.552126936516695821e+01 -4.723680524664057856e+01 -9.804059388637327288e+00
-4.638087470329331552e+01 -4.679593986261802741e+01 -4.554616944964021030e+01 -4.726163939298720607e+01 -9.828874703293315918e+00
-4.639951335080715467e+01 -4.681555823336210409e+01 -4.556492329864678226e+01 -4.728081923743410897e+01 -9.847513350807155064e+00
-4.629232650060183119e+01 -4.675931966306918497e+01 -4.544459025880798464e+01 -4.718381740017845516e+01 -9.740326500601831583e+00
-4.630855403387979408e+01 -4.674867633611060569e+01 -4.545745933225742874e+01 -4.719469224401568397e+01 -9.756554033879794474e+00
-4.632698227526478973e+01 -4.676713676847733581e+01 -4.547590150140686660e+01 -4.721314084250683152e+01 -9.774982275264790132e+00
-4.634579563947361436e+01 -4.678602593866469306e+01 -4.549470983647566413e+01 -4.723197977437173023e+01 -9.793795639473614756e+00
-4.636799304644833342e+01 -4.680820570148917170e+01 -4.551693496543381912e+01 -4.725418740063167888e+01 -9.815993046448333814e+00
-4.638591234408616515e+01 -4.682620828149718761e+01 -4.553484931747543385e+01 -4.727213439812431517e+01 -9.833912344086165547e+00
-4.640533928630481597e+01 -4.684566605938258732e+01 -4.555429037339447262e+01 -4.729158130239576963e+01 -9.853339286304816369e+00
-4.630881185841924719e+01 -4.679615678430866410e+01 -4.544626844953767630e+01 -4.720491859817651914e+01 -9.756811858419247585e+00
-4.631667996697062506e+01 -4.680410282745819472e+01 -4.545412669830039931e+01 -4.721280936366100178e+01 -9.764679966970625458e+00
-4.646197415868803660e+01 -4.690247504904591125e+01 -4.561093175097628460e+01 -4.734828494533282850e+01 -9.909974158688036994e+00
-4.648887981837881966e+01 -4.695708448193495599e+01 -4.564129813563151572e+01 -4.738073919022669145e+01 -9.936879818378820062e+00
-4.653465576554894767e+01 -4.700313070506921775e+01 -4.568711154521987794e+01 -4.742659769799182357e+01 -9.982655765548948068e+00
-4.653745305190045656e+01 -4.700591888273645935e+01 -4.568991711788765997e+01 -4.742939380298516028e+01 -9.985453051900456956e+00
-4.723221516199292580e+01 -4.743286520289812813e+01 -4.646734362879220726e+01 -4.806843613027674422e+01 -1.068021516199292620e+01
-4.975331920334231484e+01 -4.729610228759642609e+01 -5.029094963619211001e+01 -4.921818369486808820e+01 -1.320131920334231523e+01
-4.437041448196193016e+01 -4.480225717117357931e+01 -4.351457635646363542e+01 -4.525062250802540831e+01 -7.818414481961930562e+00
-4.437457142263187393e+01 -4.480677861395736272e+01 -4.351864607217018488e+01 -4.525486039646918357e+01 -7.822571422631874327e+00
-4.437457142263187393e+01 -4.480677861395736272e+01 -4.351864607217018488e+01 -4.525486039646918357e+01 -7.822571422631874327e+00
-4.438139970250702504e+01 -4.481395258878546173e+01 -4.352538814963584457e+01 -4.526176740738678461e+01 -7.829399702507025438e+00
-4.438139970250702504e+01 -4.481395258878546173e+01 -4.352538814963584457e+01 -4.526176740738678461e+01 -7.829399702507025438e+00
-4.438556123438770840e+01 -4.481847607083538776e+01 -4.352946301001264118e+01 -4.526600935358109723e+01 -7.833561234387708794e+00
-4.438796881086994262e+01 -4.482084301448082186e+01 -4.353187688718976034e+01 -4.526840983413095643e+01 -7.835968810869943013e+00
-4.439197434519950747e+01 -4.482519567248836978e+01 -4.353579928290240275e+01 -4.527249249887037763e+01 -7.839974345199507866e+00
-4.439372157212347503e+01 -4.482660807491545540e+01 -4.353762778194140992e+01 -4.527416496036356364e+01 -7.841721572123475426e+00
-4.440042457741539295e+01 -4.483364306162251722e+01 -4.354424786300074857e+01 -4.528094365179128289e+01 -7.848424577415393344e+00
-4.440446081694517488e+01 -4.483802769264706001e+01 -4.354820063587692403e+01 -4.528505731669649492e+01 -7.852460816945175281e+00
-4.440446081694517488e+01 -4.483802769264706001e+01 -4.354820063587692403e+01 -4.528505731669649492e+01 -7.852460816945175281e+00
-4.440842141995589287e+01 -4.484232879381846004e+01 -4.355207963120967918e+01 -4.528909360956702557e+01 -7.856421419955893271e+00
-4.441078374545624285e+01 -4.484464912950789994e+01 -4.355444866992116459e+01 -4.529144848684553892e+01 -7.858783745456243253e+00
-4.441530501067112624e+01 -4.484936270432045546e+01 -4.355892680143269047e+01 -4.529601062526520394e+01 -7.863305010671126638e+00
-4.449865628003016838e+01 -4.490700181991709883e+01 -4.364772555899726569e+01 -4.537411267364091572e+01 -7.946656280030168773e+00
-4.450082734907250881e+01 -4.490918504552755763e+01 -4.364989198519617730e+01 -4.537628730822697065e+01 -7.948827349072509207e+00
-4.450661470813510334e+01 -4.491496512060357560e+01 -4.365568110314092820e+01 -4.538207333384151099e+01 -7.954614708135103740e+00
-4.450661470813510334e+01 -4.491496512060357560e+01 -4.365568110314092820e+01 -4.538207333384151099e+01 -7.954614708135103740e+00
-4.451291793107361627e+01 -4.492152708699975250e+01 -4.366192055140409423e+01 -4.538843504216232105e+01 -7.960917931073616671e+00
-4.451706215191099147e+01 -4.492591633067291212e+01 -4.366600597659521554e+01 -4.539263385579555887e+01 -7.965062151910991872e+00
-4.451706215191099147e+01 -4.492591633067291212e+01 -4.366600597659521554e+01 -4.539263385579555887e+01 -7.965062151910991872e+00
-4.452105475616215813e+01 -4.493014405868695604e+01 -4.366994214510881989e+01 -4.539667885626342070e+01 -7.969054756162158526e+00
-4.452738776961162870e+01 -4.493673389240919391e+01 -4.367621181438152433e+01 -4.540306994607857405e+01 -7.975387769611629096e+00
-4.452738776961162870e+01 -4.493673389240919391e+01 -4.367621181438152433e+01 -4.540306994607857405e+01 -7.975387769611629096e+00
-4.453295640649518816e+01 -4.494225289421568448e+01 -4.368179240056782220e+01 -4.540862781762059086e+01 -7.980956406495188560e+00
-4.453918934458691581e+01 -4.494873669094599222e+01 -4.368796343755374068e+01 -4.541491749673709677e+01 -7.987189344586916206e+00
-4.453918934458691581e+01 -4.494873669094599222e+01 -4.368796343755374068e+01 -4.541491749673709677e+01 -7.987189344586916206e+00
-4.454304031216643978e+01 -4.495281185931983714e+01 -4.369176056045779433e+01 -4.541881844399235035e+01 -7.991040312166440174e+00
-4.454920739638283322e+01 -4.495922455705633070e+01 -4.369786700074855901e+01 -4.542504110372295401e+01 -7.997207396382833622e+00
-4.455357718907202980e+01 -4.496369102089741432e+01 -4.370221554115793339e+01 -4.542943120472357776e+01 -8.001577189072030194e+00
-4.455357718907202980e+01 -4.496369102089741432e+01 -4.370221554115793339e+01 -4.542943120472357776e+01 -8.001577189072030194e+00
-4.455962614615954465e+01 -4.496997738752948237e+01 -4.370820580990789495e+01 -4.543553391900707084e+01 -8.007626146159545044e+00
-4.456349700982758577e+01 -4.497407058207377872e+01 -4.371202323354714991e+01 -4.543945437263467824e+01 -8.011497009827586169e+00
-4.456891217044264408e+01 -4.497944812732033171e+01 -4.371744748246911172e+01 -4.544486141066676055e+01 -8.016912170442644481e+00
-4.456891217044264408e+01 -4.497944812732033171e+01 -4.371744748246911172e+01 -4.544486141066676055e+01 -8.016912170442644481e+00
-4.457475499147201958e+01 -4.498551309499898565e+01 -4.372323525048318515e+01 -4.545075460152786206e+01 -8.022754991472019981e+00
-4.457862784440224857e+01 -4.498960686137702680e+01 -4.372705498505570887e+01 -4.545467673868607505e+01 -8.026627844402248968e+00
-4.458256831449196511e+01 -4.499377124872162881e+01 -4.373094160084267656e+01 -4.545866717108261668e+01 -8.030568314491965509e+00
-4.458832568244191918e+01 -4.499974893026424638e+01 -4.373664442293738119e+01 -4.546447447018971388e+01 -8.036325682441919582e+00
-4.458832568244191918e+01 -4.499974893026424638e+01 -4.373664442293738119e+01 -4.546447447018971388e+01 -8.036325682441919582e+00
-4.459217617193972671e+01 -4.500381657193705820e+01 -4.374044266428118277e+01 -4.546837342505558865e+01 -8.040176171939727112e+00
-4.459934386120539784e+01 -4.501093589874376732e+01 -4.374762052830155312e+01 -4.547553133271587456e+01 -8.047343861205398241e+00
-4.460321365291039797e+01 -4.501502329485738585e+01 -4.375143795806347669e+01 -4.547944969294558604e+01 -8.051213652910398366e+00
-4.460702053108582987e+01 -4.501904344194982599e+01 -4.375519350490605319e+01 -4.548330417931697411e+01 -8.055020531085830271e+00
-4.461281357663850144e+01 -4.502505536804019215e+01 -4.376093233138358585e+01 -4.548914684739258263e+01 -8.060813576638501843e+00
-4.461716795510034217e+01 -4.502949716328835450e+01 -4.376526764219547516e+01 -4.549351949538257145e+01 -8.065167955100342567e+00
-4.462114455136897817e+01 -4.503369451285376357e+01 -4.376919107229456074e+01 -4.549754539087797411e+01 -8.069144551368978568e+00
-4.462692924404966277e+01 -4.503969740894610396e+01 -4.377492171413621946e+01 -4.550337955632372200e+01 -8.074929244049663168e+00
-4.463106929810716395e+01 -4.504406550930197284e+01 -4.377900682336857585e+01 -4.550757055159433406e+01 -8.079069298107164343e+00
-4.463660550707694341e+01 -4.504961341540980158e+01 -4.378454027938933280e+01 -4.551310958449245447e+01 -8.084605507076943809e+00
-4.464227492242544315e+01 -4.505549394168097876e+01 -4.379015735861094782e+01 -4.551882688617907036e+01 -8.090274922425443549e+00
-4.464759026545669940e+01 -4.506109958012259398e+01 -4.379540272686192282e+01 -4.552420709344934835e+01 -8.095590265456699797e+00
-4.465354573077256362e+01 -4.506737852568505787e+01 -4.380128019094081537e+01 -4.553023485376268553e+01 -8.101545730772564013e+00
-4.466255181738681301e+01 -4.507677223341182327e+01 -4.381019133826889345e+01 -4.553932830111644137e+01 -8.110551817386813411e+00
-4.467269097424818369e+01 -4.508745403419730025e+01 -4.382019953698389969e+01 -4.554958879866562427e+01 -8.120690974248184091e+00
-4.469456133993774216e+01 -4.511047688139641565e+01 -4.384179150060802499e+01 -4.557171702714293815e+01 -8.142561339937742559e+00
-4.476191758344605631e+01 -4.518114538439591144e+01 -4.390834427711624244e+01 -4.563981619281737068e+01 -8.209917583446056710e+00
-4.479216850769685720e+01 -4.521256325664644038e+01 -4.393831197412549017e+01 -4.567032923867599692e+01 -8.240168507696857603e+00
-4.480828001683991602e+01 -4.522943906467865105e+01 -4.395423771825542758e+01 -4.568661240993105821e+01 -8.256280016839916414e+00
-4.482597562198812113e+01 -4.524787401423679967e+01 -4.397175219620305597e+01 -4.570447478829296983e+01 -8.273975621988121532e+00
-4.494762183167349434e+01 -4.533390608126821064e+01 -4.410130258073646559e+01 -4.581851121971475749e+01 -8.395621831673494739e+00
-4.496920006808532833e+01 -4.535594656876403974e+01 -4.412276940134280068e+01 -4.584019218853312339e+01 -8.417200068085328724e+00
-4.499250323534066354e+01 -4.539999911654723519e+01 -4.414803666633791579e+01 -4.587084763921659913e+01 -8.440503235340663934e+00
-4.526056462483779086e+01 -4.557490039041476138e+01 -4.443859492564540403e+01 -4.612011043893335938e+01 -8.708564624837791257e+00
-4.542505335764791141e+01 -4.567787279327284722e+01 -4.461724855358801278e+01 -4.627252081156376562e+01 -8.873053357647911810e+00
-4.588960959274065488e+01 -4.593113704178002621e+01 -4.515616394353432383e+01 -4.670325749100739898e+01 -9.337609592740655273e+00
-4.580450741353324418e+01 -4.592484171382560021e+01 -4.503824680197314478e+01 -4.662927565758377568e+01 -9.252507413533244574e+00
-4.574229676091674435e+01 -4.590881720794848775e+01 -4.496613203503511613e+01 -4.657529700389272165e+01 -9.190296760916744745e+00
-4.575980943219627761e+01 -4.592587754876569051e+01 -4.498379146329443756e+01 -4.659274489991212675e+01 -9.207809432196278010e+00
-4.569452444086640241e+01 -4.590235142870283624e+01 -4.490915943817927314e+01 -4.653485679633647720e+01 -9.142524440866402813e+00
-4.570991822225509793e+01 -4.591759944924010739e+01 -4.492462103950158792e+01 -4.655023468716719037e+01 -9.157918222255098328e+00
-4.572458273876296175e+01 -4.593198043166162847e+01 -4.493939276561071949e+01 -4.656486045601695878e+01 -9.172582738762962151e+00
-4.574285454320038014e+01 -4.595005982956985235e+01 -4.495773859044837195e+01 -4.658310679590525183e+01 -9.190854543200380533e+00
-4.575480116590887292e+01 -4.596178029374654983e+01 -4.496977066523177768e+01 -4.659502251386552985e+01 -9.202801165908873315e+00
-4.577025466553319433e+01 -4.597694484573528939e+01 -4.498533330558303334e+01 -4.661043653664506081e+01 -9.218254665533194725e+00
-4.578024935420835106e+01 -4.598689804525348990e+01 -4.499535529150299595e+01 -4.662042925234229074e+01 -9.228249354208351463e+00
-4.579690525642562449e+01 -4.600324762410672008e+01 -4.501212666953752262e+01 -4.663704325897278835e+01 -9.244905256425624884e+00
-4.581221564036727756e+01 -4.601825905206457890e+01 -4.502754291231414641e+01 -4.665231021415794999e+01 -9.260215640367277956e+00
-4.567150204121514179e+01 -4.595157518696044718e+01 -4.486943773880693698e+01 -4.652538732787296283e+01 -9.119502041215142185e+00
-4.568063055731349920e+01 -4.596060530260796639e+01 -4.487860659224174498e+01 -4.653450178511710078e+01 -9.128630557313499594e+00
-4.570156654566019938e+01 -4.598149168155735822e+01 -4.489960991812789359e+01 -4.655544431139723827e+01 -9.149566545660199779e+00
-4.571337419360386889e+01 -4.599321724099205255e+01 -4.491147501507156647e+01 -4.656724688093359532e+01 -9.161374193603869287e+00
-4.572449487819782377e+01 -4.600426141944338809e+01 -4.492264923524351872e+01 -4.657836283279773681e+01 -9.172494878197824164e+00
