# V, U, I, B, M_V
-4.654405845752501136e+01 -4.652138697349727181e+01 -4.640113500075169384e+01 -4.721786544299992272e+01 -9.992058457525011761e+00
-4.648591637580228308e+01 -4.646234399456113806e+01 -4.633056856592349959e+01 -4.714357888775345629e+01 -9.933916375802283483e+00
-4.647170137933213141e+01 -4.638650385968171008e+01 -4.635112294577517389e+01 -4.708973788668060223e+01 -9.919701379332131808e+00
-4.644963952797712636e+01 -4.638142928532508336e+01 -4.630299133299338621e+01 -4.710357038540500696e+01 -9.897639527977126761e+00
-4.643882175212859664e+01 -4.632067502880755683e+01 -4.635791466204519651e+01 -4.706565565668742579e+01 -9.886821752128597041e+00
-4.651475773748445164e+01 -4.599576063644061463e+01 -4.674665532074030239e+01 -4.692073220428120806e+01 -9.962757737484452036e+00
-4.651792841291899805e+01 -4.599068381243299086e+01 -4.676750865887393616e+01 -4.691837056635517200e+01 -9.965928412918998447e+00
-4.637432173935599167e+01 -4.596738402238896981e+01 -4.643041003113199849e+01 -4.685842680375978375e+01 -9.822321739355992065e+00
-4.635050384596344486e+01 -4.598179252976726872e+01 -4.626811697596889417e+01 -4.687791977252084052e+01 -9.798503845963445258e+00
-4.659627522871691241e+01 -4.609594293907296958e+01 -4.641371419004763510e+01 -4.705124798530532360e+01 -1.004427522871691281e+01
-4.668008284812823661e+01 -4.652792919321468901e+01 -4.611088302137818573e+01 -4.743335364018108891e+01 -1.012808284812823700e+01
-4.665627270670317728e+01 -4.640241969426948998e+01 -4.618532737438849267e+01 -4.736579433208778056e+01 -1.010427270670317768e+01
-4.598161387760658414e+01 -4.547520571088790575e+01 -4.617607111039017553e+01 -4.623607856750365386e+01 -9.429613877606584538e+00
-4.505499931697316640e+01 -4.542064475883525176e+01 -4.423976771772616701e+01 -4.591725330765777358e+01 -8.502999316973166799e+00
-4.506051810150772496e+01 -4.542669653844598088e+01 -4.424511322196959640e+01 -4.592291742344656313e+01 -8.508518101507725362e+00
-4.506826639442017779e+01 -4.543511297200953436e+01 -4.425263628600803401e+01 -4.593085459301639872e+01 -8.516266394420178187e+00
-4.514499984677243560e+01 -4.549137752611420638e+01 -4.433288003430370594e+01 -4.600404611132980648e+01 -8.592999846772436001e+00
-4.515037379918009464e+01 -4.549719358493673838e+01 -4.433810831504185757e+01 -4.600954201085970396e+01 -8.598373799180095034e+00
-4.516060798549219157e+01 -4.550807295982779976e+01 -4.434810727273783471e+01 -4.601997038507100513e+01 -8.608607985492191972e+00
-4.516909454266966151e+01 -4.551724745804050087e+01 -4.435636699136755112e+01 -4.602864672302686699e+01 -8.617094542669661905e+00
-4.517535847847777575e+01 -4.552490381018927224e+01 -4.436396104390767903e+01 -4.603555019956023386e+01 -8.623358478477776146e+00
-4.518516512288503861e+01 -4.553527653641090467e+01 -4.437354018731943484e+01 -4.604552855768983477e+01 -8.633165122885039011e+00
-4.523773548983108128e+01 -4.557211525535283414e+01 -4.442894809194105221e+01 -4.609541918823303774e+01 -8.685735489831081679e+00
-4.524568611834710907e+01 -4.558065791319840798e+01 -4.443669316314838369e+01 -4.610353049742489162e+01 -8.693686118347109471e+00
-4.525764245772538885e+01 -4.559340117951094840e+01 -4.444836247351783953e+01 -4.611570836877432811e+01 -8.705642457725389249e+00
-4.534539772664628288e+01 -4.567125540524209981e+01 -4.454315249549279088e+01 -4.620261957931487018e+01 -8.793397726646283274e+00
-4.535753590147152892e+01 -4.568403339087147685e+01 -4.455507664670971479e+01 -4.621494785932944893e+01 -8.805535901471529314e+00
-4.536590126470008499e+01 -4.569277330147698990e+01 -4.456331229890344758e+01 -4.622342956212297338e+01 -8.813901264700085392e+00
-4.537741059959665080e+01 -4.570500206784824115e+01 -4.457460850882937820e+01 -4.623514021192413281e+01 -8.825410599596651195e+00
-4.539108814269367542e+01 -4.571936466141616506e+01 -4.458807388823146312e+01 -4.624901408497440514e+01 -8.839088142693675820e+00
-4.541145497108508522e+01 -4.574102673356599524e+01 -4.460807981667468880e+01 -4.626974030730363552e+01 -8.859454971085085617e+00
-4.563595809934825809e+01 -4.593240582763247204e+01 -4.483922892646185687e+01 -4.648949910516829220e+01 -9.083958099348258486e+00
-4.574546774031069418e+01 -4.495391658161192083e+01 -4.631486336486851485e+01 -4.584622138900482469e+01 -9.193467740310694580e+00
-4.567169116142259355e+01 -4.495330641816387640e+01 -4.620736484219702334e+01 -4.581685536403342951e+01 -9.119691161422593950e+00
-4.556088530369656553e+01 -4.496154136341013441e+01 -4.603809065347441276e+01 -4.578824667435620199e+01 -9.008885303696565927e+00
-4.545093959272023909e+01 -4.496176289097664380e+01 -4.585979786690125337e+01 -4.574888436422712346e+01 -8.898939592720239489e+00
-4.554136616679350169e+01 -4.498603179958977449e+01 -4.579931656753090152e+01 -4.581214981843199041e+01 -8.989366166793502089e+00
-4.549825244242877886e+01 -4.498608474301823890e+01 -4.573163131499812550e+01 -4.579579337768861791e+01 -8.946252442428779261e+00
-4.567858882195595527e+01 -4.502117618918667574e+01 -4.581647594400722312e+01 -4.589118046500235693e+01 -9.126588821955955666e+00
-4.636873440380718847e+01 -4.582350768635951255e+01 -4.604591528005948220e+01 -4.682410169731625160e+01 -9.816734403807188869e+00
-4.650717573932357851e+01 -4.599253805884471547e+01 -4.599878821933019424e+01 -4.708172438483827449e+01 -9.955175739323578910e+00
-4.652526827283035971e+01 -4.600590595201559552e+01 -4.606112178750948516e+01 -4.708354019609679852e+01 -9.973268272830360104e+00
-4.651671988215990439e+01 -4.596517478308955162e+01 -4.612476076130589320e+01 -4.701958321269469110e+01 -9.964719882159904785e+00
-4.643166552831190330e+01 -4.585398457993372290e+01 -4.618802288750589469e+01 -4.683216361180836884e+01 -9.879665528311903699e+00
-4.623053003098358715e+01 -4.554739598344454521e+01 -4.617739742245960599e+01 -4.651314558437383795e+01 -9.678530030983587551e+00
-4.575573984469408373e+01 -4.509040643242794744e+01 -4.625010950903573104e+01 -4.594985971521246171e+01 -9.203739844694084127e+00
-4.483145244616801506e+01 -4.505637874351093330e+01 -4.405015958894801997e+01 -4.566717463487982798e+01 -8.279452446168015456e+00
-4.483872105823514431e+01 -4.506394469021009286e+01 -4.405727547881291883e+01 -4.567456008118843158e+01 -8.286721058235144710e+00
-4.484845187401684541e+01 -4.509684527186027481e+01 -4.407000648022447109e+01 -4.568930232584904871e+01 -8.296451874016845807e+00
-4.485163608054303808e+01 -4.510026074159294751e+01 -4.407311376010216009e+01 -4.569255497495785079e+01 -8.299636080543038474e+00
-4.486001608582916589e+01 -4.510917427030834403e+01 -4.408128197709665130e+01 -4.570109865997703480e+01 -8.308016085829166286e+00
-4.486655323692115616e+01 -4.511609276990651551e+01 -4.408769840607826040e+01 -4.570774323581048293e+01 -8.314553236921156554e+00
-4.487491299336571160e+01 -4.512497987200148941e+01 -4.409584974290955017e+01 -4.571626471256917057e+01 -8.322912993365711998e+00
-4.499446914445066170e+01 -4.519355442617907670e+01 -4.422385134030940179e+01 -4.582851877438343280e+01 -8.442469144450662100e+00
-4.500421444269036186e+01 -4.520371946712133138e+01 -4.423341436726184384e+01 -4.583840878919250628e+01 -8.452214442690362262e+00
-4.501780806947379432e+01 -4.521768246106962863e+01 -4.424681984423331471e+01 -4.585216419164810020e+01 -8.465808069473794717e+00
-4.508031661073496821e+01 -4.526149371215595352e+01 -4.431143694056829219e+01 -4.591201974897722238e+01 -8.528316610734968606e+00
-4.507842284076468076e+01 -4.531820728118220387e+01 -4.429871319281473063e+01 -4.591959438429714169e+01 -8.526422840764681155e+00
-4.566311294430071399e+01 -4.513487589058624394e+01 -4.511527683967803171e+01 -4.628358292966147758e+01 -9.111112944300714389e+00
-4.524702598944985255e+01 -4.420449691955855798e+01 -4.586440417926851865e+01 -4.527875232651660298e+01 -8.695025989449852943e+00
-4.520386306272762766e+01 -4.419988966030354050e+01 -4.580581281648016301e+01 -4.525758862861807330e+01 -8.651863062727628062e+00
-4.510225259874226111e+01 -4.419448545358613956e+01 -4.566232597033086904e+01 -4.521216158068884994e+01 -8.550252598742261512e+00
-4.517697534787406255e+01 -4.422777346155436362e+01 -4.555361200368998453e+01 -4.528270062796941176e+01 -8.624975347874062948e+00
-4.507116230596578532e+01 -4.421469585839904681e+01 -4.540814567549688263e+01 -4.523019276881697692e+01 -8.519162305965785720e+00
-4.499654945886210555e+01 -4.422181833865163725e+01 -4.530481525773713258e+01 -4.520936260914552207e+01 -8.444549458862105951e+00
-4.505869823353690151e+01 -4.424719689996628347e+01 -4.521020012428543566e+01 -4.525184326806144952e+01 -8.506698233536901910e+00
-4.503786246336239429e+01 -4.425025676292035826e+01 -4.517891077922642751e+01 -4.524499559044369335e+01 -8.485862463362394692e+00
-4.506296929865762024e+01 -4.425416667723276021e+01 -4.521339091293651080e+01 -4.525763083149817589e+01 -8.510969298657620641e+00
-4.530434109558157729e+01 -4.435467714258444261e+01 -4.538329093304581363e+01 -4.543987420435299640e+01 -8.752341095581577690e+00
-4.570874178402554122e+01 -4.495173431197174807e+01 -4.562077441417404344e+01 -4.599115445844521588e+01 -9.156741784025541619e+00
-4.577879040013765888e+01 -4.506899988788620703e+01 -4.562281380582877688e+01 -4.610662599011972418e+01 -9.226790400137659276e+00
-4.574566830674812223e+01 -4.497826582030802456e+01 -4.566171960888819825e+01 -4.602259298180058522e+01 -9.193668306748122632e+00
